set,Real_Score,Real_Rank,Syn_Score,Syn_Rank
aspartate transmembrane transport (GO:0015810),0.46255767873625747,2183.0,0.5953364377124921,1731.0
glycerophospholipid biosynthetic process (GO:0046474),0.46252585373522,2184.0,0.49642971070115116,2839.0
MAPK cascade (GO:0000165),0.4624699958478141,2185.0,0.5889927345208277,1787.0
protein hydroxylation (GO:0018126),0.4622564133372092,2186.0,0.3354650142796732,4451.0
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),0.46223062958693906,2187.0,0.6580555403901098,1272.0
positive regulation of myeloid leukocyte differentiation (GO:0002763),0.4622062698712262,2188.0,0.5895233196609515,1779.0
organic anion transport (GO:0015711),0.46210105575197274,2189.0,0.5427204316683055,2238.0
"positive regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000096)",0.4620972294824813,2190.0,0.5745593831169525,1900.0
prostaglandin metabolic process (GO:0006693),0.4620380506077393,2191.0,0.5676848296465068,1964.0
mast cell activation involved in immune response (GO:0002279),0.46185706051021747,2193.0,0.4010267988791994,3927.0
mast cell degranulation (GO:0043303),0.46185706051021747,2193.0,0.4010267988791994,3927.0
mast cell mediated immunity (GO:0002448),0.46185706051021747,2193.0,0.4010267988791994,3927.0
negative regulation of response to biotic stimulus (GO:0002832),0.46182807160609657,2195.0,0.477149344198508,3065.0
aromatic compound biosynthetic process (GO:0019438),0.4617876949076079,2196.0,0.3823947585589076,4100.0
positive regulation of protein localization to centrosome (GO:1904781),0.46171315624047415,2197.0,0.63763642529761,1425.0
regulation of microvillus organization (GO:0032530),0.461683066851136,2198.0,0.49063067932915033,2912.0
fat-soluble vitamin catabolic process (GO:0042363),0.4616781936493299,2199.0,0.5179074984141367,2573.0
positive regulation of catabolic process (GO:0009896),0.4616741899221725,2200.0,0.48621312237555947,2962.0
negative regulation of protein-containing complex disassembly (GO:0043242),0.46164805313577945,2201.0,0.5321285346731307,2383.0
receptor recycling (GO:0001881),0.46153912221452764,2202.0,0.20746164115329596,4899.0
regulation of leukocyte cell-cell adhesion (GO:1903037),0.4614992256991876,2203.0,0.4632075592926521,3228.0
positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054),0.46136439284246145,2204.0,0.5932344185976776,1750.0
positive regulation of myeloid cell differentiation (GO:0045639),0.4613289741858357,2205.0,0.39877355147694954,3955.0
negative regulation of programmed cell death (GO:0043069),0.4613242588534077,2206.0,0.5575353948645873,2080.0
positive regulation of peptidyl-threonine phosphorylation (GO:0010800),0.46126797817448345,2207.0,0.5614649393110955,2037.0
negative regulation of innate immune response (GO:0045824),0.46120314982461696,2208.0,0.5503886663588043,2149.0
positive regulation of fat cell differentiation (GO:0045600),0.46104846082964124,2209.0,0.5121853460498481,2645.0
mesenchymal to epithelial transition (GO:0060231),0.4609524086082865,2210.0,0.6986876620452035,1056.0
neural crest cell migration (GO:0001755),0.460882418276117,2211.0,0.4743709080364966,3099.0
brain development (GO:0007420),0.460731552814505,2212.0,0.5322266347494315,2380.0
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),0.4606663879428531,2213.0,0.5676285269157353,1966.0
regulation of small molecule metabolic process (GO:0062012),0.46055735442491835,2214.0,0.5579437111291573,2075.0
response to cAMP (GO:0051591),0.46045648013761653,2215.0,0.5321868194415582,2382.0
cell projection organization (GO:0030030),0.46027568450906287,2216.0,0.4725936139874912,3123.0
regulation of neurotrophin TRK receptor signaling pathway (GO:0051386),0.46026818962737825,2217.0,0.5087645586365868,2688.0
positive regulation of nitric oxide metabolic process (GO:1904407),0.460225147531276,2218.0,0.5227703732642339,2513.0
positive regulation of neutrophil chemotaxis (GO:0090023),0.46017642488313926,2219.0,0.4825677394345634,3007.0
cell morphogenesis involved in neuron differentiation (GO:0048667),0.4600442275953099,2220.0,0.4969474246325581,2835.0
axonal fasciculation (GO:0007413),0.46000669063719135,2221.0,0.6529656286635094,1311.0
positive regulation of cholesterol efflux (GO:0010875),0.45999994827484003,2222.0,0.5630454142079528,2021.0
negative regulation of cell differentiation (GO:0045596),0.4599855380063028,2223.0,0.5573780611723702,2083.0
very-low-density lipoprotein particle remodeling (GO:0034372),0.4599631559310054,2224.0,0.4604762109632151,3263.0
homologous chromosome pairing at meiosis (GO:0007129),0.45994154652592734,2225.0,0.5909230194132666,1768.0
regulation of epidermal growth factor receptor signaling pathway (GO:0042058),0.4598496439724069,2226.0,0.556397919162451,2096.0
carbohydrate derivative catabolic process (GO:1901136),0.45981687962234213,2227.0,0.45470253508712105,3336.0
regulation of keratinocyte proliferation (GO:0010837),0.4598013633924559,2228.0,0.41592654513111815,3785.0
cation transmembrane transport (GO:0098655),0.45979420504709556,2229.0,0.6185227057406502,1553.0
regulation of long-term synaptic potentiation (GO:1900271),0.45979229912183395,2230.0,0.564905700751676,2008.0
regulation of nitric-oxide synthase biosynthetic process (GO:0051769),0.45963980014385575,2231.0,0.5113013145281681,2661.0
regulation of ventricular cardiac muscle cell action potential (GO:0098911),0.45956152610639184,2232.0,0.4618822168116608,3248.0
positive regulation of phosphorylation (GO:0042327),0.45940109632433196,2233.0,0.539213588645932,2289.0
neuromuscular synaptic transmission (GO:0007274),0.45938234464242955,2234.0,0.6214120799744923,1533.0
regulation of nucleocytoplasmic transport (GO:0046822),0.4593239332056194,2235.0,0.6503176717726015,1328.0
negative regulation of protein tyrosine kinase activity (GO:0061099),0.4593097012874434,2236.0,0.5959103706312239,1724.0
positive regulation of actin cytoskeleton reorganization (GO:2000251),0.45921504205733155,2237.0,0.4832237783509118,2996.0
negative regulation of peptidyl-serine phosphorylation (GO:0033137),0.45908743469271907,2238.0,0.420903243549139,3733.0
vitamin transport (GO:0051180),0.4589214410501647,2239.0,0.4521005464301095,3372.0
regulation of protein localization to plasma membrane (GO:1903076),0.4588357301344527,2240.0,0.5357604133950258,2333.0
amino sugar biosynthetic process (GO:0046349),0.45879517929680796,2241.0,0.7897011225127979,658.0
regulation of T cell differentiation (GO:0045580),0.4587783471910388,2242.0,0.4681159736124399,3166.0
cell-cell junction assembly (GO:0007043),0.45868528208285053,2243.0,0.4938897017983583,2874.0
transforming growth factor beta receptor signaling pathway (GO:0007179),0.4586716703647207,2244.0,0.48049247115298166,3029.0
central nervous system neuron differentiation (GO:0021953),0.4584895876437673,2245.0,0.74174166715778,839.0
glycogen biosynthetic process (GO:0005978),0.45828486122069373,2246.5,0.43126027470169376,3627.5
glucan biosynthetic process (GO:0009250),0.45828486122069373,2246.5,0.43126027470169376,3627.5
regulation of ion transport (GO:0043269),0.4582130941371167,2248.0,0.542468677029456,2247.0
regulation of MHC class II biosynthetic process (GO:0045346),0.45818967394963966,2249.0,0.6489636204952997,1341.0
choline transport (GO:0015871),0.45811709588859695,2250.0,0.36524852001157443,4231.0
regulation of double-strand break repair (GO:2000779),0.45811183572796427,2251.0,0.5431648388113641,2232.0
indolalkylamine metabolic process (GO:0006586),0.4581086834185026,2253.0,0.14019138123294528,4970.0
indole-containing compound biosynthetic process (GO:0042435),0.4581086834185026,2253.0,0.14019138123294528,4970.0
indolalkylamine biosynthetic process (GO:0046219),0.4581086834185026,2253.0,0.14019138123294528,4970.0
positive regulation of cardiac muscle cell proliferation (GO:0060045),0.4580673132000918,2255.0,0.5677403225361394,1963.0
negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037),0.45802137188679976,2256.0,0.410087381853328,3839.0
positive regulation of macrophage differentiation (GO:0045651),0.4579808776774995,2257.0,0.7189195845505606,965.0
positive regulation of granulocyte chemotaxis (GO:0071624),0.4578692591134794,2258.0,0.4397330392179964,3528.0
negative regulation of cellular catabolic process (GO:0031330),0.4576809414533798,2259.0,0.4251995240673258,3695.0
histone H2A-K119 monoubiquitination (GO:0036353),0.4576324830328364,2260.0,0.571393769470579,1926.0
regulation of cholesterol transport (GO:0032374),0.4576174668281867,2261.0,0.4566916791803482,3309.0
long-term synaptic potentiation (GO:0060291),0.45752935443432413,2262.0,0.5237190803391109,2504.0
potassium ion homeostasis (GO:0055075),0.4574357848059595,2263.0,0.5509372983628689,2144.0
positive regulation of striated muscle contraction (GO:0045989),0.4573701683205098,2264.0,0.4355716250751047,3577.0
regulation of sodium ion transport (GO:0002028),0.4571587392758288,2265.0,0.5152834892307054,2608.0
succinate transmembrane transport (GO:0071422),0.45710134073409214,2266.0,0.49694694209810375,2836.0
cellular response to organic substance (GO:0071310),0.4570376874006101,2267.0,0.4741700183755731,3100.0
negative regulation of cation channel activity (GO:2001258),0.45678854727836893,2268.0,0.5556028335610546,2106.0
regulation of MAPK cascade (GO:0043408),0.45666152305726304,2269.0,0.5319424687794422,2386.0
regulation of neuron differentiation (GO:0045664),0.45663352972231286,2270.0,0.5094550286763232,2681.0
dendritic spine morphogenesis (GO:0060997),0.4565845609843772,2271.0,0.5941445896773921,1742.0
endosome organization (GO:0007032),0.456432083367163,2272.0,0.39617551941414214,3972.0
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),0.45640216627228686,2273.0,0.6704597325403323,1196.0
production of miRNAs involved in gene silencing by miRNA (GO:0035196),0.45622002860233357,2274.0,0.5933758753815533,1744.0
regulation of canonical Wnt signaling pathway (GO:0060828),0.456083583532814,2275.0,0.5864615344921792,1800.0
epithelial cell differentiation (GO:0030855),0.45606001904719756,2276.0,0.5330041484833397,2372.0
positive regulation of dendrite development (GO:1900006),0.4560305233773687,2277.0,0.3678905902382479,4210.0
glucose homeostasis (GO:0042593),0.45598438005161757,2278.0,0.5110036630815614,2665.0
synapse organization (GO:0050808),0.455904993122347,2279.0,0.47721767310593655,3063.0
protein localization to microtubule organizing center (GO:1905508),0.455859748998297,2280.5,0.5541773647506939,2121.5
protein localization to centrosome (GO:0071539),0.455859748998297,2280.5,0.5541773647506939,2121.5
arachidonic acid secretion (GO:0050482),0.4558073554283876,2282.5,0.40109999408978414,3924.5
arachidonate transport (GO:1903963),0.4558073554283876,2282.5,0.40109999408978414,3924.5
regulation of macrophage activation (GO:0043030),0.4557040317332112,2284.0,0.5139608749129015,2624.0
positive regulation of apoptotic process (GO:0043065),0.4556072008831843,2285.0,0.5558650638348187,2103.0
regulation of adenylate cyclase activity (GO:0045761),0.4555516212750864,2286.0,0.5280132480963657,2439.0
cilium organization (GO:0044782),0.4555348847010674,2287.0,0.5090122350735066,2684.0
cardiolipin metabolic process (GO:0032048),0.4553552152306335,2288.0,0.6558202726802359,1294.0
transcription preinitiation complex assembly (GO:0070897),0.45521046092620854,2289.0,0.6990650385662995,1053.0
negative regulation of myeloid cell differentiation (GO:0045638),0.4550860604694594,2290.0,0.547339210093961,2185.0
regulation of transmembrane transporter activity (GO:0022898),0.4549444659176641,2291.0,0.6332098225399484,1453.0
positive regulation of cellular component organization (GO:0051130),0.45494413460745914,2292.0,0.6727933971551784,1186.0
cellular response to fatty acid (GO:0071398),0.4549029558714851,2293.0,0.4778788030397356,3058.0
cellular monovalent inorganic cation homeostasis (GO:0030004),0.4548996244120141,2294.0,0.5417193307575005,2252.0
regulation of establishment of cell polarity (GO:2000114),0.45480819094021363,2295.0,0.5048998083715031,2729.0
positive regulation of T cell mediated cytotoxicity (GO:0001916),0.4547195682693702,2296.0,0.5764652839030322,1881.0
endodermal cell fate commitment (GO:0001711),0.45459501604669744,2297.0,0.45016856403593797,3396.0
positive regulation of lipid biosynthetic process (GO:0046889),0.45456497209972235,2298.0,0.491614579976224,2903.0
negative regulation of autophagy (GO:0010507),0.4545528081760725,2299.0,0.4626786063445033,3238.0
peptidyl-proline modification (GO:0018208),0.4545380177046952,2300.0,0.6369591012001787,1427.0
protein destabilization (GO:0031648),0.45448693717960703,2301.0,0.5021700288753138,2763.0
myeloid cell differentiation (GO:0030099),0.4544636784819229,2302.0,0.5366463472961512,2318.0
plasma membrane bounded cell projection assembly (GO:0120031),0.45436048802966444,2303.0,0.5193468574110179,2555.0
ubiquitin-dependent ERAD pathway (GO:0030433),0.45424444219631654,2304.0,0.5063612476157465,2709.0
regulation of lymphocyte differentiation (GO:0045619),0.45415341710102697,2305.0,0.5229942885287224,2512.0
negative regulation of endocytosis (GO:0045806),0.45412478276796847,2306.0,0.5129616762883166,2635.0
sodium ion transport (GO:0006814),0.45411482756002175,2307.0,0.6164763005862061,1567.0
membrane protein proteolysis (GO:0033619),0.4540631488908787,2308.0,0.6229346467921048,1523.0
positive regulation of lipid kinase activity (GO:0090218),0.45395932727737615,2309.0,0.5050738769263682,2726.0
negative regulation of cell death (GO:0060548),0.4537471043482137,2310.0,0.5088629705999591,2685.0
glial cell differentiation (GO:0010001),0.45373542468891426,2311.0,0.50365188290769,2744.0
galactose metabolic process (GO:0006012),0.45371137984643034,2312.0,0.8847215665045342,413.0
apical protein localization (GO:0045176),0.4535520172175509,2313.0,0.5255549912181019,2468.0
positive regulation of stress-activated MAPK cascade (GO:0032874),0.45348495524265847,2314.0,0.5051186901584412,2723.0
positive regulation of cytokine production involved in immune response (GO:0002720),0.45347361407247183,2315.0,0.5431586157671823,2234.0
positive regulation of canonical Wnt signaling pathway (GO:0090263),0.4533139471842871,2316.0,0.6188810465797235,1552.0
Rho protein signal transduction (GO:0007266),0.4533133053161514,2317.0,0.526128496448191,2458.0
intracellular steroid hormone receptor signaling pathway (GO:0030518),0.453255263119254,2318.0,0.4563048819149249,3313.0
positive regulation of cellular biosynthetic process (GO:0031328),0.45309480962435084,2319.0,0.5445095466367988,2212.0
cGMP-mediated signaling (GO:0019934),0.4530280389726348,2320.0,0.459990876010893,3273.0
mesenchyme development (GO:0060485),0.4529575265497428,2321.0,0.4145195630262653,3798.0
positive regulation of transport (GO:0051050),0.45288293324289836,2322.0,0.5105554733101267,2671.0
negative regulation of regulatory T cell differentiation (GO:0045590),0.45283404056657356,2323.0,0.48546418503520133,2968.0
monocarboxylic acid biosynthetic process (GO:0072330),0.45278772632702624,2324.0,0.5350500599967912,2344.0
response to fatty acid (GO:0070542),0.45274127155154953,2325.0,0.45627065090349067,3314.0
positive regulation of MAP kinase activity (GO:0043406),0.4527143615328169,2326.0,0.5155531853723421,2604.0
polyol transport (GO:0015791),0.45265163470708963,2327.0,0.3580132296587538,4291.0
regulation of histone modification (GO:0031056),0.45264739752211225,2328.0,0.514993793942665,2612.0
positive regulation of protein metabolic process (GO:0051247),0.45263217086924995,2329.0,0.5545494828951953,2118.0
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028),0.4526087823630469,2330.0,0.5712540829803139,1928.0
regulation of leukocyte chemotaxis (GO:0002688),0.4525868722079143,2331.0,0.2802327131077018,4716.0
negative regulation of bone resorption (GO:0045779),0.4523292402159888,2332.0,0.5390931146304857,2293.0
fructose catabolic process (GO:0006001),0.4523276301448998,2333.5,0.40738269917940695,3863.5
fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate (GO:0061624),0.4523276301448998,2333.5,0.40738269917940695,3863.5
chylomicron remodeling (GO:0034371),0.4522998206842643,2335.0,0.36727895025255136,4216.0
poly(A)+ mRNA export from nucleus (GO:0016973),0.45222683446030043,2336.0,0.5249258565117549,2483.0
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),0.45221024900638623,2337.0,0.493678652349605,2876.0
positive regulation of cellular response to insulin stimulus (GO:1900078),0.4521106121787338,2338.5,0.533129806648451,2369.5
positive regulation of insulin receptor signaling pathway (GO:0046628),0.4521106121787338,2338.5,0.533129806648451,2369.5
negative regulation of cell cycle (GO:0045786),0.4519278353398967,2340.0,0.514224497166974,2620.0
regulation of cell division (GO:0051302),0.4517928901634619,2341.0,0.6424792337846332,1381.0
mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337),0.4516757370415883,2342.0,0.8737293862506655,436.0
innate immune response activating cell surface receptor signaling pathway (GO:0002220),0.45165998892001974,2343.0,0.611630926062214,1611.0
fatty-acyl-CoA biosynthetic process (GO:0046949),0.4515578111939362,2344.0,0.6360614627029202,1439.0
inositol metabolic process (GO:0006020),0.4514792400625567,2345.0,0.4101000731304204,3838.0
ephrin receptor signaling pathway (GO:0048013),0.45143163441901835,2346.0,0.5110380057173266,2664.0
regulation of JNK cascade (GO:0046328),0.45139235857591253,2347.0,0.5157637453492128,2597.0
phosphorylation (GO:0016310),0.4513744456918184,2348.0,0.5370815299509052,2315.0
response to retinoic acid (GO:0032526),0.451254101599331,2349.0,0.6240497781251017,1520.0
neuron projection maintenance (GO:1990535),0.4512457557630564,2350.0,0.5054978691695147,2718.0
apoptotic process (GO:0006915),0.45094146562174303,2351.0,0.5245573920302607,2487.0
cellular response to tumor necrosis factor (GO:0071356),0.4508944549044162,2352.0,0.5545501912834983,2117.0
renal system development (GO:0072001),0.4508905818026675,2353.0,0.5267302884228819,2451.0
natural killer cell mediated cytotoxicity (GO:0042267),0.4508795466942422,2354.0,0.6020182417383849,1678.0
positive regulation of T-helper 1 cell cytokine production (GO:2000556),0.4508669742391034,2355.5,0.49949112090672915,2800.5
regulation of T-helper 1 cell cytokine production (GO:2000554),0.4508669742391034,2355.5,0.49949112090672915,2800.5
negative regulation of TORC1 signaling (GO:1904262),0.45075928003123006,2357.0,0.27512887735582214,4728.0
positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770),0.45069750293074645,2358.0,0.47027164603138016,3147.0
cardiac pacemaker cell development (GO:0060926),0.45068253751255444,2359.0,0.46753690563987976,3173.0
bicarbonate transport (GO:0015701),0.45064476426566225,2360.0,0.5201821699693728,2539.0
chloride transmembrane transport (GO:1902476),0.45053719048420415,2361.0,0.5282603754292644,2437.0
digestive tract development (GO:0048565),0.4502529423207656,2362.0,0.5192545964841048,2557.0
endochondral bone morphogenesis (GO:0060350),0.45019792328870717,2363.0,0.4939500880334516,2872.0
positive regulation of B cell activation (GO:0050871),0.45015745943767205,2364.0,0.5672239715939167,1970.0
positive regulation of cellular process (GO:0048522),0.45015060677977653,2365.0,0.5335647499846999,2365.0
positive regulation of cell projection organization (GO:0031346),0.4501298375021995,2366.0,0.46406369860486174,3219.0
positive regulation of cell morphogenesis involved in differentiation (GO:0010770),0.45005752133257043,2367.0,0.4821634887268826,3014.0
mesoderm morphogenesis (GO:0048332),0.4500189469730227,2368.0,0.44976369750220685,3402.0
negative regulation of protein kinase activity (GO:0006469),0.44994643047398114,2369.0,0.6022017938714822,1677.0
amino acid transport (GO:0006865),0.4497981777603517,2370.0,0.5590288751961965,2067.0
response to lipid (GO:0033993),0.44956310881083583,2371.0,0.5602942802345882,2051.0
negative regulation of synaptic transmission (GO:0050805),0.44952869022221226,2372.0,0.5552678251964285,2112.0
blood vessel diameter maintenance (GO:0097746),0.44950411482092323,2373.0,0.5318216149503289,2389.0
death-inducing signaling complex assembly (GO:0071550),0.4494280206457097,2374.0,0.7626835980843051,766.0
transferrin transport (GO:0033572),0.44933535811609815,2375.0,0.5898210384447113,1777.0
regulation of anion transport (GO:0044070),0.44919766401603184,2376.0,0.4769450026911811,3067.0
bile acid and bile salt transport (GO:0015721),0.44917423046840127,2377.0,0.5355856294866099,2337.0
neutral amino acid transport (GO:0015804),0.44909553759048515,2378.0,0.5749348253096402,1897.0
cellular iron ion homeostasis (GO:0006879),0.44901172135565454,2379.0,0.5670186321515588,1974.0
fat cell differentiation (GO:0045444),0.44891864898199063,2380.0,0.539002422339203,2294.0
positive regulation of natural killer cell chemotaxis (GO:2000503),0.4483702636934894,2381.0,0.4225200586218521,3716.0
midbody abscission (GO:0061952),0.4482660590755337,2382.5,0.5751020222453572,1894.5
mitotic cytokinetic process (GO:1902410),0.4482660590755337,2382.5,0.5751020222453572,1894.5
ventricular septum development (GO:0003281),0.44812427153287,2384.0,0.565406713738217,1998.0
positive regulation of apoptotic signaling pathway (GO:2001235),0.4481041934612014,2385.0,0.5415511195384656,2253.0
post-Golgi vesicle-mediated transport (GO:0006892),0.44806306512675226,2386.0,0.5631899468199923,2020.0
cytoplasmic microtubule organization (GO:0031122),0.44806235959822643,2387.0,0.6028766195436436,1674.0
regulation of Wnt signaling pathway (GO:0030111),0.44801468987298976,2388.0,0.5360443469379625,2326.0
negative regulation of transposition (GO:0010529),0.44800344922885604,2389.0,0.5474152617110505,2184.0
homotypic cell-cell adhesion (GO:0034109),0.4479934039057542,2390.0,0.5183025432960446,2567.0
regulation of cell adhesion (GO:0030155),0.4479226761756264,2391.0,0.49576030797178766,2847.0
phosphatidylinositol phosphate biosynthetic process (GO:0046854),0.44785410843284196,2392.0,0.5157851344137315,2595.0
L-alanine transport (GO:0015808),0.4477588534289528,2393.0,0.5465625272713407,2190.0
negative regulation of leukocyte differentiation (GO:1902106),0.4477565432865495,2394.5,0.44126447850347006,3502.5
negative regulation of dendritic cell differentiation (GO:2001199),0.4477565432865495,2394.5,0.44126447850347006,3502.5
ectoderm development (GO:0007398),0.44773595177162945,2396.0,0.45955107160656383,3279.0
protein mono-ADP-ribosylation (GO:0140289),0.44771459899925503,2397.0,0.5002782433395748,2788.0
positive regulation of protein import into nucleus (GO:0042307),0.44770813141464694,2398.0,0.48698841235704426,2954.0
protein acylation (GO:0043543),0.44746199300172496,2399.0,0.5951909400005724,1733.0
cholesterol homeostasis (GO:0042632),0.4474502814627101,2400.0,0.5157268682580722,2599.0
regulation of cilium assembly (GO:1902017),0.4473994361971612,2401.0,0.5513178429817042,2140.0
negative regulation of androgen receptor signaling pathway (GO:0060766),0.44738339072454486,2402.0,0.6756968818068376,1159.0
T cell mediated cytotoxicity (GO:0001913),0.4472770129520025,2403.0,0.488392436207257,2940.0
positive regulation of MHC class II biosynthetic process (GO:0045348),0.44718513549003225,2404.0,0.5200486238986362,2541.0
regulation of cell cycle checkpoint (GO:1901976),0.4471217768270852,2405.0,0.7382208477028674,858.0
glycoside catabolic process (GO:0016139),0.44706088249191694,2406.0,0.4784276827231391,3050.0
regulation of cell death (GO:0010941),0.4469807177454357,2407.0,0.47033518440482985,3146.0
gastrulation (GO:0007369),0.4469778889098071,2408.0,0.6647695726113759,1235.0
receptor signaling pathway via STAT (GO:0097696),0.44675124472243477,2409.0,0.6033723988895248,1671.0
atrial septum development (GO:0003283),0.4466425444365148,2410.0,0.6538092233814259,1307.0
digestive tract morphogenesis (GO:0048546),0.4464123129905125,2411.0,0.6189066523992804,1551.0
nucleotide-sugar metabolic process (GO:0009225),0.44641110767691694,2412.0,0.42523012004705985,3694.0
membrane organization (GO:0061024),0.44640600121723445,2413.0,0.5511302747222122,2141.0
membrane lipid metabolic process (GO:0006643),0.44639305388798106,2414.0,0.6392155134712126,1410.0
positive regulation of T cell mediated immunity (GO:0002711),0.4461900116452864,2415.0,0.5224193573140139,2517.0
positive regulation of mRNA 3'-end processing (GO:0031442),0.44615380118849773,2416.0,0.7544593867682932,790.0
positive regulation of proteasomal protein catabolic process (GO:1901800),0.4459130006551084,2417.0,0.6810042022638073,1130.0
vascular process in circulatory system (GO:0003018),0.4458045900828544,2418.5,0.4947156624643541,2862.5
regulation of tube diameter (GO:0035296),0.4458045900828544,2418.5,0.4947156624643541,2862.5
negative regulation of protein binding (GO:0032091),0.445626599620737,2420.0,0.5602545672184771,2052.0
muscle cell development (GO:0055001),0.445618777669558,2421.0,0.5137367351449087,2627.0
L-amino acid transport (GO:0015807),0.4455779311195771,2422.0,0.5816746128565806,1835.0
vascular associated smooth muscle contraction (GO:0014829),0.44553894650030995,2423.0,0.5006142878464418,2783.0
phosphatidylethanolamine acyl-chain remodeling (GO:0036152),0.4453477333216234,2424.0,0.5403109549470198,2266.0
protein localization to plasma membrane (GO:0072659),0.44519293954394945,2425.0,0.4655569267821855,3200.0
positive regulation of fatty acid metabolic process (GO:0045923),0.44513171791115497,2426.0,0.4346505135846796,3589.0
plasma membrane organization (GO:0007009),0.44499242731992134,2427.0,0.5398590598042717,2273.0
neurogenesis (GO:0022008),0.4449869101267994,2428.0,0.5219174115531517,2523.0
amyloid fibril formation (GO:1990000),0.44482213978117496,2429.0,0.5173583269179677,2576.0
sterol homeostasis (GO:0055092),0.4446884046600023,2430.0,0.5172741437003577,2577.0
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),0.4446321538919641,2431.0,0.481555697454662,3022.0
positive regulation of protein modification process (GO:0031401),0.4445480853863689,2432.0,0.5172161317505265,2579.0
fatty acid catabolic process (GO:0009062),0.4444775914618579,2433.0,0.45132168000200257,3381.0
aortic valve morphogenesis (GO:0003180),0.44447355877325073,2434.0,0.4731953157462217,3116.0
cellular response to growth factor stimulus (GO:0071363),0.4444197869216027,2435.0,0.4940129826988448,2871.0
regulation of cardiac muscle cell proliferation (GO:0060043),0.4443714985337281,2436.0,0.478046048846795,3056.0
hydrogen peroxide catabolic process (GO:0042744),0.44427442480527995,2437.0,0.5988473852263795,1705.0
regulation of keratinocyte differentiation (GO:0045616),0.4442486380386746,2438.0,0.4764765654571869,3074.0
response to estradiol (GO:0032355),0.44417081487574,2439.0,0.6194001542874537,1550.0
cobalamin transport (GO:0015889),0.444109881639139,2440.0,0.5581626462893191,2073.0
regulation of secretion (GO:0051046),0.4441084474525352,2441.0,0.44118397245011437,3506.0
regulation of cholesterol storage (GO:0010885),0.44404668402489267,2442.0,0.35426134539853044,4319.0
axon extension involved in axon guidance (GO:0048846),0.4439387522575532,2443.5,0.41673196113091543,3771.5
neuron projection extension involved in neuron projection guidance (GO:1902284),0.4439387522575532,2443.5,0.41673196113091543,3771.5
molybdopterin cofactor biosynthetic process (GO:0032324),0.44386067731568896,2445.0,0.342144307370678,4411.0
positive regulation of focal adhesion assembly (GO:0051894),0.4437899992642508,2446.5,0.34263357718710125,4403.5
positive regulation of cell-substrate junction organization (GO:0150117),0.4437899992642508,2446.5,0.34263357718710125,4403.5
glycerolipid catabolic process (GO:0046503),0.4436359989989814,2448.0,0.5283632915531872,2434.0
regulation of protein-containing complex disassembly (GO:0043244),0.44362132964779505,2449.0,0.5978388641843753,1711.0
positive regulation of peptide hormone secretion (GO:0090277),0.4435980001314783,2450.0,0.549623756926094,2156.0
negative regulation of cellular carbohydrate metabolic process (GO:0010677),0.443519932393286,2451.0,0.43080432415846026,3632.0
regulation of transposition (GO:0010528),0.4434274605509393,2452.0,0.5221085963579211,2520.0
ceramide transport (GO:0035627),0.4434197034350678,2453.0,0.47408632133261497,3103.0
regulation of toll-like receptor signaling pathway (GO:0034121),0.44337093132797406,2454.0,0.5360217296283583,2328.0
negative regulation of intracellular signal transduction (GO:1902532),0.44334670605863036,2455.0,0.5310647433700275,2403.0
central nervous system neuron axonogenesis (GO:0021955),0.44330132246483883,2456.0,0.45965576471063874,3276.0
receptor metabolic process (GO:0043112),0.44330096189962825,2457.0,0.5428802513398275,2236.0
positive regulation of heterochromatin assembly (GO:0031453),0.443298603637334,2458.0,0.7545852857571829,789.0
postsynaptic neurotransmitter receptor diffusion trapping (GO:0098970),0.4432684083077983,2459.5,0.6202707332198897,1539.5
neurotransmitter receptor diffusion trapping (GO:0099628),0.4432684083077983,2459.5,0.6202707332198897,1539.5
hexose transmembrane transport (GO:0008645),0.4432048592576723,2461.0,0.49628340323922004,2841.0
regulation of cytokine-mediated signaling pathway (GO:0001959),0.44317180918230503,2462.0,0.49738035033618033,2829.0
brain morphogenesis (GO:0048854),0.4430896406755962,2463.0,0.5328909250353102,2374.0
regulation of sodium ion transmembrane transporter activity (GO:2000649),0.44308729981939915,2464.0,0.501298754984282,2775.0
regulation of cell growth (GO:0001558),0.4430390714485601,2465.0,0.5345187583103816,2351.0
positive regulation of neutrophil migration (GO:1902624),0.4429786397009501,2466.0,0.4569711968637143,3306.0
odontogenesis of dentin-containing tooth (GO:0042475),0.4429135497166655,2467.0,0.4470401297681909,3431.0
glycoprotein biosynthetic process (GO:0009101),0.44273263101105187,2468.0,0.5191274386448148,2558.0
pyruvate metabolic process (GO:0006090),0.4424651639534259,2469.0,0.6209697327323311,1535.0
