set,Real_Score,Real_Rank,Syn_Score,Syn_Rank
regulation of integrin activation (GO:0033623),0.6823079617726571,635.0,0.6840687954365327,583.0
protein import (GO:0017038),0.682221549075299,636.0,0.6655448661871114,659.0
regulation of histamine secretion by mast cell (GO:1903593),0.6816556055101168,637.0,0.7152775167854761,464.0
positive regulation of protein neddylation (GO:2000436),0.6816273930255167,638.0,0.6411082825058633,764.0
sympathetic nervous system development (GO:0048485),0.6815648960449351,639.0,0.6208589729887695,878.0
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",0.6811473471458619,640.0,0.6539463686913628,702.0
cytoplasmic translational initiation (GO:0002183),0.6811080859302372,641.0,0.6806480529990125,594.0
negative regulation of leukocyte cell-cell adhesion (GO:1903038),0.6807629857828976,642.0,0.7460725130962124,384.0
regulation of nuclear division (GO:0051783),0.6804298694948149,643.0,0.6354187904356571,790.0
organelle transport along microtubule (GO:0072384),0.6804171356254317,644.0,0.6701626848657438,649.0
magnesium ion transport (GO:0015693),0.680384967413782,645.0,0.6982075715293798,519.0
enamel mineralization (GO:0070166),0.680081799663365,646.0,0.6502380845900205,720.0
myeloid cell development (GO:0061515),0.6799060751310594,647.0,0.7486218566877721,381.0
folic acid metabolic process (GO:0046655),0.6797557327132606,648.0,0.6510147547914079,716.0
positive regulation of posttranscriptional gene silencing (GO:0060148),0.6797207447695616,649.0,0.6840045124912532,584.0
regulation of ubiquitin protein ligase activity (GO:1904666),0.6794877832741553,650.0,0.691794520643608,552.0
oligodendrocyte development (GO:0014003),0.678829333416829,651.0,0.6714193266320581,643.0
positive regulation of response to DNA damage stimulus (GO:2001022),0.6779233356412044,652.0,0.6647930648641802,664.0
cellular response to UV-B (GO:0071493),0.6778748347368923,653.0,0.6782718909044592,609.0
lipid translocation (GO:0034204),0.6775398918435117,654.0,0.673995251806552,627.0
ATF6-mediated unfolded protein response (GO:0036500),0.677141435019563,655.0,0.6703428739232429,646.0
negative regulation by host of viral transcription (GO:0043922),0.6760434767382423,656.0,0.6628686371781854,670.0
positive regulation of telomerase activity (GO:0051973),0.6752801311388347,657.0,0.5653159985344204,1214.0
meiosis I (GO:0007127),0.6752472207443966,658.0,0.6161807320053659,903.0
protein targeting to ER (GO:0045047),0.6751364817707483,659.0,0.6347090416093968,792.0
negative regulation of cation transmembrane transport (GO:1904063),0.6750930219120309,660.0,0.7186017455927323,460.0
cell cycle G1/S phase transition (GO:0044843),0.6748520618666441,661.0,0.6393790128065382,776.0
chaperone cofactor-dependent protein refolding (GO:0051085),0.6745605188933912,662.0,0.6907988594741072,557.0
regulation of signal transduction by p53 class mediator (GO:1901796),0.6735288276421272,663.0,0.6428034710183091,758.0
ribosomal large subunit assembly (GO:0000027),0.6734988596014747,664.0,0.6614006345212856,679.0
peptidyl-lysine trimethylation (GO:0018023),0.6730734642574776,665.0,0.6405190771835327,766.0
protein localization to perinuclear region of cytoplasm (GO:1905719),0.6719826808539171,666.0,0.6059183434219073,956.0
transcription-coupled nucleotide-excision repair (GO:0006283),0.671739215491594,667.0,0.6395423989837457,775.0
erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process (GO:1902222),0.6713991699839439,668.5,0.7083834503779586,482.5
L-phenylalanine catabolic process (GO:0006559),0.6713991699839439,668.5,0.7083834503779586,482.5
growth hormone secretion (GO:0030252),0.671281229044392,670.0,0.7041812386631233,496.0
mitochondrial respiratory chain complex I assembly (GO:0032981),0.6710786164710268,671.5,0.6274630786533901,838.5
NADH dehydrogenase complex assembly (GO:0010257),0.6710786164710268,671.5,0.6274630786533901,838.5
negative regulation of stem cell differentiation (GO:2000737),0.6703510955197283,673.0,0.7233558576496696,451.0
regulation of melanin biosynthetic process (GO:0048021),0.6698150805973663,674.0,0.6618286976006355,677.0
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.6694646764259241,675.0,0.6182760900264639,893.0
porphyrin-containing compound biosynthetic process (GO:0006779),0.6694522743984537,676.0,0.6828198829767206,587.0
mitotic G1 DNA damage checkpoint signaling (GO:0031571),0.6687735847323617,677.0,0.6801475671352903,599.0
"mRNA splicing, via spliceosome (GO:0000398)",0.6685823188625499,678.0,0.6169629975136692,901.0
positive regulation of cell growth (GO:0030307),0.6682550565990176,679.0,0.6735348658372283,628.0
negative regulation of cell cycle process (GO:0010948),0.6682207169486827,680.0,0.6364483377589325,785.0
mitochondrial respiratory chain complex assembly (GO:0033108),0.668168374309581,681.0,0.6296928275747249,825.0
nucleobase-containing compound catabolic process (GO:0034655),0.6676564940650594,682.0,0.6477486966734103,733.0
regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069),0.6676030324932412,683.0,0.6703344356415625,647.0
positive regulation of release of cytochrome c from mitochondria (GO:0090200),0.6672323243131474,684.0,0.7195699109793523,459.0
positive regulation of ATPase activity (GO:0032781),0.6670920906662002,685.0,0.6343077119842262,796.0
regulation of leukocyte mediated cytotoxicity (GO:0001910),0.6666750730310462,686.0,0.689670967402637,560.0
negative regulation of release of cytochrome c from mitochondria (GO:0090201),0.6662827643138686,687.0,0.6520227729235921,711.0
glyceraldehyde-3-phosphate metabolic process (GO:0019682),0.6659400199401597,688.0,0.6502125589847141,722.0
"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)",0.6658098327936989,689.0,0.6952890246998233,539.0
norepinephrine metabolic process (GO:0042415),0.6654776536909638,690.0,0.7032899264357105,501.0
mitochondrial respirasome assembly (GO:0097250),0.665235421488176,691.0,0.624221407894957,857.0
"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",0.6649773070091881,692.0,0.612187290240245,920.0
lymphocyte mediated immunity (GO:0002449),0.6648748621579779,693.0,0.6344924827412084,795.0
mRNA export from nucleus (GO:0006406),0.6648055376215635,694.0,0.598417937308972,988.0
cellular response to fluid shear stress (GO:0071498),0.6640425875999286,695.0,0.6810303974987458,592.0
regulation of long-term neuronal synaptic plasticity (GO:0048169),0.6636206820333527,696.0,0.6868573124931653,572.0
regulation of alpha-beta T cell differentiation (GO:0046637),0.6635698016450249,697.0,0.6888688920896101,566.0
cellular response to ketone (GO:1901655),0.662776840704262,698.0,0.6435538145547092,753.0
gene expression (GO:0010467),0.6625178728024568,699.0,0.6203592447759009,881.0
nitric oxide biosynthetic process (GO:0006809),0.662420465425192,700.0,0.6776393932597528,611.0
protein sumoylation (GO:0016925),0.6621321443044877,701.0,0.6196612913263277,887.0
protein processing involved in protein targeting to mitochondrion (GO:0006627),0.6621233558506711,702.0,0.5706796092606665,1175.0
regulation of smooth muscle contraction (GO:0006940),0.6616471917068919,703.0,0.6586383939516489,689.0
drug transport (GO:0015893),0.661593875434706,704.0,0.6763941999281361,617.0
postreplication repair (GO:0006301),0.6610368057569889,705.0,0.6063587557504857,950.0
actin crosslink formation (GO:0051764),0.6610207035793513,706.0,0.7074871725100297,485.0
transcription by RNA polymerase I (GO:0006360),0.6609289080138119,707.0,0.6095127359558267,935.0
neuronal action potential (GO:0019228),0.6608221517377114,708.0,0.6654495620113088,660.0
resolution of meiotic recombination intermediates (GO:0000712),0.6605149262615437,709.0,0.6075847278360511,944.0
histone H2A acetylation (GO:0043968),0.6604116647929826,710.0,0.6724255721868512,640.0
nuclear-transcribed mRNA catabolic process (GO:0000956),0.6599126091491745,711.0,0.6121114035674765,921.0
autonomic nervous system development (GO:0048483),0.6597525043939558,712.0,0.5614044544108235,1241.0
snRNA transcription (GO:0009301),0.6597226375826901,713.5,0.6223937847384032,870.5
snRNA transcription by RNA polymerase II (GO:0042795),0.6597226375826901,713.5,0.6223937847384032,870.5
positive regulation of viral process (GO:0048524),0.659708673711158,715.0,0.5984097667133722,989.0
muscle tissue development (GO:0060537),0.659415096222504,716.0,0.5993551517975837,986.0
preassembly of GPI anchor in ER membrane (GO:0016254),0.6592106485076122,717.0,0.6503265041596179,718.0
placenta development (GO:0001890),0.6589630622019198,718.0,0.6434934613983921,754.0
positive regulation of p38MAPK cascade (GO:1900745),0.6586648016064587,719.0,0.7133125093656949,471.0
positive regulation of toll-like receptor 2 signaling pathway (GO:0034137),0.6585067987697895,720.5,0.705601279160894,488.5
regulation of toll-like receptor 2 signaling pathway (GO:0034135),0.6585067987697895,720.5,0.705601279160894,488.5
"DNA catabolic process, endonucleolytic (GO:0000737)",0.6583714647614156,722.0,0.631481673549681,815.0
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.6582599986035519,723.0,0.6780847610240656,610.0
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),0.6580953097284086,724.0,0.6530036602494066,705.0
protein auto-ADP-ribosylation (GO:0070213),0.6579617762987885,725.0,0.6573481820478664,695.0
interleukin-18-mediated signaling pathway (GO:0035655),0.6577083680432433,726.5,0.7055603170869248,490.5
cellular response to interleukin-18 (GO:0071351),0.6577083680432433,726.5,0.7055603170869248,490.5
positive regulation of synaptic plasticity (GO:0031915),0.6575390977106907,728.0,0.6228135897459108,865.0
epithelial tube branching involved in lung morphogenesis (GO:0060441),0.6574138459879589,729.0,0.5793934157724608,1106.0
RNA modification (GO:0009451),0.6573729795775521,730.0,0.6309776292636378,817.0
rDNA heterochromatin assembly (GO:0000183),0.6570076532535509,731.0,0.638201188234476,780.0
positive regulation of chromatin binding (GO:0035563),0.6568609524496403,732.0,0.6183632320000796,892.0
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),0.6568159008463,733.5,0.644263995973701,749.5
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),0.6568159008463,733.5,0.644263995973701,749.5
amyloid-beta formation (GO:0034205),0.6561448657540374,735.0,0.7014821774295791,505.0
positive regulation of AMPA receptor activity (GO:2000969),0.6560481182555862,736.0,0.6566984870421448,698.0
regulation of mesenchymal cell proliferation (GO:0010464),0.655930884839959,737.0,0.5715628665091674,1171.0
negative regulation of protein activation cascade (GO:2000258),0.6556852687842966,738.0,0.6616829031833541,678.0
stress-activated MAPK cascade (GO:0051403),0.6552675734082857,739.0,0.6732531850542083,632.0
ERK1 and ERK2 cascade (GO:0070371),0.6551542005964713,740.0,0.6671006496058443,654.0
pre-replicative complex assembly (GO:0036388),0.6545812580483781,741.0,0.6009855632777767,977.0
negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147),0.654399514764622,742.0,0.5862556351750239,1063.0
endothelial cell chemotaxis (GO:0035767),0.6542776293488477,743.0,0.6725582892033335,637.0
nucleic acid phosphodiester bond hydrolysis (GO:0090305),0.6542656280369309,744.0,0.6352594682839445,791.0
positive regulation of type I interferon production (GO:0032481),0.654194725846532,745.0,0.6630722133522928,669.0
heme transport (GO:0015886),0.6541683404743167,746.0,0.6235433571394001,861.0
regulation of telomere maintenance via telomerase (GO:0032210),0.6540402618022949,747.0,0.5648715100835321,1217.0
spliceosomal complex assembly (GO:0000245),0.6540074339560709,748.0,0.5941312235830455,1012.0
histone modification (GO:0016570),0.6538666920886278,749.0,0.6283066679506674,835.0
negative regulation of ubiquitin-protein transferase activity (GO:0051444),0.6536311588998843,750.0,0.6913269090449458,554.0
cell cycle G2/M phase transition (GO:0044839),0.6535513158207855,751.0,0.6208845924448647,877.0
cellular response to hydroxyurea (GO:0072711),0.6531753345562986,752.5,0.599466327518953,982.5
response to hydroxyurea (GO:0072710),0.6531753345562986,752.5,0.599466327518953,982.5
nuclear export (GO:0051168),0.6530691417697829,754.0,0.6002115917695747,979.0
protein acetylation (GO:0006473),0.6530236774183961,755.0,0.5995380449107496,981.0
nucleic acid transport (GO:0050657),0.6525877693845717,756.0,0.6994974752422243,515.0
protein export from nucleus (GO:0006611),0.6517513665403972,757.0,0.6294997464018236,826.0
regulation of mitotic cell cycle phase transition (GO:1901990),0.6511498605117622,758.0,0.6136614946981475,911.0
apoptotic DNA fragmentation (GO:0006309),0.6509976657837754,759.0,0.6286628854349802,833.0
mitotic cell cycle phase transition (GO:0044772),0.6506319375363248,760.0,0.6238936512469714,859.0
sister chromatid segregation (GO:0000819),0.650539858754776,761.0,0.5787973717070868,1110.0
somite development (GO:0061053),0.6504376734434135,762.0,0.6048753332714685,961.0
regulation of microtubule-based process (GO:0032886),0.6502829555191096,763.0,0.6785442077026173,606.0
RNA methylation (GO:0001510),0.6502585700564597,764.0,0.6356951515462038,788.0
positive regulation of gene silencing by miRNA (GO:2000637),0.6499594853293913,765.0,0.6906777028920221,559.0
negative regulation of GTPase activity (GO:0034260),0.6496362659967806,766.0,0.6752138357795118,621.0
late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511),0.6492178662974335,767.0,0.693156406745743,546.0
positive regulation of histone H3-K9 acetylation (GO:2000617),0.6491672272457513,768.0,0.6583758296859908,691.0
telomere maintenance via telomere lengthening (GO:0010833),0.6489719690168487,769.0,0.670960001959793,645.0
regulation of mRNA stability (GO:0043488),0.6486663683274446,770.0,0.6059894029260058,954.0
G2/M transition of mitotic cell cycle (GO:0000086),0.6484457645241137,771.0,0.6204124593500236,880.0
negative regulation of DNA biosynthetic process (GO:2000279),0.6482996400663594,772.0,0.6289139165170635,830.0
regulation of oxidoreductase activity (GO:0051341),0.6479512391572069,773.0,0.6107260709366962,929.0
establishment of epithelial cell apical/basal polarity (GO:0045198),0.6476688856569298,775.0,0.6611977592306071,681.0
establishment of apical/basal cell polarity (GO:0035089),0.6476688856569298,775.0,0.6611977592306071,681.0
polarized epithelial cell differentiation (GO:0030859),0.6476688856569298,775.0,0.6611977592306071,681.0
acyl-CoA biosynthetic process (GO:0071616),0.6474878019985596,777.0,0.6105375829843445,932.0
regulation of feeding behavior (GO:0060259),0.6467172702474144,778.0,0.6474387499912405,734.0
tRNA transcription (GO:0009304),0.6466918406428654,779.0,0.6321235614896696,812.0
response to progesterone (GO:0032570),0.6464078669584158,780.0,0.6573376791416163,696.0
regulation of DNA recombination (GO:0000018),0.6462530449154078,781.0,0.5961122843394486,999.0
cellular response to UV (GO:0034644),0.6461949159915705,782.0,0.6321688573226114,810.0
mitochondrial ATP synthesis coupled electron transport (GO:0042775),0.6461099069028323,783.5,0.6083687577508697,939.5
aerobic electron transport chain (GO:0019646),0.6461099069028323,783.5,0.6083687577508697,939.5
retinoic acid receptor signaling pathway (GO:0048384),0.6460737661788383,785.0,0.5885309291633971,1053.0
DNA double-strand break processing (GO:0000729),0.6459381757707556,786.0,0.5434465500008948,1361.0
positive regulation of mRNA metabolic process (GO:1903313),0.6456378605341293,787.0,0.6404085094115678,768.0
regulation of cellular amine metabolic process (GO:0033238),0.6456138623893763,788.0,0.6110914777965701,927.0
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289),0.6455891644133214,789.0,0.6652551623486131,661.0
mRNA processing (GO:0006397),0.6455724981107434,790.0,0.5939033276918222,1015.0
peptidyl-serine autophosphorylation (GO:0036289),0.64551344309069,791.0,0.7224129730946774,452.0
lipid droplet formation (GO:0140042),0.6451131143740693,792.0,0.5810693872186393,1093.0
positive regulation of execution phase of apoptosis (GO:1900119),0.6448357850325619,793.0,0.6938390195932627,542.0
positive regulation of regulated secretory pathway (GO:1903307),0.6445585778562314,794.0,0.6485389748686529,731.0
"RNA splicing, via endonucleolytic cleavage and ligation (GO:0000394)",0.6444825524220889,795.0,0.618931383272624,890.0
regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266),0.6444315021640262,796.0,0.6987642883454296,517.0
regulation of protein localization to nucleolus (GO:1904749),0.6443868032709196,797.0,0.5514964346870721,1302.0
cellular response to arsenic-containing substance (GO:0071243),0.6438965079327323,798.0,0.5934430670495179,1021.0
glial cell development (GO:0021782),0.6436929467652124,799.0,0.6400568830344561,769.0
L-glutamate transmembrane transport (GO:0015813),0.6428728026832241,800.0,0.6203584015329087,882.0
regulation of execution phase of apoptosis (GO:1900117),0.6427155302477907,801.0,0.6913110302888446,555.0
regulation of p38MAPK cascade (GO:1900744),0.642352819214937,802.0,0.6965667808856627,530.0
regulation of type I interferon production (GO:0032479),0.6412801031764518,803.0,0.6490197794656974,730.0
aorta morphogenesis (GO:0035909),0.6412712758026242,804.0,0.6100141330520854,933.0
electron transport chain (GO:0022900),0.6408749819130473,805.0,0.5789180176340845,1108.0
regulation of regulated secretory pathway (GO:1903305),0.6406319509234919,806.0,0.6265149268554162,841.0
detection of calcium ion (GO:0005513),0.6404804342866685,807.0,0.6069693741776035,947.0
mRNA 3'-end processing (GO:0031124),0.6403755923119525,808.0,0.5887275891881448,1051.0
regulation of protein polymerization (GO:0032271),0.6400976020166474,809.0,0.6345573083855847,793.0
chromatin remodeling (GO:0006338),0.6395927283020363,810.0,0.6215242011067471,876.0
negative regulation of DNA binding (GO:0043392),0.6395681496372236,811.0,0.63347105739292,800.0
histone H2A ubiquitination (GO:0033522),0.639458789822696,812.0,0.6804938408982333,596.0
rRNA methylation (GO:0031167),0.6391151596546794,813.0,0.6294144213806018,827.0
regulation of ATP metabolic process (GO:1903578),0.6389764810962647,814.0,0.5836580563354311,1075.0
mitotic nuclear division (GO:0140014),0.6381662228287689,815.0,0.5717637765537968,1167.0
cotranslational protein targeting to membrane (GO:0006613),0.6379567152234178,816.0,0.5936201650040389,1017.0
astral microtubule organization (GO:0030953),0.6379097737859923,817.0,0.65949068213043,686.0
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880),0.6379014472974929,818.0,0.6314670877122818,816.0
tRNA modification (GO:0006400),0.6377921787392494,819.0,0.6077107142662508,942.0
substantia nigra development (GO:0021762),0.6377430146947018,820.0,0.6727135583075027,636.0
phospholipid translocation (GO:0045332),0.6375587572748778,821.0,0.6515904892868173,715.0
nucleosome organization (GO:0034728),0.6374448452934894,822.0,0.6224885788243308,868.0
positive regulation of organelle organization (GO:0010638),0.6372396852729336,823.0,0.6731109164501499,633.0
regulation of Rac protein signal transduction (GO:0035020),0.6369790325084722,824.0,0.6397334494914998,771.0
regulation of growth rate (GO:0040009),0.6368518685668959,825.0,0.6729905546417337,634.0
positive regulation of growth (GO:0045927),0.636805546800363,826.0,0.6451109377562095,743.0
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.6361269553943487,827.0,0.5596362870102849,1257.0
response to ionizing radiation (GO:0010212),0.6353486261934955,828.0,0.6224728769867168,869.0
hexose metabolic process (GO:0019318),0.6348685231773183,829.0,0.6182109737223422,894.0
autophagosome organization (GO:1905037),0.6345826210184005,830.0,0.6800053176422097,600.0
regulation of catabolic process (GO:0009894),0.6343584491663943,831.0,0.5924006153869943,1024.0
telomere maintenance via telomerase (GO:0007004),0.6342746115142799,832.5,0.6500855110602306,724.5
RNA-dependent DNA biosynthetic process (GO:0006278),0.6342746115142799,832.5,0.6500855110602306,724.5
dendrite self-avoidance (GO:0070593),0.6341075884102654,834.0,0.5976084583168256,993.0
telomere maintenance via recombination (GO:0000722),0.634017472938368,835.0,0.5738389922878271,1152.0
liver development (GO:0001889),0.6329769640756816,836.0,0.624958433394184,852.0
regulation of retinoic acid receptor signaling pathway (GO:0048385),0.6327382358893853,837.0,0.5702847404638401,1178.0
regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267),0.632625657373218,838.0,0.6995293612865574,514.0
toll-like receptor 3 signaling pathway (GO:0034138),0.6321286895145716,839.0,0.6519121684229001,713.0
DNA catabolic process (GO:0006308),0.6318497767070249,840.0,0.6226360631474531,867.0
radial glial cell differentiation (GO:0060019),0.6318253143311747,841.0,0.5721229890652918,1166.0
negative regulation of biosynthetic process (GO:0009890),0.6314255003376145,842.0,0.6264809034404988,842.0
positive regulation of lyase activity (GO:0051349),0.6313842807400022,843.0,0.533332132210266,1443.0
response to chemokine (GO:1990868),0.6309264318058047,844.0,0.6244869547085833,855.0
protein transmembrane import into intracellular organelle (GO:0044743),0.6309233671727975,845.0,0.6404720856912228,767.0
embryonic cranial skeleton morphogenesis (GO:0048701),0.6308508113883196,846.0,0.5740240502797211,1148.0
positive regulation of neuroblast proliferation (GO:0002052),0.6307339788477517,847.0,0.6176805435699446,896.0
cellular response to caffeine (GO:0071313),0.6300496680770875,849.0,0.5389025951276726,1401.0
response to caffeine (GO:0031000),0.6300496680770875,849.0,0.5389025951276726,1401.0
cellular response to purine-containing compound (GO:0071415),0.6300496680770875,849.0,0.5389025951276726,1401.0
positive regulation of calcium ion-dependent exocytosis (GO:0045956),0.629733346238552,851.0,0.6261724133127502,845.0
phosphorylation of RNA polymerase II C-terminal domain (GO:0070816),0.6295679689599589,852.0,0.5664901357306448,1205.0
positive regulation of type 2 immune response (GO:0002830),0.6293067201084848,853.0,0.6633201054643949,668.0
regulation of mRNA catabolic process (GO:0061013),0.6284476435329567,854.0,0.5922150892934566,1026.0
phosphate ion transmembrane transport (GO:0035435),0.6281173866617833,855.0,0.6110209819137478,928.0
positive regulation of mast cell degranulation (GO:0043306),0.6279339085237678,856.0,0.6585194613926697,690.0
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.6277767868331219,857.0,0.6321722387843609,809.0
thyroid hormone generation (GO:0006590),0.6273031673729725,858.0,0.6550346612800924,700.0
ncRNA 3'-end processing (GO:0043628),0.627156892292344,859.0,0.5717474027918921,1168.0
citrulline metabolic process (GO:0000052),0.6271359636359888,860.0,0.7072859639579507,486.0
protein sulfation (GO:0006477),0.6270835282260385,861.0,0.6317770693599176,813.0
negative regulation of monocyte chemotaxis (GO:0090027),0.6270624069506116,862.0,0.6457978170847395,740.0
catecholamine catabolic process (GO:0042424),0.6265505683268119,863.5,0.6866690833751953,573.5
dopamine catabolic process (GO:0042420),0.6265505683268119,863.5,0.6866690833751953,573.5
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),0.6265187284606121,865.0,0.6659652411194816,657.0
cellular response to nitrogen levels (GO:0043562),0.6264875299826808,866.5,0.6861495807826262,576.5
cellular response to nitrogen starvation (GO:0006995),0.6264875299826808,866.5,0.6861495807826262,576.5
intracellular protein transmembrane transport (GO:0065002),0.6263811990847281,868.0,0.6322197248191832,808.0
positive regulation of behavior (GO:0048520),0.6262743407148833,869.0,0.6115968190364773,924.0
erythrocyte differentiation (GO:0030218),0.6262726217472194,870.0,0.62647433959508,843.0
positive regulation of telomere maintenance via telomerase (GO:0032212),0.6258319419783669,871.0,0.5265800967573958,1497.0
protein localization to nucleus (GO:0034504),0.6255526979517444,872.0,0.620734557143779,879.0
"mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)",0.6255407411432007,873.0,0.5964797586899909,998.0
modification-dependent protein catabolic process (GO:0019941),0.6252736090988937,874.0,0.6248696690004939,853.0
regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),0.6252630722236496,875.0,0.6171100716443314,900.0
snRNA transcription by RNA polymerase III (GO:0042796),0.6245924684424256,876.0,0.5031190331439485,1720.0
lamellipodium organization (GO:0097581),0.6243042198144527,877.0,0.6253760082798526,851.0
regulation of vitamin D receptor signaling pathway (GO:0070562),0.6239421157814475,878.0,0.5788219787384873,1109.0
positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440),0.6237595450345482,879.0,0.6059397148034723,955.0
RNA splicing (GO:0008380),0.6228201751201484,880.0,0.5797099381882377,1104.0
positive regulation of nervous system process (GO:0031646),0.62281759877216,881.0,0.6355314820652959,789.0
histone H3-K4 methylation (GO:0051568),0.6227713979100558,882.0,0.5829970832203766,1080.0
ribosomal large subunit biogenesis (GO:0042273),0.6227279776403323,883.0,0.605621439982165,958.0
positive regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035360),0.6226501553702061,884.0,0.7019998342192499,504.0
amino sugar catabolic process (GO:0046348),0.6224628353753507,885.0,0.6516434343677229,714.0
negative regulation of potassium ion transport (GO:0043267),0.6222422344732723,886.0,0.5801092167495531,1100.0
nitric oxide metabolic process (GO:0046209),0.6222194502581433,887.0,0.6524829463818507,709.0
regulation of cellular amino acid metabolic process (GO:0006521),0.62209246240028,888.0,0.5889506932653064,1047.0
NLS-bearing protein import into nucleus (GO:0006607),0.6217861250817674,889.0,0.5629809405528637,1230.0
dopamine uptake (GO:0090494),0.6209961709939333,890.0,0.594975097136949,1007.0
negative regulation of homotypic cell-cell adhesion (GO:0034111),0.6209409736576808,891.0,0.6964118318027653,531.0
intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631),0.6207282906552536,892.0,0.6239833095064165,858.0
protein autoubiquitination (GO:0051865),0.6205902724822667,893.0,0.6278163174361318,836.0
positive regulation of microtubule polymerization (GO:0031116),0.6199954428810164,894.0,0.5590031020008739,1263.0
peptidyl-serine dephosphorylation (GO:0070262),0.6195185524635279,895.0,0.598330422037927,990.0
negative regulation of RNA metabolic process (GO:0051253),0.6194999826544955,896.0,0.7008723253900486,508.0
RIG-I signaling pathway (GO:0039529),0.6193417748015577,897.0,0.5689337063126357,1187.0
ionotropic glutamate receptor signaling pathway (GO:0035235),0.6192925559188137,898.0,0.6192883009868876,889.0
regulation of synaptic vesicle exocytosis (GO:2000300),0.61914267314926,899.0,0.5835034713325158,1076.0
negative regulation of supramolecular fiber organization (GO:1902904),0.6191005081726976,900.0,0.6288130954341697,832.0
cellular macromolecule catabolic process (GO:0044265),0.6188588500947062,901.0,0.6146569596285666,909.0
protein poly-ADP-ribosylation (GO:0070212),0.6188040385139723,902.0,0.5916270542267112,1030.0
positive regulation of apoptotic cell clearance (GO:2000427),0.6187231007127124,903.0,0.6655689929174656,658.0
positive regulation of microtubule polymerization or depolymerization (GO:0031112),0.6181376476478921,904.0,0.5521935659829517,1298.0
regulation of stress-activated protein kinase signaling cascade (GO:0070302),0.6180416667058468,905.0,0.6155481620228823,906.0
nucleoside metabolic process (GO:0009116),0.6176152646159413,906.0,0.6363170508851113,786.0
DNA-dependent DNA replication maintenance of fidelity (GO:0045005),0.617432759047188,907.0,0.5371672109590396,1416.0
positive regulation of synapse maturation (GO:0090129),0.6173481867739407,908.0,0.5917239530483663,1028.0
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460),0.617176963916976,909.0,0.6236628064988683,860.0
positive regulation of mesenchymal cell proliferation (GO:0002053),0.6171247907698791,910.0,0.5329136289825275,1449.0
mRNA modification (GO:0016556),0.6169439637938566,911.0,0.5698569093408049,1180.0
determination of left/right asymmetry in lateral mesoderm (GO:0003140),0.6160937699086382,912.0,0.6067782980851631,948.0
intracellular sterol transport (GO:0032366),0.6160370010280429,913.0,0.6012807712789071,974.0
connective tissue development (GO:0061448),0.6159433624352268,914.0,0.6203051368387257,883.0
response to steroid hormone (GO:0048545),0.6158952948929338,915.0,0.6413798197058919,761.0
positive regulation of transferase activity (GO:0051347),0.615599440696845,916.0,0.5802009373387057,1097.0
negative regulation of activin receptor signaling pathway (GO:0032926),0.6155865008291499,917.0,0.6701334389672225,650.0
negative regulation of ATPase activity (GO:0032780),0.6153691605067859,918.0,0.6221881641943888,873.0
regulation of epithelial cell apoptotic process (GO:1904035),0.615144799499227,919.0,0.6374252802379228,783.0
amino acid import across plasma membrane (GO:0089718),0.6151129524686241,920.0,0.593509905037103,1018.0
kynurenine metabolic process (GO:0070189),0.615066781483942,921.0,0.6201393042284308,884.0
regulation of mast cell activation involved in immune response (GO:0033006),0.6150484009591194,922.0,0.5639708626380601,1224.0
modification-dependent macromolecule catabolic process (GO:0043632),0.6149557808020468,923.0,0.6341905985557353,798.0
histone H3 acetylation (GO:0043966),0.6147367986890715,924.0,0.5950402528058547,1006.0
DNA packaging (GO:0006323),0.6145928656420235,925.0,0.6172277331608952,899.0
positive regulation of cytoplasmic transport (GO:1903651),0.6144145622811202,926.0,0.684374501278714,582.0
regulation of calcium ion-dependent exocytosis (GO:0017158),0.6143540948485817,927.0,0.6174121413666608,898.0
