================ Training Loss (Tue Mar 17 11:56:54 2026) ================
(epoch: 1, iters: 0, time: 0.363, data: 0.002) G_A: 59.065 G_B: 13.284 D_A: 22.479 D_B: 4.286 cycle_A: 31.955 cycle_B: 30.052 feedback_A: 16.439 feedback_B: 17.103 idt_A: 8.298 idt_B: 8.655 
(epoch: 134, iters: 20, time: 0.008, data: 0.001) G_A: 1.246 G_B: 1.918 D_A: 0.499 D_B: 1.614 cycle_A: 2.221 cycle_B: 1.610 feedback_A: 1.710 feedback_B: 2.062 idt_A: 0.586 idt_B: 0.927 
(epoch: 134, iters: 30, time: 0.008, data: 0.001) G_A: 2.273 G_B: 0.108 D_A: 1.162 D_B: 0.260 cycle_A: 2.088 cycle_B: 1.603 feedback_A: 1.652 feedback_B: 1.931 idt_A: 0.557 idt_B: 0.801 
(epoch: 135, iters: 0, time: 0.008, data: 0.001) G_A: 0.081 G_B: 0.877 D_A: 0.302 D_B: 0.007 cycle_A: 2.496 cycle_B: 1.662 feedback_A: 1.872 feedback_B: 1.811 idt_A: 0.618 idt_B: 0.685 
(epoch: 135, iters: 10, time: 0.008, data: 0.001) G_A: 0.261 G_B: 0.227 D_A: 0.405 D_B: 0.616 cycle_A: 1.802 cycle_B: 1.643 feedback_A: 1.838 feedback_B: 1.702 idt_A: 0.637 idt_B: 0.640 
(epoch: 135, iters: 20, time: 0.008, data: 0.001) G_A: 0.013 G_B: 0.047 D_A: 0.641 D_B: 0.744 cycle_A: 1.954 cycle_B: 2.151 feedback_A: 2.256 feedback_B: 2.041 idt_A: 0.856 idt_B: 0.804 
(epoch: 135, iters: 30, time: 0.008, data: 0.001) G_A: 0.738 G_B: 0.666 D_A: 0.658 D_B: 0.655 cycle_A: 1.916 cycle_B: 2.028 feedback_A: 2.177 feedback_B: 1.725 idt_A: 0.855 idt_B: 0.762 
(epoch: 136, iters: 0, time: 0.008, data: 0.001) G_A: 2.255 G_B: 1.078 D_A: 2.156 D_B: 1.393 cycle_A: 2.110 cycle_B: 2.400 feedback_A: 2.490 feedback_B: 2.099 idt_A: 1.061 idt_B: 0.856 
(epoch: 136, iters: 10, time: 0.008, data: 0.001) G_A: 0.811 G_B: 0.000 D_A: 0.472 D_B: 0.506 cycle_A: 1.712 cycle_B: 1.576 feedback_A: 1.766 feedback_B: 1.574 idt_A: 0.600 idt_B: 0.646 
(epoch: 136, iters: 20, time: 0.008, data: 0.001) G_A: 0.217 G_B: 0.791 D_A: 0.144 D_B: 0.348 cycle_A: 2.436 cycle_B: 1.870 feedback_A: 2.134 feedback_B: 1.911 idt_A: 0.771 idt_B: 0.678 
(epoch: 136, iters: 30, time: 0.008, data: 0.001) G_A: 0.091 G_B: 3.701 D_A: 0.853 D_B: 6.245 cycle_A: 2.297 cycle_B: 2.074 feedback_A: 2.480 feedback_B: 2.086 idt_A: 0.764 idt_B: 0.944 
(epoch: 137, iters: 0, time: 0.008, data: 0.001) G_A: 0.193 G_B: 0.049 D_A: 1.571 D_B: 0.980 cycle_A: 2.472 cycle_B: 1.552 feedback_A: 1.777 feedback_B: 2.224 idt_A: 0.614 idt_B: 1.019 
(epoch: 137, iters: 10, time: 0.008, data: 0.001) G_A: 0.001 G_B: 3.115 D_A: 0.558 D_B: 0.749 cycle_A: 2.011 cycle_B: 1.689 feedback_A: 1.852 feedback_B: 1.847 idt_A: 0.683 idt_B: 0.792 
(epoch: 137, iters: 20, time: 0.008, data: 0.001) G_A: 0.000 G_B: 0.910 D_A: 0.517 D_B: 0.360 cycle_A: 1.864 cycle_B: 1.722 feedback_A: 2.129 feedback_B: 1.567 idt_A: 0.755 idt_B: 0.689 
(epoch: 137, iters: 30, time: 0.008, data: 0.001) G_A: 0.923 G_B: 11.929 D_A: 1.082 D_B: 8.024 cycle_A: 1.633 cycle_B: 1.499 feedback_A: 1.766 feedback_B: 1.479 idt_A: 0.650 idt_B: 0.638 
(epoch: 138, iters: 0, time: 0.008, data: 0.001) G_A: 0.825 G_B: 0.103 D_A: 0.772 D_B: 0.302 cycle_A: 1.664 cycle_B: 1.528 feedback_A: 1.876 feedback_B: 1.516 idt_A: 0.624 idt_B: 0.624 
(epoch: 138, iters: 10, time: 0.008, data: 0.001) G_A: 0.155 G_B: 1.978 D_A: 0.293 D_B: 0.666 cycle_A: 1.987 cycle_B: 1.707 feedback_A: 2.085 feedback_B: 1.978 idt_A: 0.794 idt_B: 0.877 
(epoch: 138, iters: 20, time: 0.008, data: 0.001) G_A: 0.035 G_B: 0.045 D_A: 0.332 D_B: 0.743 cycle_A: 1.673 cycle_B: 1.866 feedback_A: 1.974 feedback_B: 1.463 idt_A: 0.808 idt_B: 0.644 
(epoch: 138, iters: 30, time: 0.008, data: 0.001) G_A: 0.108 G_B: 0.000 D_A: 0.281 D_B: 0.747 cycle_A: 2.391 cycle_B: 1.731 feedback_A: 2.439 feedback_B: 1.763 idt_A: 0.741 idt_B: 0.910 
(epoch: 139, iters: 0, time: 0.009, data: 0.001) G_A: 0.025 G_B: 0.085 D_A: 0.584 D_B: 0.835 cycle_A: 1.734 cycle_B: 1.373 feedback_A: 1.805 feedback_B: 1.468 idt_A: 0.603 idt_B: 0.666 
(epoch: 139, iters: 10, time: 0.008, data: 0.001) G_A: 0.103 G_B: 3.979 D_A: 0.878 D_B: 5.225 cycle_A: 2.314 cycle_B: 1.576 feedback_A: 2.096 feedback_B: 2.193 idt_A: 0.722 idt_B: 0.960 
(epoch: 139, iters: 20, time: 0.008, data: 0.001) G_A: 0.115 G_B: 0.048 D_A: 0.469 D_B: 1.280 cycle_A: 2.000 cycle_B: 1.690 feedback_A: 2.413 feedback_B: 1.752 idt_A: 0.787 idt_B: 0.759 
(epoch: 139, iters: 30, time: 0.008, data: 0.001) G_A: 0.117 G_B: 0.128 D_A: 0.918 D_B: 0.936 cycle_A: 1.901 cycle_B: 1.714 feedback_A: 2.503 feedback_B: 1.762 idt_A: 0.744 idt_B: 0.774 
(epoch: 140, iters: 0, time: 0.008, data: 0.001) G_A: 0.632 G_B: 0.144 D_A: 1.837 D_B: 0.202 cycle_A: 2.177 cycle_B: 2.024 feedback_A: 2.206 feedback_B: 1.660 idt_A: 0.857 idt_B: 0.674 
(epoch: 140, iters: 10, time: 0.008, data: 0.001) G_A: 1.010 G_B: 2.364 D_A: 0.190 D_B: 1.432 cycle_A: 1.970 cycle_B: 1.654 feedback_A: 2.413 feedback_B: 1.485 idt_A: 0.687 idt_B: 0.742 
(epoch: 140, iters: 20, time: 0.008, data: 0.001) G_A: 0.034 G_B: 0.819 D_A: 0.722 D_B: 2.213 cycle_A: 1.871 cycle_B: 1.576 feedback_A: 2.189 feedback_B: 1.445 idt_A: 0.651 idt_B: 0.639 
(epoch: 140, iters: 30, time: 0.008, data: 0.001) G_A: 0.407 G_B: 0.987 D_A: 0.440 D_B: 2.859 cycle_A: 2.186 cycle_B: 1.652 feedback_A: 2.134 feedback_B: 1.637 idt_A: 0.692 idt_B: 0.829 
(epoch: 141, iters: 0, time: 0.009, data: 0.001) G_A: 1.409 G_B: 0.467 D_A: 0.886 D_B: 0.418 cycle_A: 2.060 cycle_B: 1.793 feedback_A: 2.434 feedback_B: 1.887 idt_A: 0.788 idt_B: 0.795 
(epoch: 141, iters: 10, time: 0.008, data: 0.001) G_A: 0.409 G_B: 0.154 D_A: 0.378 D_B: 1.069 cycle_A: 1.827 cycle_B: 1.970 feedback_A: 2.457 feedback_B: 1.512 idt_A: 0.862 idt_B: 0.755 
(epoch: 141, iters: 20, time: 0.009, data: 0.001) G_A: 0.144 G_B: 0.734 D_A: 0.203 D_B: 0.856 cycle_A: 1.970 cycle_B: 1.909 feedback_A: 2.119 feedback_B: 1.835 idt_A: 0.859 idt_B: 0.826 
(epoch: 141, iters: 30, time: 0.008, data: 0.001) G_A: 3.632 G_B: 0.124 D_A: 2.525 D_B: 0.415 cycle_A: 2.038 cycle_B: 1.757 feedback_A: 1.969 feedback_B: 1.634 idt_A: 0.794 idt_B: 0.772 
(epoch: 142, iters: 0, time: 0.008, data: 0.001) G_A: 1.777 G_B: 0.820 D_A: 0.808 D_B: 0.021 cycle_A: 1.982 cycle_B: 1.833 feedback_A: 1.835 feedback_B: 1.662 idt_A: 0.757 idt_B: 0.633 
(epoch: 142, iters: 10, time: 0.008, data: 0.001) G_A: 0.874 G_B: 2.393 D_A: 0.268 D_B: 1.688 cycle_A: 1.876 cycle_B: 1.479 feedback_A: 1.650 feedback_B: 1.534 idt_A: 0.659 idt_B: 0.631 
(epoch: 142, iters: 20, time: 0.008, data: 0.001) G_A: 0.430 G_B: 2.121 D_A: 0.489 D_B: 0.652 cycle_A: 1.829 cycle_B: 1.624 feedback_A: 2.065 feedback_B: 1.418 idt_A: 0.740 idt_B: 0.710 
(epoch: 142, iters: 30, time: 0.008, data: 0.001) G_A: 0.988 G_B: 0.344 D_A: 0.718 D_B: 1.319 cycle_A: 1.890 cycle_B: 1.521 feedback_A: 1.700 feedback_B: 1.557 idt_A: 0.635 idt_B: 0.756 
(epoch: 143, iters: 0, time: 0.008, data: 0.001) G_A: 0.667 G_B: 1.800 D_A: 0.391 D_B: 0.918 cycle_A: 2.111 cycle_B: 1.394 feedback_A: 1.523 feedback_B: 2.052 idt_A: 0.605 idt_B: 0.872 
(epoch: 143, iters: 10, time: 0.008, data: 0.001) G_A: 4.061 G_B: 0.127 D_A: 2.283 D_B: 0.920 cycle_A: 1.627 cycle_B: 2.136 feedback_A: 2.559 feedback_B: 1.556 idt_A: 0.774 idt_B: 0.608 
(epoch: 143, iters: 20, time: 0.008, data: 0.001) G_A: 1.380 G_B: 0.944 D_A: 1.307 D_B: 0.458 cycle_A: 2.277 cycle_B: 1.816 feedback_A: 2.047 feedback_B: 1.911 idt_A: 0.731 idt_B: 0.906 
(epoch: 143, iters: 30, time: 0.008, data: 0.001) G_A: 0.324 G_B: 0.821 D_A: 1.232 D_B: 0.749 cycle_A: 2.069 cycle_B: 1.710 feedback_A: 2.053 feedback_B: 1.783 idt_A: 0.757 idt_B: 0.766 
(epoch: 144, iters: 0, time: 0.008, data: 0.001) G_A: 0.724 G_B: 2.433 D_A: 0.433 D_B: 1.684 cycle_A: 1.985 cycle_B: 1.836 feedback_A: 2.206 feedback_B: 1.622 idt_A: 0.806 idt_B: 0.793 
(epoch: 144, iters: 10, time: 0.008, data: 0.001) G_A: 0.575 G_B: 5.022 D_A: 0.459 D_B: 3.171 cycle_A: 2.029 cycle_B: 1.649 feedback_A: 2.017 feedback_B: 1.700 idt_A: 0.690 idt_B: 0.634 
(epoch: 144, iters: 20, time: 0.008, data: 0.001) G_A: 1.267 G_B: 7.403 D_A: 0.582 D_B: 11.188 cycle_A: 2.457 cycle_B: 1.855 feedback_A: 2.393 feedback_B: 1.673 idt_A: 0.666 idt_B: 0.660 
(epoch: 144, iters: 30, time: 0.008, data: 0.001) G_A: 1.267 G_B: 0.136 D_A: 0.454 D_B: 0.212 cycle_A: 2.210 cycle_B: 1.527 feedback_A: 1.719 feedback_B: 1.958 idt_A: 0.625 idt_B: 0.897 
(epoch: 145, iters: 0, time: 0.008, data: 0.001) G_A: 0.550 G_B: 0.121 D_A: 0.545 D_B: 1.105 cycle_A: 2.034 cycle_B: 1.720 feedback_A: 2.024 feedback_B: 1.742 idt_A: 0.734 idt_B: 0.758 
(epoch: 145, iters: 10, time: 0.008, data: 0.001) G_A: 1.148 G_B: 0.002 D_A: 0.152 D_B: 0.547 cycle_A: 2.101 cycle_B: 1.676 feedback_A: 1.941 feedback_B: 1.841 idt_A: 0.718 idt_B: 0.817 
(epoch: 145, iters: 20, time: 0.008, data: 0.001) G_A: 0.013 G_B: 0.795 D_A: 0.469 D_B: 0.292 cycle_A: 2.045 cycle_B: 1.915 feedback_A: 2.413 feedback_B: 1.851 idt_A: 0.839 idt_B: 0.618 
(epoch: 145, iters: 30, time: 0.008, data: 0.001) G_A: 0.924 G_B: 2.669 D_A: 0.428 D_B: 1.323 cycle_A: 1.873 cycle_B: 1.774 feedback_A: 2.150 feedback_B: 1.738 idt_A: 0.811 idt_B: 0.815 
(epoch: 146, iters: 0, time: 0.008, data: 0.001) G_A: 0.115 G_B: 1.895 D_A: 0.582 D_B: 3.605 cycle_A: 1.897 cycle_B: 1.487 feedback_A: 1.916 feedback_B: 1.452 idt_A: 0.642 idt_B: 0.699 
(epoch: 146, iters: 10, time: 0.008, data: 0.001) G_A: 0.155 G_B: 0.000 D_A: 0.208 D_B: 0.536 cycle_A: 1.874 cycle_B: 2.195 feedback_A: 2.245 feedback_B: 1.588 idt_A: 0.843 idt_B: 0.710 
(epoch: 146, iters: 20, time: 0.008, data: 0.001) G_A: 0.008 G_B: 0.330 D_A: 0.728 D_B: 1.566 cycle_A: 1.850 cycle_B: 2.140 feedback_A: 2.379 feedback_B: 1.652 idt_A: 1.016 idt_B: 0.694 
(epoch: 146, iters: 30, time: 0.008, data: 0.001) G_A: 0.074 G_B: 1.225 D_A: 0.405 D_B: 1.320 cycle_A: 2.444 cycle_B: 1.691 feedback_A: 2.498 feedback_B: 1.790 idt_A: 0.717 idt_B: 0.735 
(epoch: 147, iters: 0, time: 0.008, data: 0.001) G_A: 0.376 G_B: 0.041 D_A: 1.516 D_B: 0.566 cycle_A: 2.157 cycle_B: 1.582 feedback_A: 1.906 feedback_B: 1.598 idt_A: 0.697 idt_B: 0.798 
(epoch: 147, iters: 10, time: 0.008, data: 0.001) G_A: 0.312 G_B: 0.498 D_A: 0.559 D_B: 0.234 cycle_A: 1.835 cycle_B: 1.552 feedback_A: 1.854 feedback_B: 1.570 idt_A: 0.680 idt_B: 0.651 
(epoch: 147, iters: 20, time: 0.008, data: 0.001) G_A: 0.569 G_B: 0.036 D_A: 0.171 D_B: 0.430 cycle_A: 2.174 cycle_B: 1.682 feedback_A: 2.283 feedback_B: 1.603 idt_A: 0.752 idt_B: 0.626 
(epoch: 147, iters: 30, time: 0.008, data: 0.001) G_A: 6.791 G_B: 0.295 D_A: 4.103 D_B: 0.390 cycle_A: 1.809 cycle_B: 1.440 feedback_A: 1.815 feedback_B: 1.617 idt_A: 0.603 idt_B: 0.739 
(epoch: 148, iters: 0, time: 0.008, data: 0.001) G_A: 2.628 G_B: 0.286 D_A: 2.109 D_B: 1.180 cycle_A: 1.877 cycle_B: 1.841 feedback_A: 2.362 feedback_B: 1.477 idt_A: 0.807 idt_B: 0.710 
(epoch: 148, iters: 10, time: 0.008, data: 0.001) G_A: 0.033 G_B: 0.415 D_A: 0.535 D_B: 1.455 cycle_A: 1.811 cycle_B: 1.570 feedback_A: 1.720 feedback_B: 1.570 idt_A: 0.667 idt_B: 0.712 
(epoch: 148, iters: 20, time: 0.008, data: 0.001) G_A: 0.033 G_B: 0.024 D_A: 0.334 D_B: 0.376 cycle_A: 1.892 cycle_B: 1.855 feedback_A: 1.886 feedback_B: 1.426 idt_A: 0.787 idt_B: 0.727 
(epoch: 148, iters: 30, time: 0.008, data: 0.001) G_A: 0.875 G_B: 0.287 D_A: 0.193 D_B: 0.147 cycle_A: 1.985 cycle_B: 1.487 feedback_A: 1.845 feedback_B: 1.527 idt_A: 0.608 idt_B: 0.638 
(epoch: 149, iters: 0, time: 0.008, data: 0.001) G_A: 1.494 G_B: 0.039 D_A: 0.468 D_B: 0.716 cycle_A: 1.704 cycle_B: 1.524 feedback_A: 1.772 feedback_B: 1.496 idt_A: 0.638 idt_B: 0.633 
(epoch: 149, iters: 10, time: 0.008, data: 0.001) G_A: 0.029 G_B: 1.290 D_A: 0.695 D_B: 0.800 cycle_A: 2.441 cycle_B: 1.550 feedback_A: 1.704 feedback_B: 2.186 idt_A: 0.638 idt_B: 0.978 
(epoch: 149, iters: 20, time: 0.008, data: 0.001) G_A: 0.386 G_B: 1.293 D_A: 0.094 D_B: 1.168 cycle_A: 1.864 cycle_B: 1.577 feedback_A: 1.970 feedback_B: 1.469 idt_A: 0.774 idt_B: 0.761 
(epoch: 149, iters: 30, time: 0.008, data: 0.001) G_A: 0.005 G_B: 0.269 D_A: 0.512 D_B: 0.647 cycle_A: 1.892 cycle_B: 1.375 feedback_A: 1.676 feedback_B: 1.586 idt_A: 0.605 idt_B: 0.745 
(epoch: 150, iters: 0, time: 0.008, data: 0.001) G_A: 0.054 G_B: 0.130 D_A: 0.364 D_B: 0.934 cycle_A: 1.539 cycle_B: 1.531 feedback_A: 1.821 feedback_B: 1.361 idt_A: 0.646 idt_B: 0.609 
(epoch: 150, iters: 10, time: 0.008, data: 0.001) G_A: 1.480 G_B: 0.004 D_A: 0.897 D_B: 0.441 cycle_A: 1.856 cycle_B: 1.497 feedback_A: 1.761 feedback_B: 1.535 idt_A: 0.620 idt_B: 0.675 
(epoch: 150, iters: 20, time: 0.008, data: 0.001) G_A: 0.000 G_B: 0.565 D_A: 0.528 D_B: 0.786 cycle_A: 1.917 cycle_B: 1.674 feedback_A: 1.953 feedback_B: 1.428 idt_A: 0.746 idt_B: 0.631 
(epoch: 150, iters: 30, time: 0.008, data: 0.001) G_A: 0.089 G_B: 1.424 D_A: 1.182 D_B: 1.171 cycle_A: 1.789 cycle_B: 1.739 feedback_A: 1.914 feedback_B: 1.429 idt_A: 0.757 idt_B: 0.714 
(epoch: 151, iters: 0, time: 0.008, data: 0.001) G_A: 0.942 G_B: 0.339 D_A: 0.548 D_B: 0.312 cycle_A: 2.204 cycle_B: 1.765 feedback_A: 2.055 feedback_B: 1.912 idt_A: 0.790 idt_B: 0.872 
(epoch: 151, iters: 10, time: 0.008, data: 0.001) G_A: 0.886 G_B: 0.008 D_A: 0.274 D_B: 0.413 cycle_A: 1.855 cycle_B: 1.775 feedback_A: 2.068 feedback_B: 1.589 idt_A: 0.800 idt_B: 0.723 
(epoch: 151, iters: 20, time: 0.008, data: 0.001) G_A: 0.957 G_B: 0.477 D_A: 0.089 D_B: 0.250 cycle_A: 2.282 cycle_B: 1.954 feedback_A: 2.058 feedback_B: 1.960 idt_A: 0.675 idt_B: 0.852 
(epoch: 151, iters: 30, time: 0.008, data: 0.001) G_A: 1.062 G_B: 0.386 D_A: 0.213 D_B: 0.121 cycle_A: 1.843 cycle_B: 1.376 feedback_A: 1.846 feedback_B: 1.378 idt_A: 0.594 idt_B: 0.730 
(epoch: 152, iters: 0, time: 0.009, data: 0.001) G_A: 0.680 G_B: 0.608 D_A: 0.286 D_B: 1.820 cycle_A: 2.483 cycle_B: 2.074 feedback_A: 2.380 feedback_B: 1.649 idt_A: 0.841 idt_B: 0.816 
(epoch: 152, iters: 10, time: 0.008, data: 0.001) G_A: 1.372 G_B: 0.052 D_A: 0.389 D_B: 0.331 cycle_A: 2.292 cycle_B: 1.591 feedback_A: 2.431 feedback_B: 1.824 idt_A: 0.685 idt_B: 0.902 
(epoch: 152, iters: 20, time: 0.008, data: 0.001) G_A: 0.401 G_B: 0.112 D_A: 0.342 D_B: 0.242 cycle_A: 1.865 cycle_B: 1.367 feedback_A: 1.841 feedback_B: 1.313 idt_A: 0.597 idt_B: 0.627 
(epoch: 152, iters: 30, time: 0.008, data: 0.001) G_A: 0.034 G_B: 0.092 D_A: 0.400 D_B: 0.252 cycle_A: 2.117 cycle_B: 1.342 feedback_A: 1.892 feedback_B: 1.573 idt_A: 0.611 idt_B: 0.749 
(epoch: 153, iters: 0, time: 0.008, data: 0.001) G_A: 0.197 G_B: 0.350 D_A: 0.166 D_B: 0.128 cycle_A: 1.801 cycle_B: 1.874 feedback_A: 2.137 feedback_B: 1.519 idt_A: 0.842 idt_B: 0.654 
(epoch: 153, iters: 10, time: 0.008, data: 0.001) G_A: 0.011 G_B: 1.545 D_A: 0.612 D_B: 0.736 cycle_A: 1.726 cycle_B: 1.539 feedback_A: 2.440 feedback_B: 1.446 idt_A: 0.663 idt_B: 0.637 
(epoch: 153, iters: 20, time: 0.008, data: 0.001) G_A: 0.642 G_B: 0.378 D_A: 0.378 D_B: 1.530 cycle_A: 1.976 cycle_B: 1.709 feedback_A: 1.963 feedback_B: 1.746 idt_A: 0.739 idt_B: 0.621 
(epoch: 153, iters: 30, time: 0.008, data: 0.001) G_A: 0.078 G_B: 0.024 D_A: 0.263 D_B: 0.745 cycle_A: 2.029 cycle_B: 1.430 feedback_A: 1.854 feedback_B: 1.522 idt_A: 0.581 idt_B: 0.651 
(epoch: 154, iters: 0, time: 0.008, data: 0.001) G_A: 1.682 G_B: 0.019 D_A: 0.768 D_B: 0.646 cycle_A: 1.727 cycle_B: 1.437 feedback_A: 1.860 feedback_B: 1.341 idt_A: 0.655 idt_B: 0.588 
(epoch: 154, iters: 10, time: 0.008, data: 0.001) G_A: 0.006 G_B: 0.004 D_A: 0.647 D_B: 0.616 cycle_A: 2.222 cycle_B: 2.123 feedback_A: 2.497 feedback_B: 1.924 idt_A: 0.986 idt_B: 0.880 
(epoch: 154, iters: 20, time: 0.008, data: 0.001) G_A: 0.796 G_B: 3.216 D_A: 0.045 D_B: 1.846 cycle_A: 2.128 cycle_B: 1.627 feedback_A: 1.941 feedback_B: 1.518 idt_A: 0.741 idt_B: 0.644 
(epoch: 154, iters: 30, time: 0.008, data: 0.001) G_A: 0.543 G_B: 1.045 D_A: 0.161 D_B: 1.400 cycle_A: 1.879 cycle_B: 1.737 feedback_A: 2.493 feedback_B: 1.588 idt_A: 0.731 idt_B: 0.750 
(epoch: 155, iters: 0, time: 0.008, data: 0.001) G_A: 1.232 G_B: 0.289 D_A: 0.044 D_B: 0.371 cycle_A: 2.309 cycle_B: 1.671 feedback_A: 1.909 feedback_B: 2.123 idt_A: 0.752 idt_B: 0.907 
(epoch: 155, iters: 10, time: 0.008, data: 0.001) G_A: 0.686 G_B: 1.514 D_A: 0.026 D_B: 1.000 cycle_A: 2.156 cycle_B: 1.920 feedback_A: 2.287 feedback_B: 1.813 idt_A: 0.859 idt_B: 0.865 
(epoch: 155, iters: 20, time: 0.008, data: 0.001) G_A: 0.656 G_B: 1.874 D_A: 2.016 D_B: 0.870 cycle_A: 2.060 cycle_B: 1.840 feedback_A: 2.416 feedback_B: 1.624 idt_A: 0.843 idt_B: 0.776 
(epoch: 155, iters: 30, time: 0.008, data: 0.001) G_A: 0.219 G_B: 0.019 D_A: 0.281 D_B: 0.588 cycle_A: 2.365 cycle_B: 1.430 feedback_A: 1.927 feedback_B: 1.996 idt_A: 0.627 idt_B: 0.875 
(epoch: 156, iters: 0, time: 0.008, data: 0.001) G_A: 2.197 G_B: 2.019 D_A: 1.023 D_B: 4.285 cycle_A: 2.109 cycle_B: 1.798 feedback_A: 2.156 feedback_B: 1.659 idt_A: 0.722 idt_B: 0.709 
(epoch: 156, iters: 10, time: 0.008, data: 0.001) G_A: 0.247 G_B: 0.343 D_A: 0.198 D_B: 0.189 cycle_A: 1.963 cycle_B: 2.198 feedback_A: 2.582 feedback_B: 1.581 idt_A: 1.021 idt_B: 0.740 
(epoch: 156, iters: 20, time: 0.008, data: 0.001) G_A: 0.310 G_B: 0.366 D_A: 0.099 D_B: 0.522 cycle_A: 1.984 cycle_B: 1.856 feedback_A: 2.150 feedback_B: 1.544 idt_A: 0.814 idt_B: 0.734 
(epoch: 156, iters: 30, time: 0.008, data: 0.001) G_A: 0.037 G_B: 0.113 D_A: 0.328 D_B: 0.226 cycle_A: 1.704 cycle_B: 1.593 feedback_A: 2.415 feedback_B: 1.219 idt_A: 0.670 idt_B: 0.611 
(epoch: 157, iters: 0, time: 0.008, data: 0.001) G_A: 0.839 G_B: 1.013 D_A: 0.384 D_B: 0.882 cycle_A: 2.192 cycle_B: 1.626 feedback_A: 1.958 feedback_B: 1.879 idt_A: 0.736 idt_B: 0.831 
(epoch: 157, iters: 10, time: 0.008, data: 0.001) G_A: 0.878 G_B: 0.085 D_A: 0.080 D_B: 0.306 cycle_A: 2.057 cycle_B: 2.309 feedback_A: 2.649 feedback_B: 1.804 idt_A: 1.008 idt_B: 0.809 
(epoch: 157, iters: 20, time: 0.008, data: 0.001) G_A: 0.006 G_B: 1.946 D_A: 0.449 D_B: 0.779 cycle_A: 2.498 cycle_B: 1.559 feedback_A: 1.876 feedback_B: 1.907 idt_A: 0.630 idt_B: 0.838 
(epoch: 157, iters: 30, time: 0.008, data: 0.001) G_A: 1.850 G_B: 0.459 D_A: 0.880 D_B: 2.554 cycle_A: 2.517 cycle_B: 1.819 feedback_A: 1.944 feedback_B: 2.192 idt_A: 0.686 idt_B: 0.966 
(epoch: 158, iters: 0, time: 0.008, data: 0.001) G_A: 0.256 G_B: 1.162 D_A: 0.291 D_B: 3.369 cycle_A: 2.376 cycle_B: 1.248 feedback_A: 1.615 feedback_B: 2.205 idt_A: 0.536 idt_B: 0.884 
(epoch: 158, iters: 10, time: 0.008, data: 0.001) G_A: 1.633 G_B: 0.023 D_A: 0.200 D_B: 0.803 cycle_A: 2.243 cycle_B: 1.875 feedback_A: 2.236 feedback_B: 1.898 idt_A: 0.788 idt_B: 0.832 
(epoch: 158, iters: 20, time: 0.008, data: 0.001) G_A: 0.523 G_B: 5.578 D_A: 0.338 D_B: 2.583 cycle_A: 2.661 cycle_B: 1.711 feedback_A: 1.962 feedback_B: 1.771 idt_A: 0.586 idt_B: 0.754 
(epoch: 158, iters: 30, time: 0.008, data: 0.001) G_A: 1.497 G_B: 1.974 D_A: 2.552 D_B: 1.379 cycle_A: 2.075 cycle_B: 1.551 feedback_A: 1.754 feedback_B: 1.823 idt_A: 0.570 idt_B: 0.829 
(epoch: 159, iters: 0, time: 0.008, data: 0.001) G_A: 0.464 G_B: 7.290 D_A: 1.414 D_B: 4.110 cycle_A: 2.389 cycle_B: 1.686 feedback_A: 2.591 feedback_B: 2.143 idt_A: 0.676 idt_B: 0.896 
(epoch: 159, iters: 10, time: 0.008, data: 0.001) G_A: 0.065 G_B: 0.270 D_A: 0.933 D_B: 0.811 cycle_A: 2.826 cycle_B: 1.934 feedback_A: 2.213 feedback_B: 2.500 idt_A: 0.669 idt_B: 0.999 
(epoch: 159, iters: 20, time: 0.008, data: 0.001) G_A: 0.061 G_B: 4.535 D_A: 0.634 D_B: 8.240 cycle_A: 2.654 cycle_B: 1.521 feedback_A: 2.401 feedback_B: 2.062 idt_A: 0.587 idt_B: 0.865 
(epoch: 159, iters: 30, time: 0.008, data: 0.001) G_A: 1.008 G_B: 1.196 D_A: 0.422 D_B: 0.673 cycle_A: 1.797 cycle_B: 1.550 feedback_A: 1.863 feedback_B: 1.592 idt_A: 0.640 idt_B: 0.707 
(epoch: 160, iters: 0, time: 0.008, data: 0.001) G_A: 0.043 G_B: 2.822 D_A: 0.317 D_B: 0.234 cycle_A: 2.390 cycle_B: 1.864 feedback_A: 2.174 feedback_B: 1.669 idt_A: 0.792 idt_B: 0.661 
(epoch: 160, iters: 10, time: 0.008, data: 0.001) G_A: 0.459 G_B: 1.068 D_A: 0.164 D_B: 0.248 cycle_A: 2.218 cycle_B: 1.759 feedback_A: 2.063 feedback_B: 2.057 idt_A: 0.752 idt_B: 0.850 
(epoch: 160, iters: 20, time: 0.008, data: 0.001) G_A: 0.102 G_B: 0.992 D_A: 1.020 D_B: 3.549 cycle_A: 2.283 cycle_B: 1.704 feedback_A: 2.355 feedback_B: 1.658 idt_A: 0.678 idt_B: 0.867 
(epoch: 160, iters: 30, time: 0.008, data: 0.001) G_A: 1.097 G_B: 2.114 D_A: 0.578 D_B: 0.355 cycle_A: 2.139 cycle_B: 1.357 feedback_A: 1.946 feedback_B: 1.838 idt_A: 0.649 idt_B: 0.751 
(epoch: 161, iters: 0, time: 0.008, data: 0.001) G_A: 0.050 G_B: 0.100 D_A: 0.756 D_B: 0.283 cycle_A: 2.390 cycle_B: 2.041 feedback_A: 2.328 feedback_B: 1.916 idt_A: 0.818 idt_B: 0.848 
