set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
Fc gamma R-mediated phagocytosis,0.09904707030558771,25/34,ARPC5;ARPC2;RAF1;SCIN;RPS6KB2;LIMK1;PLA2G4A;PLCG2;HCK;PLD2;MARCKS;INPPL1;FCGR2A;ARPC1B;PRKCG;MARCKSL1;SPHK2;PIP5K1B;SYK;ARPC3;DOCK1;MAP2K1;AKT3;WAS;ARPC5L,0.05543026247131292,27/34,ARPC1A;ARPC2;PLA2G6;RAF1;SCIN;PLA2G4F;LIMK1;PLA2G4A;PLCG2;HCK;PLD2;MARCKS;INPPL1;ARPC1B;PRKCG;MARCKSL1;SPHK2;PIP5K1B;PIK3CB;SYK;ARPC3;DOCK1;WASF3;AKT3;MAP2K1;WAS;ARPC5L,34
Pentose phosphate pathway,0.11613386290848705,14/18,G6PD;RPIA;PFKM;TKTL2;DERA;RBKS;ALDOC;GPI;TKT;PGM2;FBP1;PRPS1L1;FBP2;PGM1,0.19395260372601292,14/18,G6PD;RPIA;TKTL1;PFKM;TKTL2;PFKP;GLYCTK;ALDOC;GPI;TKT;PGM2;PRPS1L1;FBP2;DERA,18
Arrhythmogenic right ventricular cardiomyopathy,0.1186939359148071,30/42,ATP2A1;SGCA;CACNG4;SGCB;ITGA8;ITGB5;ITGA4;CACNA1F;ITGB6;CACNG1;EMD;ITGB7;CACNB4;CACNG5;LAMA2;CDH2;DES;SGCG;ITGA6;DSG2;CACNG2;RYR2;CACNG6;CACNG3;CACNA2D4;TCF7L1;CACNG8;ITGA11;ITGA7;ACTN3,0.25046684716842976,30/42,ATP2A1;SGCA;CTNNA3;CACNG4;SGCB;ITGA8;ITGB5;DMD;ITGA4;ITGB6;CACNG1;EMD;ITGB7;CACNB4;ITGA10;CACNG5;LAMA2;TCF7L2;SGCG;ITGA6;CACNG7;RYR2;CACNG2;CACNG6;CACNG3;CACNA2D4;TCF7L1;ITGA11;ITGA7;ACTN3,42
Adrenergic signaling in cardiomyocytes,0.1203190944405393,45/65,ADRA1D;ATP2A1;ATP1A3;PIK3CG;CACNG4;MYL2;GNAI3;SCN7A;TNNI3;CREM;CAMK2D;GNAI1;ADRB2;CALML6;AGT;ATP1B2;CACNA1F;CREB3;MAPK11;CACNG1;CREB3L4;ATP1A2;CACNB4;PPP2R5B;CACNG5;ADRA1A;PPP2R5E;PPP2R2B;PPP2R2A;CACNG6;RYR2;CALML4;CACNG2;CACNG3;CACNA2D4;SLC9A1;CACNG8;ADRB1;PPP2R3B;ATP1B3;ATP1A1;AKT3;SCN4B;ADCY4;CREB3L1,0.6936236003983169,41/65,AGTR2;ATP2A1;ATP1A3;PIK3CG;CACNG4;GNAI3;SCN7A;TNNI3;CREM;CAMK2D;GNAI1;ADRB2;CALML6;AGT;ATP1B2;MAPK11;CACNG1;CREB3L4;ATP1A2;CACNB4;PPP2R5B;CACNG5;PPP2R5E;PPP2R2B;GNAQ;PPP2R2A;CACNG6;RYR2;CACNG7;CACNG2;CACNG3;CACNA2D4;SLC9A1;ATP1A1;ADRB1;PPP2R3B;ATP1B3;AKT3;SCN4B;ADCY4;PLCB3,65
Oxidative phosphorylation,0.12307342425363907,43/62,NDUFS3;COX6B1;ATP6V1D;ATP6V1B1;TCIRG1;NDUFA13;COX17;NDUFA11;ATP6V0A2;NDUFB5;NDUFC1;COX8A;COX7C;UQCRC2;ATP6V1G2;UQCRC1;NDUFAB1;COX7B2;COX7A2;UQCRQ;NDUFA8;ATP6V0D1;SDHB;NDUFB11;ATP6V1G3;PPA1;COX5B;NDUFA4L2;NDUFA3;NDUFS8;NDUFA7;NDUFS6;NDUFB10;NDUFB8;NDUFB1;NDUFB3;COX7B;CYC1;ATP6V1B2;ATP6V0E2;ATP6V1E1;COX6C;COX7A1,2.318024763794598e-05,55/62,NDUFB2;COX6A1;NDUFS3;COX4I2;COX6B1;ATP6V1B1;ATP6V1D;TCIRG1;NDUFA13;COX17;NDUFA11;ATP6V0A2;NDUFB5;ATP6V1E2;NDUFC1;COX10;COX8A;ATP12A;COX7C;UQCRC2;ATP6V1G2;UQCRC1;NDUFAB1;ATP6V1G1;ATP6V1F;COX7A2;UQCRQ;NDUFA8;ATP6V0D1;SDHB;COX6A2;ATP6V1G3;NDUFV2;NDUFB11;NDUFA4L2;PPA1;COX5B;NDUFA3;NDUFS5;NDUFS8;NDUFA7;NDUFS6;NDUFA12;NDUFB4;NDUFB10;NDUFB8;NDUFB1;NDUFB3;COX7B;CYC1;ATP6V1B2;ATP6V0E2;ATP6V1E1;COX6C;COX7A1,62
Dilated cardiomyopathy,0.13720964475880557,33/47,ATP2A1;SGCA;CACNG4;MYL2;SGCB;TNNI3;ITGA8;ITGB5;ITGA4;AGT;CACNA1F;ITGB6;CACNG1;EMD;ITGB7;CACNB4;CACNG5;LAMA2;DES;SGCG;MYBPC3;ITGA6;CACNG2;RYR2;CACNG6;CACNG3;CACNA2D4;ITGA11;CACNG8;ADRB1;TTN;ITGA7;ADCY4,0.5256308264036469,31/47,ATP2A1;SGCA;CACNG4;SGCB;TNNI3;ITGA8;ITGB5;DMD;ITGA4;AGT;ITGB6;CACNG1;EMD;ITGB7;CACNB4;ITGA10;CACNG5;LAMA2;TGFB1;SGCG;ITGA6;CACNG7;RYR2;CACNG2;CACNG6;CACNG3;CACNA2D4;ITGA11;ADRB1;ITGA7;ADCY4,47
Phagosome,0.14345836977296514,42/61,SEC61A1;RAB5B;NCF4;TUBA8;STX12;MSR1;TAP1;TAP2;ATP6V1B1;ATP6V1D;HLA-DRB3;TCIRG1;HLA-DOB;TUBB8;CALR;ATP6V0A2;ITGB5;ATP6V1G2;MARCO;TFRC;TUBAL3;FCGR2A;DYNC1H1;ATP6V0D1;TLR2;ATP6V1G3;PIK3C3;HLA-DRB4;CYBA;TUBB2A;LAMP2;COLEC12;TUBA3C;C1R;TUBA1A;ATP6V1B2;HLA-DRB1;ITGAM;ATP6V0E2;ATP6V1E1;HLA-DMB;STX7,0.23465982223526838,43/61,SEC61A1;RAB5B;NCF4;TUBA8;STX12;MSR1;TAP1;TAP2;ATP6V1B1;ATP6V1D;TCIRG1;HLA-DOB;TUBB8;CALR;ATP6V1E2;ITGB5;ATP6V0A2;TUBA1B;CLEC7A;ATP6V1G2;ATP6V1G1;ATP6V1F;MARCO;TFRC;DYNC1H1;ATP6V0D1;ATP6V1G3;HLA-DRB4;HLA-DMB;CYBA;TUBB2A;LAMP2;COLEC12;TUBA3C;C1R;TUBA1A;ATP6V1B2;HLA-DRB1;ITGAM;ATP6V0E2;ATP6V1E1;SFTPD;STX7,61
Pathways of neurodegeneration,0.1460147631944768,128/196,GABARAP;DKK1;TUBA8;DAXX;COX6B1;DNAL4;TUBB8;SNCA;PSMB4;FZD3;COX8A;CALML6;UBA7;COX7C;ARAF;BRAF;NDUFA8;DNALI1;SDHB;PRKCG;FZD10;WDR41;KIF5A;NDUFA4L2;MAP2K6;DCTN5;NDUFA7;RYR2;NDUFB3;PSMB3;C9ORF72;SLC6A3;COX7A1;FIG4;SNCAIP;FRAT1;DCTN2;CAPN1;NDUFA11;CAMK2D;PIK3R4;GPX6;PPIF;COX7B2;PSMA2;COX7A2;DNAH2;PSMD4;MAP3K5;FZD8;DNAH9;ATF6;NDUFS6;NDUFB8;LRP5;TUBA3C;PSMD8;PSMD7;NDUFB1;COX7B;CALML4;TUBA1A;PSMD11;PSMD14;ATP2A1;SPTBN2;PRPH;KIF5B;NDUFB5;CACNA1F;UQCRC1;UBA52;MAPK11;TNFRSF1B;FZD9;TUBAL3;PSMA4;CAPN2;PIK3C3;TANK;NDUFS8;RYR3;WNT5B;PSMD6;FRAT2;SLC25A31;GPX3;WNT5A;COX6C;TNFRSF1A;DDIT3;FUS;PSMD2;ACTR1B;RB1CC1;NDUFS3;RAF1;NDUFA13;NDUFC1;BAD;TRAP1;UQCRC2;NDUFAB1;MAP2K2;GPX5;PSMC5;TRAF2;UQCRQ;ITPR3;HTRA2;NDUFB11;GRIA1;COX5B;ATXN2;NDUFA3;SQSTM1;TUBB2A;ULK2;NDUFB10;CDK5R1;PPP3CC;CYC1;MAP2K1;GPX2;DNAL1;FZD2;PSMA5;PSMC3,0.0006621707942143284,149/196,SLC25A4;GABARAP;DKK1;TUBA8;COX6A1;DNAI1;COX4I2;COX6B1;DAXX;DNAL4;TUBB8;SNCA;PSMB4;DKK4;TUBA1B;COX8A;CALML6;UBA7;COX7C;PSMB6;ARAF;BRAF;NDUFA8;DNALI1;SDHB;PRKCG;KIF5A;NDUFA4L2;NOX1;MAP2K6;DCTN5;NDUFA7;GNAQ;NDUFA12;WNT8A;RYR2;NDUFB3;PSMB3;C9ORF72;SLC6A3;COX7A1;FIG4;SNCAIP;FRAT1;UBE2J1;NDUFB2;CHRM1;KLC3;DCTN2;CAPN1;PSMA8;NDUFA11;WNT3A;CAMK2D;PIK3R4;WNT8B;GPX6;PPIF;PSMA2;WNT9A;COX7A2;DNAH2;GPX1;PSMD4;MAP3K5;CACNA1B;NDUFV2;FZD8;ATF6;NDUFS6;ITPR2;NDUFB8;LRP5;TUBA3C;PSMD8;PSMD7;NDUFB1;COX7B;TUBA1A;PSMD11;PSMD14;ATP2A1;SPTBN2;WNT10B;PRPH;NDUFB5;NRAS;UQCRC1;UBA52;MAPK11;TNFRSF1B;FZD9;WNT2B;PSMA4;CAPN2;COX6A2;TANK;NDUFS8;RYR3;WNT5B;PSMD6;NDUFB4;FRAT2;GPX3;WNT5A;COX6C;TNFRSF1A;PSMD2;FUS;ACTR1B;RB1CC1;WNT7A;CSNK1A1L;NDUFS3;RAF1;NDUFA13;NDUFC1;BAD;TRAP1;UQCRC2;NDUFAB1;MAP2K2;PSMC5;TRAF2;NRBF2;UQCRQ;ITPR3;SMCR8;HTRA2;WIPI1;NDUFB11;GRIA1;COX5B;NDUFA3;NDUFS5;SQSTM1;TUBB2A;ULK2;NDUFB10;CDK5R1;PPP3CC;CYC1;MAP2K1;GPX2;DNAL1;FZD2;PSMA5;PSMC3;PLCB3,196
Pyrimidine metabolism,0.15213219441983006,21/29,RRM1;UPP2;CTPS2;TK1;CAD;TYMS;DHODH;RRM2B;UCKL1;ENPP3;ENPP1;ENTPD1;UPB1;CMPK2;NT5M;UCK2;ENTPD4;NME3;UMPS;NME7;NT5C1A,0.07711815144399911,23/29,RRM1;UPP2;CTPS2;TK1;CAD;TYMS;DHODH;NME6;RRM2B;ENTPD8;ENPP3;ENPP1;ENTPD1;UMPS;CDA;CMPK2;NT5M;UCK2;ENTPD4;NME3;UCK1;UPB1;NT5C1A,29
Other types of O-glycan biosynthesis,0.15216287602767004,13/17,GALNT8;GALNT12;GALNT14;C1GALT1;B4GALT1;GALNTL5;B4GALT3;GALNT7;LFNG;GALNT9;GALNT2;POFUT1;ST6GAL2,0.034031522033089956,15/17,GALNT8;GALNT12;GALNT14;B4GALT1;GALNTL5;B4GALT3;GALNT7;LFNG;GALNT9;GALNT1;GALNT5;GALNT2;POMT2;POFUT1;ST6GAL2,17
Diabetic cardiomyopathy,0.15311167262169464,56/83,MMP9;G6PD;PDK3;ATP2A1;NCF4;GYS1;PDK2;IRS1;NDUFS3;COX6B1;NDUFA13;TNNI3;NDUFA11;NDUFB5;NDUFC1;CAMK2D;INS;COX8A;COX7C;AGT;UQCRC2;GAPDH;PPIF;UQCRC1;MAPK11;NDUFAB1;TBC1D4;COX7B2;CPT2;PDHA1;COX7A2;UQCRQ;NDUFA8;SDHB;PRKCG;NDUFB11;COX5B;NDUFA4L2;NDUFA3;NDUFS8;NDUFA7;CYBA;NDUFS6;NDUFB10;NDUFB8;NDUFB1;RYR2;NDUFB3;COX7B;GSR;SLC25A31;CYC1;AKT3;PARP1;COX6C;COX7A1,0.00023322752030621095,69/83,MMP9;G6PD;PDK3;NDUFB2;ATP2A1;NCF4;SLC25A4;GYS1;PDK2;COX6A1;IRS1;NDUFS3;COX4I2;COX6B1;NDUFA13;TNNI3;NDUFA11;NDUFB5;NDUFC1;CAMK2D;INS;COL1A1;COX8A;COX7C;AGT;UQCRC2;GAPDH;PPIF;UQCRC1;MAPK11;NDUFAB1;TBC1D4;CPT2;PDHA2;PDHA1;COX7A2;UQCRQ;NDUFA8;SDHB;PRKCG;COX6A2;TGFB1;NDUFV2;NDUFA4L2;NDUFB11;COX5B;NDUFA3;NDUFS5;NDUFS8;NDUFA7;CYBA;NDUFS6;NDUFA12;NDUFB4;NDUFB10;NDUFB8;PIK3CB;NDUFB1;RYR2;NDUFB3;COX7B;GSR;CYC1;AKT3;PARP1;CMA1;COX6C;COX7A1;PLCB3,83
Non-small cell lung cancer,0.15359434112774717,19/26,ALK;RAF1;RXRB;KIF5B;BAD;E2F3;PLCG2;ARAF;MAP2K2;RASSF5;BRAF;E2F1;PRKCG;KIF5A;DDB2;GADD45G;GADD45A;MAP2K1;AKT3,0.025457549363752198,22/26,RXRG;ALK;RAF1;RXRB;BAD;NRAS;E2F3;PLCG2;ARAF;MAP2K2;RASSF5;BRAF;E2F1;PRKCG;KIF5A;DDB2;GADD45G;PIK3CB;GADD45A;MAP2K1;AKT3;EGF,26
p53 signaling pathway,0.1543519918967215,17/23,CCNE2;SESN3;PERP;CCNE1;CCNB2;GADD45A;CCNG1;COP1;RRM2B;EI24;ATR;TP53I3;DDB2;PPM1D;CHEK1;GADD45G;RPRM,0.42261523581861565,16/23,SFN;PERP;CCNE1;CCNB2;GADD45A;CCNG1;ATR;RRM2B;EI24;ZMAT3;TP53I3;DDB2;PPM1D;CHEK1;GADD45G;RPRM,23
Synaptic vesicle cycle,0.15848044834022004,34/49,CPLX3;SLC6A2;SLC6A11;NAPA;AP2S1;DNM3;ATP6V1B1;ATP6V1D;CLTCL1;TCIRG1;SLC6A13;STX2;RIMS1;ATP6V0A2;SLC18A3;CPLX4;STX3;SLC18A1;ATP6V1G2;SLC6A7;SLC18A2;SLC17A7;ATP6V0D1;ATP6V1G3;RAB3A;SLC6A12;SYT1;CLTA;ATP6V1B2;ATP6V0E2;SLC1A6;ATP6V1E1;SLC6A3;SLC1A7,0.0836968146588725,37/49,CPLX3;SLC6A2;SLC6A11;AP2S1;DNM3;ATP6V1B1;ATP6V1D;CLTCL1;TCIRG1;SLC6A13;STX2;RIMS1;ATP6V1E2;ATP6V0A2;CACNA1A;SLC18A3;STX3;SLC18A1;ATP6V1G2;ATP6V1G1;ATP6V1F;SLC6A7;SLC18A2;ATP6V0D1;ATP6V1G3;CACNA1B;SLC6A12;AP2A1;SYT1;CLTA;ATP6V1B2;ATP6V0E2;SLC1A6;ATP6V1E1;SLC6A9;SLC6A3;SLC1A7,49
Apoptosis,0.17569480770120274,37/54,BIRC2;MAP3K14;BOK;TUBA8;NGFR;DAXX;CAPN1;RAF1;BAD;ENDOG;RIPK1;MAP2K2;TRAF2;CTSZ;TUBAL3;LMNB2;MAP3K5;ITPR3;HTRA2;PTPN13;CAPN2;CTSO;LMNB1;GADD45G;FOS;PARP2;CTSF;TUBA3C;GADD45A;CTSK;TUBA1A;NFKBIA;MAP2K1;AKT3;PARP1;TNFRSF1A;DDIT3,0.062403474777543926,41/54,BIRC2;CSF2RB;MAP3K14;BOK;TUBA8;NGFR;DAXX;CAPN1;RAF1;BAD;ENDOG;TUBA1B;RIPK1;NRAS;NGF;MAP2K2;TRAF2;CTSZ;IKBKG;LMNB2;MAP3K5;ITPR3;HTRA2;PTPN13;CAPN2;CTSO;LMNB1;GADD45G;FOS;ITPR2;PARP2;TUBA3C;PIK3CB;GADD45A;CTSK;TUBA1A;NFKBIA;MAP2K1;AKT3;PARP1;TNFRSF1A,54
Oocyte meiosis,0.18572785884769885,33/48,RPS6KA2;CDC23;CDC16;RBX1;PTTG1;CAMK2D;INS;FBXO5;CCNE1;CALML6;CCNB2;MAPK11;FBXO43;PTTG2;YWHAH;CCNE2;PPP2R5B;SMC3;ITPR3;ANAPC11;ANAPC10;ANAPC2;PPP2R5E;RPS6KA6;PPP3CC;CDC20;CALML4;MAP2K1;BUB1;CDC26;CPEB1;REC8;ADCY4,0.026610426121575034,38/48,ANAPC13;PLCZ1;RPS6KA2;CDC23;CDC16;RBX1;PTTG1;CAMK2D;INS;FBXO5;CCNE1;CALML6;CCNB2;SMC1B;MAPK11;FBXO43;PTTG2;YWHAH;PGR;ANAPC4;PPP2R5B;SMC3;ITPR3;ANAPC11;ANAPC10;PPP2R5E;ITPR2;RPS6KA6;CDC27;PPP3CC;CDC20;MAP2K1;BUB1;CDC26;CPEB1;REC8;ADCY4;STAG3,48
Lysine degradation,0.19578111980021493,14/19,SMYD1;SUV39H1;EHHADH;ALDH7A1;SETD1A;ALDH9A1;SMYD2;PLOD2;PIPOX;EZH1;PRDM7;DOT1L;AADAT;BBOX1,0.673563743069338,12/19,SMYD1;SUV39H1;EHHADH;SETD1A;ALDH9A1;SMYD2;PLOD2;PIPOX;EZH1;PRDM7;DOT1L;AADAT,19
Viral myocarditis,0.19702739562991528,12/16,SGCG;HLA-DOB;SGCA;EIF4G1;HLA-DRB1;SGCB;LAMA2;CD40LG;HLA-DRB3;HLA-DRB4;HLA-DMB;ICAM1,0.2957228707459265,12/16,SGCG;DMD;HLA-DOB;SGCA;EIF4G1;HLA-DRB1;SGCB;LAMA2;CD40LG;HLA-DRB4;HLA-DMB;ICAM1,16
Glutathione metabolism,0.20795109133623607,25/36,G6PD;RRM1;GCLM;PRDX6;GSTK1;RRM2B;CHAC1;ODC1;GPX6;GSTA2;GPX5;SRM;GPX4;GGCT;GSTA3;CHAC2;GSTA4;GSTA5;GSS;GSTO2;TXNDC12;GSTM2;GSR;GPX2;GPX3,0.035086849399755496,29/36,G6PD;RRM1;GSTM1;GCLM;NAT8B;GSTP1;PRDX6;NAT8;GSTK1;RRM2B;CHAC1;ODC1;GPX6;GSTA2;SRM;GPX4;GGCT;GPX1;GSTA3;LAP3;CHAC2;GSTA4;GSS;GSTO2;TXNDC12;GSTM2;GSR;GPX2;GPX3,36
Prion disease,0.20840569924382596,76/116,NCF4;TUBA8;NDUFS3;DDIT3;COX6B1;NDUFA13;TUBB8;NDUFA11;PSMB4;KIF5B;NDUFB5;BAD;NDUFC1;COX8A;COX7C;CACNA1F;HSPA6;CREB3;UQCRC2;UQCRC1;PPIF;MAPK11;NDUFAB1;PSMA2;COX7B2;NCAM2;CREB3L4;PSMC5;HSPA1L;COX7A2;TUBAL3;UQCRQ;NDUFA8;PSMD4;ITPR3;PSMA4;SDHB;NDUFB11;NOTCH1;COX5B;KIF5A;NDUFA4L2;CCL5;EGR1;NDUFA3;NDUFS8;NDUFA7;C9;RYR3;NDUFS6;CYBA;PSMD6;TUBB2A;PSMD2;NDUFB10;NDUFB8;PPP3CC;PSMD8;TUBA3C;PSMD7;RYR2;NDUFB3;NDUFB1;COX7B;TUBA1A;SLC25A31;GRIN3A;CYC1;PSMB3;CREB3L1;PSMD11;PSMA5;COX6C;PSMC3;COX7A1;PSMD14,0.08871838655632266,83/116,NCF4;SLC25A4;TUBA8;COX6A1;COX4I2;COX6B1;TUBB8;PSMB4;TUBA1B;COX8A;COX7C;PSMB6;HSPA6;NDUFA8;SDHB;NOTCH1;KIF5A;NDUFA4L2;NDUFA7;NDUFA12;PIK3CB;RYR2;NDUFB3;PSMB3;COX7A1;NDUFB2;KLC3;PSMA8;NDUFA11;PPIF;PSMA2;NCAM2;COX7A2;PSMD4;CACNA1B;NDUFV2;EGR1;NDUFS6;ITPR2;NDUFB8;PSMD8;TUBA3C;PSMD7;NDUFB1;COX7B;TUBA1A;PSMD11;PSMD14;NDUFB5;UQCRC1;MAPK11;CREB3L4;PSMA4;COX6A2;NDUFS8;RYR3;PSMD6;NDUFB4;GRIN3A;COX6C;PSMD2;NDUFS3;NDUFA13;BAD;NDUFC1;UQCRC2;NDUFAB1;PSMC5;HSPA1L;UQCRQ;ITPR3;NDUFB11;CCL5;COX5B;NDUFA3;NDUFS5;CYBA;TUBB2A;NDUFB10;PPP3CC;CYC1;PSMA5;PSMC3,116
Epstein-Barr virus infection,0.2139511403361787,55/83,B2M;MAP3K14;IKBKE;TAP1;TAP2;HLA-DRB3;STAT2;IRF3;HLA-DOB;BLNK;CALR;RIPK1;CCNE1;E2F3;PLCG2;IRF9;MAPK11;SIN3A;CD3G;PSMC3;ICAM1;PSMC5;SNW1;TRAF2;CCNE2;ENTPD1;E2F1;PSMD4;BTK;TLR2;DDB2;MAP2K6;HLA-DRB4;GADD45G;PSMD14;HDAC1;PSMD6;SAP30;IFNA8;PSMD2;PSMD8;PSMD7;SYK;GADD45A;CCNA2;RELB;NFKBIA;HLA-DRB1;MAP2K4;AKT3;PSMD11;HLA-DMB;CD58;IFNA10;NFKBIE,0.15649533968751342,59/83,B2M;MAP3K14;IKBKE;TAP1;TAP2;STAT2;IRF3;IFNAR1;HLA-DOB;BLNK;CALR;RIPK1;CCNE1;EIF2AK2;DDX58;E2F3;PLCG2;ENTPD8;IRF9;MAPK11;CD3G;SIN3A;ICAM1;PSMC5;IFNA14;SNW1;NFKBIB;TRAF2;ENTPD1;IKBKG;E2F1;PSMD4;BTK;IFNA21;DDB2;MAP2K6;HLA-DRB4;GADD45G;HDAC1;PSMD6;SAP30;PSMD2;HDAC2;PSMD8;PIK3CB;PSMD7;SYK;GADD45A;CCNA2;RELB;NFKBIA;HLA-DRB1;MAP2K4;AKT3;PSMD11;HLA-DMB;CD58;PSMC3;PSMD14,83
Herpes simplex virus 1 infection,0.2265806826469075,136/212,ZNF333;TAP1;ZNF350;HCFC1;DAXX;ZNF418;ZNF565;HLA-DRB3;ZNF416;HLA-DOB;ZNF84;ZNF256;ZNF442;ZNF610;ZNF461;ZNF383;ZFP82;PILRB;ZNF584;TNFRSF14;ZNF74;ZNF746;ZNF530;ZNF57;ZNF560;ZNF415;ZNF225;ZNF566;HLA-DRB1;IFNA10;BIRC2;CCL2;ZNF570;TAP2;STAT2;JAK2;TLR3;ZNF766;ZNF543;ZNF547;ZNF790;IRF9;ZNF114;ZNF124;ZNF669;ZNF227;SRPK1;TNFSF14;ZIK1;PML;ZNF780B;EIF2B5;ZNF41;ZNF793;EIF2B1;SYK;ZNF443;ZNF7;IFIH1;ZNF627;CFP;NXF3;ZNF540;ZNF620;ZNF382;IL12A;ZNF17;ZNF354A;ZNF607;ZNF773;IFNGR1;ZNF624;ZNF556;ZNF573;TSC1;CALR;ZNF689;EIF2B2;ZNF34;ZNF317;ZNF705D;RNASEL;ZNF768;HCFC2;ZNF785;ZNF721;ZNF595;ZNF684;ZNF420;ZNF221;ZNF354C;TLR2;ZNF567;HLA-DRB4;ZNF33B;ZNF43;ZNF559;ZNF670;IFNA8;ZNF132;ZNF91;ZNF718;NFKBIA;AKT3;TNFRSF1A;ZFP14;B2M;IKBKE;ZNF214;ZNF569;ZNF519;ZNF426;IRF3;ZNF182;BAD;ZNF157;ZNF14;ZNF181;ZNF230;ZNF792;IFNGR2;TRAF2;ZNF623;ZNF226;ZNF480;ZNF568;ZNF558;CCL5;ZNF667;ZNF674;EIF4EBP1;TLR9;ZNF528;NXF5;ZNF582;HLA-DMB,0.0886879789390327,148/212,TAP1;ZNF350;HCFC1;DAXX;ZNF418;ZNF565;ZNF416;HLA-DOB;ZNF256;IL12B;ZNF442;ZNF610;ZNF676;ZNF383;ZFP82;ZNF85;PILRB;ZNF584;ZNF709;TNFRSF14;ZNF74;ZNF746;ZNF530;ZNF57;ZNF560;PIK3CB;ZNF415;ZNF225;ZNF566;HLA-DRB1;BIRC2;CCL2;ZNF570;TAP2;STAT2;JAK2;ZNF175;ZNF766;ZNF543;ZNF790;DDX58;IRF9;ZNF114;ZNF124;ZNF235;EIF2AK4;ZNF669;ZNF433;ZNF334;ZNF613;ZNF227;SRPK1;TNFSF14;ZIK1;PML;EIF2B5;ZNF41;EIF2B1;SYK;ZNF233;ZNF443;IFIH1;ZNF627;CFP;NXF3;ZNF540;ZNF583;ZNF620;ZNF382;IL12A;ZNF17;ZNF354A;ZNF607;ZNF773;IFNGR1;ZNF624;IFNAR1;ZNF556;ZNF573;TSC1;ZNF286A;CALR;ZNF689;EIF2B2;ZNF34;ZNF317;RNASEL;ZNF768;HCFC2;ZNF785;ZNF721;ZNF595;ZNF684;ZNF420;ZNF772;IKBKG;IFNA21;ZNF567;ZNF571;HLA-DRB4;ZNF43;ZNF559;ZNF670;ZNF132;ZNF91;ZNF718;NFKBIA;AKT3;TNFRSF1A;B2M;IKBKE;ZNF569;ZNF519;ZNF549;ZNF426;IRF3;ZNF182;BAD;ZNF157;ZNF14;EIF2AK2;ZNF181;ZNF267;ZNF230;ZNF792;ZNF675;ZNF19;IFNGR2;IFNA14;TRAF2;ZNF480;LTA;ZNF568;ZNF517;ZNF558;CCL5;ZNF599;ZNF667;EIF4EBP1;TLR9;ZNF528;ZNF140;NXF5;ZNF454;ZNF582;ZNF441;ZNF398;HLA-DMB,212
Human T-cell leukemia virus 1 infection,0.22714706063325005,51/77,GPS2;B2M;MAP3K14;DLG1;CDC23;HLA-DRB3;CDC16;PTTG1;TNFRSF1A;HLA-DOB;CALR;ZFP36;CCNE1;CCNB2;CREB3;E2F3;MAP2K2;CD3G;CREB3L4;ICAM1;PTTG2;EGR2;CCNE2;E2F1;ANAPC11;IL2RB;ANAPC10;ANAPC2;EGR1;HLA-DRB4;HLA-DMB;FOS;BUB1B;PPP3CC;CDC20;TRRAP;SLC25A31;ATR;RELB;HLA-DRB1;MAP2K4;NFKBIA;AKT3;CDC26;MAP2K1;CREB3L1;CHEK1;ADCY4;IL2RG;NFATC4;CCNA2,0.06359727214992418,57/77,GPS2;B2M;MAP3K14;SLC25A4;TNFRSF13C;DLG1;CDC23;CDC16;PTTG1;TNFRSF1A;HLA-DOB;CALR;ZFP36;CCNE1;CCNB2;NRAS;E2F3;MAP2K2;CD3G;CD4;CREB3L4;PTTG2;ICAM1;EGR2;POLB;IKBKG;ANAPC4;E2F1;LTA;ANAPC11;IL2RB;ANAPC10;TGFB1;EGR1;HLA-DRB4;HLA-DMB;FOS;CDC27;BUB1B;CRTC3;PPP3CC;CDC20;PIK3CB;ATR;RELB;HLA-DRB1;MAP2K4;NFKBIA;AKT3;CDC26;MAP2K1;CHEK1;ADCY4;MMP7;IL2RG;NFATC4;CCNA2,77
Basal transcription factors,0.23297027304252596,17/24,TAF12;GTF2E1;GTF2F1;TAF1L;TAF7;GTF2B;CDK7;GTF2A2;GTF2E2;CCNH;TAF6L;TAF10;GTF2H1;GTF2H5;GTF2H4;TAF4;TAF5L,0.21713669512884826,18/24,GTF2E1;TAF1L;GTF2F1;TAF7L;TAF7;GTF2B;CDK7;GTF2A2;GTF2E2;CCNH;TAF6L;GTF2H3;TAF10;GTF2H1;GTF2H5;ERCC3;TAF4;TAF5L,24
Proteasome,0.23297027304252596,17/24,PSMD6;PSMB8;PSMD2;PSMC3;PSMD8;PSMD4;PSMB10;PSMD7;PSMA4;PSME4;PSMA5;PSMD14;PSMB3;PSMD11;PSMA2;PSMC5;PSMB4,0.044081287320131224,20/24,PSMB8;PSMA8;PSMB4;PSMB6;PSMA2;PSMC5;PSMD4;PSMA4;PSME2;PSME3;PSMD6;PSMD2;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;PSMA5;PSMC3;PSMD14,24
