set,Real_Score,Real_Rank,Real_Count,Syn_Score,Syn_Rank,Syn_Count,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes
regulation of cytokine-mediated signaling pathway (GO:0001959),0.46440634536786135,654.0,29,0.6548235565371209,943.0,29,0.6955955296358403,0.9998690134726378,17/29,IFNGR2;JAK2;IFNGR1;PYCARD;AGPAT1;CD24;SIGIRR;HIPK1;RIPK1;IL7;SYK;BIRC2;TNFRSF1A;RBCK1;RNASEL;CDC37;TRAF2,0.8155316732520708,0.9999841444821818,21/29,SIGIRR;IRAK2;IRAK3;AGPAT1;IL3;HIPK1;SYK;TRAF2;IFNGR2;IFNGR1;TNFRSF1A;RBCK1;RNASEL;IKBKG;JAK2;AGPAT2;CD24;IL7;TRADD;BIRC2;SPPL2A
protein acylation (GO:0043543),0.464353016415409,655.0,15,0.6384174509399572,1014.0,15,0.819323160845107,0.9998690134726378,8/15,ZDHHC6;ZDHHC12;GTF2B;NAT10;CLOCK;ZDHHC15;NAT9;ZDHHC23,0.9981337072312064,0.9999841444821818,7/15,ZDHHC12;PORCN;GTF2B;ZDHHC23;NAT10;ZDHHC15;KAT2A
organic anion transport (GO:0015711),0.46399596722503167,656.0,50,0.8269817405967029,232.0,50,0.41361865027905015,0.9998690134726378,32/50,SLC39A8;CYB5R1;SLC22A10;CA3;CYB5R2;SLC25A41;CA9;SLC16A2;HBA1;SLC4A2;CA2;SLCO2A1;SLC25A19;SLCO1B1;SLC17A3;CYB5R4;CA6;SLCO6A1;SLCO2B1;SLC4A10;AQP9;CA14;SLCO1C1;SLC35B1;SLC25A24;SLCO4A1;SLC35A2;SLC2A6;SLCO5A1;SLC19A1;ABCC11;SLC22A13,0.17887781408494355,0.9999841444821818,42/50,SLC39A8;CYB5R1;SLC22A10;CA3;CYB5R2;SLC25A41;CA9;SLC22A12;SLC16A2;SLC22A6;SLC26A9;SLC4A9;SLC25A17;SLC26A7;HBA1;SLC4A2;SLC35A3;CA2;SLC22A11;CFTR;SLC25A19;SLCO1B1;SLC17A3;CYB5R4;CA6;SLCO6A1;SLCO2B1;SLC4A10;AQP9;CA4;CA14;ABCC6;SLCO1C1;SLC35B1;SLC25A24;SLCO4A1;SLC35A2;SLC17A1;SLC2A6;SLC19A1;ABCC11;SLCO5A1
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),0.4639516551011412,657.0,28,0.8136487551797691,267.0,28,0.6121702803325573,0.9998690134726378,17/28,SKIL;BAMBI;PEG10;VASN;SNX6;FAM89B;UBA52;WFIKKN1;ADAMTSL2;PIN1;SPRY1;ASPN;EMILIN1;ZBTB7A;LEMD3;DAND5;SMURF2,0.7192858524971593,0.9999841444821818,21/28,FAM89B;ASPN;SKIL;SPRY2;UBA52;TGFB1I1;BAMBI;VASN;HTRA4;EMILIN1;ZBTB7A;SMAD6;FBN2;PEG10;SNX6;WFIKKN1;SPRY1;STUB1;LEMD3;PIN1;SIRT1
positive regulation of apoptotic signaling pathway (GO:2001235),0.463914038908465,658.0,27,0.5651707560290976,1248.0,27,0.36399987373985265,0.9998690134726378,18/27,PML;STYXL1;PYCARD;TNFSF12;DDIT3;G0S2;TRIM39;RPS3;S100A8;RIPK1;S100A9;WWOX;DNM1L;BAD;CRADD;AGT;BOK;TRAF2,0.9992180170387749,0.9999841444821818,14/27,NUPR1;PML;IFNB1;G0S2;TRIM39;DEDD2;S100A9;WWOX;DNM1L;TNFRSF12A;BOK;NKX3-1;TRAF2;LTBR
glucose homeostasis (GO:0042593),0.46389405335304995,659.0,33,0.8114628880078198,274.0,33,0.6133659744908913,0.9998690134726378,20/33,LEPR;NEUROD1;IRS1;INS;WFS1;SLC30A8;GCGR;ALOX5;NGFR;CYB5R4;MLXIPL;PDK2;GCKR;TFAP2B;GCK;MTNR1B;CARTPT;RBP4;PRKAA1;BAD,0.9918754052003639,0.9999841444821818,20/33,FFAR2;LEPR;NEUROD1;IRS1;INS;WFS1;SLC30A8;GCGR;NGFR;CYB5R4;MLXIPL;GCG;GCKR;TFAP2B;GCK;MTNR1B;CARTPT;RBP4;G6PC2;SIRT1
brain development (GO:0007420),0.4638154466450022,660.0,65,0.9041727472851651,73.0,65,0.734350798594015,0.9998690134726378,38/65,RAB3GAP1;AFF2;CDK5R1;VCY;SLC6A17;NKX2-2;UTP3;KLHL17;SHANK3;HESX1;B3GNT5;CDK5RAP1;SCYL2;CIC;POU6F1;AMIGO2;CDH2;UGP2;EOMES;SETD1A;ROGDI;TBR1;NCOA6;DSCAML1;PAFAH1B3;CTNS;EGR2;ZIC2;SIX3;SHROOM4;AMIGO3;BBS2;DHX37;SPATA5;PCDH18;EML1;CX3CR1;EMX2,0.10847293473433192,0.9999841444821818,55/65,AMIGO1;RAB3GAP1;SCT;AFF2;SLC6A17;NKX2-2;UTP3;KLHL17;SHANK3;HESX1;B3GNT5;CDK5RAP1;CIC;TBC1D23;GRIN2D;GRIN2B;AMIGO2;CDH2;MAP1S;UGP2;EOMES;SETD1A;GRHL2;ROGDI;TBR1;NCOA6;PBX4;PBX3;EMX1;DSCAML1;ARNT2;PAFAH1B3;CTNS;EGR2;ZIC2;SIX3;EPHA7;SLC6A4;APOD;DMBX1;AMIGO3;BBS2;SHROOM4;DHX37;RELN;VCX;PITPNM1;SPATA5;PCDH18;TUBGCP2;EML1;CX3CR1;EMX2;VCX3A;UFC1
response to lipid (GO:0033993),0.46341164962253356,661.0,42,0.7793061242276755,373.0,42,0.6635096335967481,0.9998690134726378,25/42,LIAS;PELI1;ANXA1;ASCL1;IL12A;TRIM16;SRR;CITED1;PRDX3;ABCA2;CPS1;GATA6;S100A8;GPX3;S100A7;CYP27B1;SELE;IL23R;JAK2;SNCA;TMEM161A;RXRB;RBP4;S100A9;S100A14,0.3779588985026667,0.9999841444821818,34/42,LIAS;CSN1S1;PELI1;LBP;ANXA1;SELP;ASCL1;IL12A;SRR;NKX3-1;F2R;CITED1;IRAK3;PRDX3;CPS1;GATA6;WNT8B;FFAR1;SMAD6;GPX3;SELE;S100A7;CYP27B1;WNT9B;IL23R;JAK2;SNCA;RXRG;IL1B;TMEM161A;RXRB;RBP4;S100A9;S100A14
fat cell differentiation (GO:0045444),0.4633828754420835,662.0,26,0.875919030175209,117.0,26,0.42158346083044984,0.9998690134726378,17/26,ZNF516;NR4A2;SENP2;FAM120B;KLF4;CBY1;WNT5B;EGR2;PSMB8;CTBP2;MAFB;ZBTB7A;ATF5;BBS2;NR4A3;TFAP2B;METRNL,0.4550052209545752,0.9999841444821818,21/26,FFAR2;ATF5;KLF4;MAFB;STEAP4;IL11;NR4A2;SENP2;FAM120B;WNT5B;EGR2;ZBTB7A;SMAD6;BBS2;NR4A3;ADIG;TFAP2B;CBY1;ZNF516;CTBP2;SIRT1
regulation of cell growth (GO:0001558),0.4633134337933098,663.0,83,0.7645037420047334,424.0,83,0.7858018482131011,0.9998690134726378,48/83,EI24;CDKN2AIP;SUPV3L1;DDX49;SLIT3;INS;SGK3;CCDC85B;EGLN2;N6AMT1;ADNP2;NUBP1;MYL2;ST7L;ZNF639;SDCBP;ENPP1;SGK1;MMP14;KIF14;SPHK2;DERL2;NDRG3;AGT;APBB2;SLIT2;PML;RTN4;ADAM15;EXOSC4;S100A8;EIF4G1;EXOSC9;NPPB;CYP27B1;CAMK2D;DCUN1D5;NDUFS3;EXOSC2;FBP1;FXN;KIF26A;TFRC;TCHP;SIPA1;S100A9;NDUFA13;IL17RB,0.4967690199988174,0.9999841444821818,65/83,EI24;CDKN2AIP;CDKN2C;SUPV3L1;DDX49;SESN2;SLIT3;INS;SGK3;CCDC85B;EGLN2;ADNP2;NUBP1;MYL2;ADAM10;NME6;BST2;ST7L;ZNF639;SDCBP;ENPP1;SERTAD3;SGK1;MMP14;KIF14;OGFR;SPHK2;ROS1;NDRG3;GDF2;SLC25A33;SCGB3A1;APBB2;SLIT2;PML;LGI1;RTN4;SH3BP4;ADAM15;EXOSC4;EIF4G1;EXOSC9;DCUN1D3;INHBA;NPPB;WT1;CYP27B1;CAMK2D;DCUN1D5;NPR1;PTCH2;NDUFS3;BMP10;EXOSC2;CDA;FXN;FBP1;KIF26A;PRKCQ;TCHP;S100A9;NDUFA13;IL17RB;SMAD4;SIRT1
regulation of transposition (GO:0010528),0.46313654254489645,664.0,16,0.5783636740062079,1213.0,16,0.19702739562991528,0.9288434365410292,12/16,TDRD9;TEX15;SMYD5;APOBEC3G;UBR2;AICDA;DDX4;PIWIL2;APOBEC3D;PIWIL4;APOBEC3H;PIWIL1,0.2686875645879229,0.9999841444821818,14/16,TDRD9;TEX15;SMYD5;APOBEC3G;APOBEC3C;SPOCD1;AICDA;DDX4;PIWIL2;APOBEC3F;SIRT7;APOBEC3D;PIWIL4;APOBEC3H
regulation of Wnt signaling pathway (GO:0030111),0.4628357559936279,665.0,44,0.7334487020601409,552.0,44,0.6853306777772017,0.9998690134726378,26/44,EMD;CDC73;ATP6AP2;BMP2;FOLR1;DKK1;WWOX;DAAM2;CITED1;DISC1;TCF7L1;MDFI;TLE1;SOSTDC1;SENP2;TLR2;SULF2;TSKU;FGFR2;DEPDC1B;CBY1;KREMEN1;FOXL1;NXN;SFRP5;RNF43,0.7293429923097197,0.9999841444821818,33/44,DKK4;EMD;CDC73;ATP6AP2;BMP2;FOLR1;DKK1;SFRP4;WWOX;DAAM2;CITED1;DISC1;TCF7L1;TLE1;NKD1;SOSTDC1;ZNF703;SALL1;SENP2;TLR2;SULF2;TSKU;FGFR2;DEPDC1B;SOST;PTK7;SULF1;CBY1;KREMEN1;NXN;SFRP5;CER1;RNF43
cell-cell junction assembly (GO:0007043),0.46247979159862884,666.0,27,0.9980418100709642,17.0,27,0.8880713940275432,0.9998690134726378,14/27,CDH2;CDH18;CD9;FBF1;EPB41L3;RAMP2;CDH10;CDH9;CTNND1;CNTNAP1;DCHS1;CDH8;GJA4;GJA5,0.5966797114080999,0.9999841444821818,21/27,CDH5;DSG1;EPB41L3;GJB6;PKP3;GJA5;CDH2;CDH18;FBF1;CDH9;DCHS1;ZNF703;GJC1;CD9;CDH10;CTNND1;TRPV4;PKP1;CDH11;CNTNAP1;CDH8
amino acid transport (GO:0006865),0.4621256039323202,667.0,18,0.8274716129435159,231.0,18,0.8911910245206776,0.9998690134726378,9/18,SLC43A1;SLC16A10;SLC1A5;SLC6A12;SLC6A17;SLC7A10;SLC7A4;SLC36A3;SLC38A5,0.1960074130500583,0.9999841444821818,16/18,SLC25A44;SLC43A1;SLC16A10;SH3BP4;SLC6A12;SLC1A5;SLC6A17;SLC7A10;SLC7A4;SLC36A3;SLC6A18;SLC38A6;SLC38A5;SLC7A8;SLC36A1;SLC7A3
extrinsic apoptotic signaling pathway (GO:0097191),0.4620358833508242,668.0,33,0.5771293354291022,1216.0,33,0.7394309852378669,0.9998690134726378,19/33,G0S2;IL12A;CRADD;GABARAP;HIPK1;BOK;TRAF2;MLLT11;CD70;TNFSF12;TNFRSF1A;TNFRSF1B;DAXX;RIPK1;JAK2;TLR3;CD27;MOAP1;BAD,0.9789663916550576,0.9999841444821818,21/33,BAK1;G0S2;IL12A;GABARAP;HIPK1;BOK;TRAF2;CASP8AP2;MLLT11;CD70;TNFRSF10A;INHBA;TNFRSF1A;TNFRSF1B;BCL2L2;DAXX;NGF;JAK2;TLR3;TRADD;DEDD2
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630),0.46191964746221476,669.0,27,0.6684985691773262,888.0,27,0.6703642758605077,0.9998690134726378,16/27,RPS27L;MOAP1;PML;PYCARD;IKBKE;MSH2;SNW1;EPHA2;HIPK1;BCL3;HTRA2;CIDEB;CRIP1;TNFRSF1B;E2F1;BOK,0.7547308476456207,0.9999841444821818,20/27,BAK1;SFN;SNW1;HIPK2;PHLDA3;EPHA2;HIPK1;BOK;PML;BCL3;CIDEB;TNFRSF1B;BCL2L2;TOPORS;IKBKE;MSH2;HTRA2;CRIP1;E2F1;SIRT1
plasma membrane organization (GO:0007009),0.461452534300969,670.0,22,0.5744944730173971,1224.0,22,0.5091811302767864,0.9998690134726378,14/22,STX2;SYT7;ABCA7;FER1L5;FA2H;RAB3A;UGCG;EPB41L3;ANXA6;PLSCR4;OTOF;PLSCR3;BIN2;ABCD1,0.9012375128072738,0.9999841444821818,15/22,STX2;SYT7;ABCA7;FER1L5;FA2H;A4GALT;TLCD1;EPB41L3;ANXA6;PACSIN3;PLSCR4;OTOF;PLSCR3;BIN2;MICALL1
ubiquitin-dependent ERAD pathway (GO:0030433),0.46123499512986355,671.0,20,0.7401029205353964,518.0,20,0.6462462015156802,0.9998690134726378,12/20,ANKZF1;DNAJB9;WFS1;AUP1;UBE4A;HERPUD1;FBXO2;FBXO17;UBQLN2;RNF103;DERL2;FBXO6,0.5229101406486185,0.9999841444821818,16/20,TMEM67;USP19;ANKZF1;WFS1;AUP1;UBE4A;FBXO27;HERPUD1;FBXO2;FBXO17;UBQLN2;UBE2J1;RNF103;STUB1;DNAJB12;FBXO6
positive regulation of response to stimulus (GO:0048584),0.4608141958269298,672.0,17,0.624764228709247,1068.0,17,0.30470224267530366,0.9998690134726378,12/17,PLA2G1B;ARG2;NSMCE1;ACOX2;CDKN2AIP;B2M;IFIH1;WNT5A;FXR2;EEF1E1;HOMER1;ABI3,0.9345709677349698,0.9999841444821818,11/17,ARG2;FCGR2B;NSMCE1;ACOX2;CDKN2AIP;B2M;IFIH1;WNT5A;EEF1E1;NKX3-1;SIRT1
membrane organization (GO:0061024),0.46071782646537507,673.0,86,0.6824333938780572,827.0,86,0.5322679310545818,0.9998690134726378,53/86,REEP4;BAIAP2L2;ARPC3;EMD;RIMS1;WNT5A;ARPC5;AP2S1;IL7R;CLTCL1;KIF20A;EPS15L1;RTP4;CLTA;SYP;MYADM;SNAP23;DNM3;TTPA;UBA52;CD3G;SYT1;MOSPD3;DAB2;STAM;SYT2;TMEM170A;DMPK;SH3GL2;FER1L5;NPC1;SLC18A3;VAMP8;ADRB2;DNM1L;LEMD2;OTOF;SGCZ;CHMP6;EPN1;ATP2C1;HACE1;ARPC2;PIK3C2A;AVP;VPS4A;TFRC;NAPA;LEMD3;OXA1L;LPCAT3;STON2;PLEKHA8,0.6307344020824277,0.9999841444821818,66/86,REEP4;GRIN3B;BAIAP2L2;ARPC3;RIMS1;EMD;CHMP2A;SH3GLB1;WNT5A;MITD1;RTP3;AP2S1;IL7R;TLCD1;CLTCL1;KIF20A;EPS15L1;RTP4;CLTA;AP2A1;CHMP1B;SNAP23;DNM3;FCHO1;TTPA;UBA52;MOSPD3;DAB2;APOB;STAM;SYT2;CFTR;TMEM170A;DMPK;TOR1B;GCA;SH3GL2;NPC1;TMEM43;FER1L5;SLC18A3;VAMP4;VAMP8;ADRB2;EGF;DNM1L;OTOF;SGCZ;ATP2C1;AP2M1;HACE1;ARPC2;PIK3C2A;SPAG4;AVP;A4GALT;LRP2;WASL;VPS4A;EPGN;LEMD3;OXA1L;LPCAT3;STON2;PLEKHA8;CD4
iron ion homeostasis (GO:0055072),0.46021146543640284,674.0,24,0.6637910724921509,905.0,24,0.7026557262596564,0.9998690134726378,14/24,ATP6V0D1;FRRS1;GLRX3;B2M;FLVCR1;IREB2;CP;FXN;ABCB7;TFRC;HAMP;ATP6V0A2;FBXL5;NUBP1,0.3469015456205035,0.9999841444821818,20/24,ABCB7;NUBP1;ATP6V0D1;GLRX3;FLVCR1;ATP6V1G1;CP;TFR2;GDF2;SLC22A17;ATP6V0A2;HFE;HAMP;FRRS1;B2M;IREB2;FXN;SMAD4;FBXL5;BMP6
receptor metabolic process (GO:0043112),0.4600373709687612,675.0,21,0.6550181968503423,942.0,21,0.7379704130998214,0.9998690134726378,12/21,DNM3;SNCA;RAB11B;LILRB1;ARFGEF2;ADM;CD9;CALCRL;RAMP2;TFRC;SYK;PIK3R4,0.6743385763297988,0.9999841444821818,16/21,AP2M1;LMTK2;LGMN;GRK4;DNM3;RAMP1;SNCA;RAB11B;SH3GLB1;LILRB1;ARFGEF2;ADM;CD9;CALCRL;SYK;PIK3R4
post-Golgi vesicle-mediated transport (GO:0006892),0.460009261252951,676.0,35,0.6893685716407053,780.0,35,0.7585240927198957,0.9998690134726378,20/35,GBF1;STEAP2;CCDC22;CLTA;AP1S3;SNAP23;AP4S1;EXOC2;SYS1;DTNBP1;BLOC1S1;CORO7;SH3GL2;SORL1;VAMP8;AP4M1;OSBPL5;ARFGEF2;VPS13C;NAPA,0.30114032878167013,0.9999841444821818,29/35,GBF1;STEAP2;AP1M2;CCDC22;CHMP2A;AP4B1;AP2A1;CLTA;SNAP23;EXOC2;SYS1;DTNBP1;BLOC1S1;AP1M1;CORO7;SH3GL2;SORL1;LLGL1;ACBD3;VAMP8;AP4M1;OSBPL5;AP1B1;SCAMP3;ARFGEF2;VPS13C;AP1G2;VPS13A;AP1S1
regulation of neuron death (GO:1901214),0.4597902669626712,677.0,45,0.6704487942598578,882.0,45,0.40052983361021766,0.9998690134726378,29/45,GRM4;TYROBP;WNT5A;EGR1;NENF;DKK1;EGLN2;SARM1;SNCG;MAP3K5;RRAS2;CHGA;KIF14;FOS;TRAF2;ZNF746;SORL1;SNCB;EIF4G1;TSC1;CTSZ;CCL5;TNFRSF1B;DAXX;GPR75;SNCA;HTRA2;CD200R1;ITGAM,0.0940360971205169,0.9999841444821818,39/45,GRM4;TYROBP;WNT5A;NENF;DKK1;EGLN2;EPHB1;GRIN2B;SARM1;SNCG;MAP3K5;CDK5;RRAS2;CHGA;KIF14;FOS;C1QA;TRAF2;ZNF746;SORL1;PCSK9;EIF4G1;TSC1;CTSZ;CCL5;GRID2;TNFRSF1B;DAXX;IKBKG;FCGR2B;GPR75;SNCA;RILPL1;PRNP;HTRA2;KIR3DL2;CD200R1;ITGAM;BTBD10
negative regulation of intracellular signal transduction (GO:1902532),0.4596330970927569,678.0,65,0.6100270057203883,1126.0,65,0.3469770340795088,0.9998690134726378,42/65,TANK;TBC1D7;CCDC22;PDE3B;SLA2;TRIM39;PPP2R5B;PPIF;UBR2;STAMBP;ZC3H12A;NLRP3;NMI;FNIP1;MYADM;XDH;ARHGAP12;PER1;EPHA2;PRDM15;TNIP3;TLE1;RIOK3;ABCA7;SLIT2;LIMD1;RHOH;TSC1;PDZD3;RIPK1;PLEK;MMP9;PDE2A;PYCARD;ARHGAP25;SFRP5;DEPDC5;HERPUD1;DDIT3;NDUFA13;PRKAA1;NDUFS3,0.9882776652551317,0.9999841444821818,43/65,TANK;TBC1D7;CCDC22;PDE3B;TRIM39;PPP2R5B;PPIF;STAMBP;ZC3H12A;NLRP3;FNIP1;XDH;ARHGAP12;PHLDA3;OTUD3;EPHA2;TNFAIP8L1;TLE1;RIOK3;ABCA7;SLIT2;SH3BP4;SIRT1;RHOH;NR1H4;TSC1;PDZD3;BCL2L2;PLEK;GSTP1;MMP9;PDCD6;PDE2A;ARHGAP25;SFRP5;DEPDC5;IFI35;HERPUD1;TRIM40;BANK1;NDUFA13;NDUFS3;PPEF2
determination of left/right symmetry (GO:0007368),0.4595775668164887,679.0,17,0.8693557682340617,125.0,17,0.8339597105480018,0.9998690134726378,9/17,SMO;NPHP3;CITED2;ARL6;LEFTY1;NOTCH1;TBX1;MEGF8;DAND5,0.8380923914202545,0.9999841444821818,12/17,SMO;DNAI1;NPHP3;CER1;CITED2;ARL6;LEFTY1;NOTCH1;TBX1;MMP21;MEGF8;CFC1
cation transmembrane transport (GO:0098655),0.4589667587436185,680.0,25,0.8554409553291988,156.0,25,0.9419856843961545,0.9998690134726378,12/25,SLC25A20;SLC25A19;TRPM4;SFXN2;ATP1A2;SLC25A38;SLC29A4;KCNJ11;P2RX3;TRPM8;TRPM5;SLC38A5,0.4971553850221636,0.9999841444821818,20/25,SLC25A20;SFXN2;SLC25A38;TRPM8;ABCC9;ATP1B4;SLC6A5;SLC29A4;SLC7A3;SLC25A19;ABCC8;TRPM1;SLC22A5;SLC7A8;ATP1A2;PKD2L1;SLC6A9;TRPM4;KCNJ11;SLC38A5
chloride transmembrane transport (GO:1902476),0.45885304249610964,681.0,23,0.7934947394574509,331.0,23,0.2823792708594543,0.9998690134726378,16/23,GABRG3;GABRA6;CLCN3;SLC12A5;GLRB;SLC12A8;GABRA5;CLCN1;ANO3;SLC12A4;GABRR1;GABRP;SLC5A1;GABRA3;GLRA2;SLC12A6,0.5849932746094002,0.9999841444821818,18/23,GABRG3;GABRR2;CLCN3;GLRA1;GABRA6;GLRB;GABRA3;GABRA5;SLC12A8;CLCN1;ANO5;GABRR1;GABRP;SLC5A1;GABRB2;CFTR;GLRA2;SLC12A6
synapse organization (GO:0050808),0.4583274062224817,682.0,58,0.859077623310739,144.0,58,0.517813193093358,0.9998690134726378,36/58,DOK7;CACNB4;PCDHB13;PCDHB16;SHANK3;DKK1;KIRREL3;DSCAM;PCDHB11;GPC4;RYK;DNM3;CDH2;DNER;MYOT;SNCG;OBSL1;LRRC4;SLITRK3;PCDHB6;PCDHB10;APBB2;LRRC4C;CHRNA1;LRP4;SNCB;PPFIA2;NLGN2;PCDHB5;LRRC4B;SNCA;PCDHB4;CX3CR1;PDZRN3;CBLN1;PIN1,0.07181715340222808,0.9999841444821818,50/58,DOK7;CACNB4;PCDHB14;PCDHB16;SHANK3;DKK1;KIRREL3;DSCAM;PCDHB11;F2R;GPC4;RYK;DNM3;LRFN5;CDH2;DNER;MYOT;SNCG;LRFN4;CDK5;LRRC4;SLC8A2;SLITRK3;NLGN4X;PCDHB6;C1QA;PCDHB10;APBB2;LRRC4C;CHRNA1;LRP4;DRD1;PPFIA2;NLGN2;UNC13C;NTNG1;NLGN1;PCDHB5;CBLN2;POU4F1;SNCA;PCDHB4;PPFIA4;SLITRK6;PTPRS;CX3CR1;NLGN3;PDZRN3;CBLN1;PIN1
blood vessel diameter maintenance (GO:0097746),0.45829229522393805,683.0,20,0.791303910910014,334.0,20,0.6462462015156802,0.9998690134726378,12/20,INS;KCNMB4;EDN1;ITGB1BP1;CPS1;EDN2;KEL;SCPEP1;AGT;BDKRB2;GCLM;NPPB,0.7181270303911288,0.9999841444821818,15/20,SCPEP1;KCNMB4;EDN3;NPPB;EDN1;NPR1;CPS1;EDN2;HTR2B;BDKRB2;CRP;INS;SERPINF2;GCLM;F2RL1
positive regulation of cellular biosynthetic process (GO:0031328),0.458280098031745,684.0,66,0.7600225612260867,441.0,66,0.5080263635626974,0.9998690134726378,41/66,MID1IP1;BCAR3;EEF2;BRPF3;EGR1;FXR2;IRS1;NAT10;NSUN5;INS;ASS1;APOA5;APOA1;DDAH2;KLF4;APOC2;GIPC1;PTH;SMOC2;FAF1;OPN3;FABP3;METTL5;CCL19;PASK;PAOX;MLXIPL;BCL3;CCL5;DUOXA2;GLI1;GCK;ZEB2;RPS27L;SNCA;EDN1;GPLD1;NOS1AP;PIWIL2;EIF4A3;TYRP1,0.3581387013690665,0.9999841444821818,53/66,NPM2;MID1IP1;BCAR3;EEF2;POLDIP3;IRS1;ASIP;NSUN5;NAT10;INS;ASS1;APOA5;APOA1;METTL3;CD28;DDAH2;KLF4;APOC2;MMP8;GIPC1;PTH;SMOC2;FAF1;OPN3;FABP3;CCL19;YTHDF3;PAOX;MLXIPL;BCL3;LDB1;EGF;CLEC7A;CCL5;P2RX4;AVPR1B;DUOXA2;GLI1;GCK;ZEB2;SLC6A9;SNCA;EDN1;IL1B;STARD4;GPLD1;NOS1AP;RPL26;PIWIL2;EIF4A3;EPM2AIP1;SIRT1;TYRP1
neuron projection extension (GO:1990138),0.45821858991332864,685.0,16,0.7778938817169848,380.0,16,0.8832652025569516,0.9998690134726378,8/16,C9ORF72;IQGAP1;SH3GL2;ULK2;MAP1B;NRP2;CDKL3;TMEM108,0.2686875645879229,0.9999841444821818,14/16,C9ORF72;IQGAP1;SH3GL2;SEMA5A;MAP1B;CDK5;ULK2;NLGN3;NRP2;CDKL3;TNN;TMEM108;SEMA5B;FLRT1
regulation of cell death (GO:0010941),0.4581846480802789,686.0,42,0.7216817047548927,603.0,42,0.41658383033179547,0.9998690134726378,27/42,ZC3H12A;DKK1;PACRG;ADNP2;SARM1;RAD18;SNCG;CRYAB;RRAS2;AKR1C3;HBA1;FAF1;NCK1;TXNDC12;SNCB;EIF4G1;TSC1;CTSZ;CCL5;CIDEB;TNFRSF1B;SLC25A24;GPR75;SNCA;ACOX2;PARP16;HPR,0.13739310420157003,0.9999841444821818,36/42,PDE8A;CHMP2A;ZC3H12A;DKK1;PACRG;EPHB1;NKX3-1;ADNP2;PRKD1;SARM1;RAD18;SNCG;CRYAB;RRAS2;AKR1C3;HBA1;HTR2B;FAF1;NCK1;PRODH;EIF4G1;TSC1;CTSZ;CCL5;CIDEB;WNT16;TNFRSF1B;SLC25A24;GPR75;SNCA;RILPL1;ACOX2;PARP16;HPR;AGR2;BNIP3
response to hexose (GO:0009746),0.4581555908808045,687.0,16,0.7717889157035689,398.0,16,0.3723519225481612,0.9998690134726378,11/16,KHK;LPL;SLC30A8;EIF2B2;EIF2B1;NEUROD1;GPLD1;EIF2B5;APOA2;SLC2A5;GCKR,0.7202750241088727,0.9999841444821818,12/16,LPL;SLC30A8;EIF2B2;ZBED3;EIF2B3;NEUROD1;GPLD1;MAFA;EIF2B5;APOA2;SLC2A5;GCKR
"regulation of synaptic transmission, glutamatergic (GO:0051966)",0.4580969914630407,688.0,26,0.7031149601305138,710.0,26,0.42158346083044984,0.9998690134726378,17/26,GRM4;TPRG1L;CACNG4;CDH2;SYT1;DGKI;GRM6;SHANK3;HOMER1;CACNG5;NLGN2;CACNG8;OPHN1;ATP1A2;CACNG3;CACNG2;CCL2,0.637655931914124,0.9999841444821818,20/26,GRM4;GRM3;SHANK3;CACNG8;TPRG1L;CDH2;CDK5;OPHN1;CCL2;DGKI;GRM6;DRD1;NLGN2;RELN;ATP1A2;CACNG3;CACNG2;NLGN1;CACNG4;NLGN3
positive regulation of peptide hormone secretion (GO:0090277),0.4579762463472587,689.0,27,0.7839328401477642,357.0,27,0.36399987373985265,0.9998690134726378,18/27,ACSL4;BLK;MYRIP;SLC30A8;DOC2B;GHRH;RASL10B;RBP4;GHRHR;BAD;ADCYAP1;GHRL;NLGN2;INS;AACS;UCN;TRH;GCK,0.7547308476456207,0.9999841444821818,20/27,SCT;RASL10B;CRH;GHRL;INS;TRH;SLC30A8;TFR2;GHRHR;ISL1;GRP;FGB;HFE;ADCYAP1;NLGN2;GCK;DOC2B;RBP4;AACS;BLK
pyruvate metabolic process (GO:0006090),0.4579133857622014,690.0,26,0.6674573037119591,891.0,26,0.7264902682262226,0.9998690134726378,15/26,GAPDHS;PDHA1;PFKM;PC;GPI;TPI1;ALDOC;PGM1;GAPDH;GLO1;PDHX;SLC16A8;NR4A3;SRR;GCK,0.2746554345356864,0.9999841444821818,22/26,PC;GPI;PGM1;PDHA2;LDHAL6B;SLC16A8;SRR;PGAM2;PGK2;PGAM1;PFKM;HAGH;GAPDH;PDHX;GAPDHS;PDHA1;LDHC;ALDOC;NR4A3;GCK;TPI1;GLO1
