set,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes,Genes
"regulation of gene expression, epigenetic (GO:0040029)",0.5194755588844655,0.9998690134726378,17/27,POLR2E;SMYD5;POLR1E;SMARCA5;GLMN;CTCFL;SF3B1;JARID2;POLR2H;EPC1;ERCC6;POLR2F;POLR1C;DIRAS3;PPM1D;MTF2;SPHK2,0.7960388978945911,0.9999948639545445,8/27,DEK;POLR1E;CTCFL;TAF1B;CREBZF;DNMT3L;PPM1D;TBP,27
regulation of glucose metabolic process (GO:0010906),0.7553811191332623,0.9998690134726378,9/16,FBP1;IRS1;GNMT;DGKQ;PDK3;KHK;GPLD1;GCGR;PDK2,0.0721448803280972,0.9689671311789294,9/16,FBP1;SIRT1;DGKQ;PDK3;KHK;GPLD1;GCGR;PDK2;SLC45A3,16
regulation of epithelial cell migration (GO:0010632),0.9858855160124715,0.9998690134726378,6/16,FGF10;RTN4;DOCK1;PLCG2;EMP2;RAB25,0.7237182372730193,0.9999948639545445,5/16,FGF10;MARVELD3;PLCG2;EMP2;RAB25,16
regulation of epithelial cell proliferation (GO:0050678),0.9928442820187875,0.9998690134726378,19/43,TBX1;B2M;AQP11;TGFBR3;SGPP2;ZFP36;GRN;FGF10;CDKN1C;LIMS1;CDC73;BAD;NOD2;FGFR2;LAMB1;GDF5;MTSS1;LEP;NR4A3,0.5879724629802306,0.9999948639545445,15/43,TBX1;ZFP36;NR4A3;FGFR2;FGF10;LAMB1;GDF5;PKHD1;AQP11;MARVELD3;LEP;TGFB1;TINF2;TIE1;NODAL,43
regulation of epithelial to mesenchymal transition (GO:0010717),0.9681438874667873,0.9998690134726378,15/32,BAMBI;DAB2;CRB2;ZNF750;GREM1;SDCBP;TBX5;VASN;SPRY1;PHLDB1;OLFM1;OVOL2;GCNT2;SNAI1;BMP2,0.3293396208603712,0.9999948639545445,13/32,BAMBI;CRB2;GREM1;BCL9L;TGFB1I1;SPRY1;ZNF703;TGFB1;OLFM1;PHLDB1;VASN;GCNT2;BMP2,32
regulation of establishment of planar polarity (GO:0090175),0.3090520745499867,0.9998690134726378,26/39,PSMD7;PSMA5;PSMD8;PSMD4;PSMD2;PSMD11;PSMD14;PRICKLE1;PSMA2;CELSR3;WNT5A;AP2S1;PSMB3;FZD3;PSMC3;PSMB4;PSMB10;PSMC5;PSMB8;NPHP3;FZD2;SMURF2;PSME4;PSMD6;PSMA4;PRICKLE2,0.780184327183163,0.9999948639545445,12/39,PSMD7;PRICKLE1;NPHP3;PSMC2;PKHD1;PSMC3;PSMB4;CELSR3;PSMC5;PSMD2;PSMA4;PSME4,39
regulation of exocytosis (GO:0017157),0.29312957151546887,0.9998690134726378,14/20,LGI3;RAB15;SNCA;RAB9A;STXBP5;IL1RAPL1;RAB26;CHMP6;UNC13D;ANXA1;RAB27B;SYT1;EXPH5;RAB3A,0.7678403888612518,0.9999948639545445,6/20,RAB15;SNCA;RAB9A;CHMP6;RAB27B;EXPH5,20
regulation of extrinsic apoptotic signaling pathway (GO:2001236),0.9384092834852147,0.9998690134726378,11/23,WWOX;PYCARD;FEM1B;SIAH2;PML;ITGA6;RIPK1;TNFSF12;G0S2;TRAF2;AGT,0.274149188086885,0.9999948639545445,10/23,WWOX;AGTR2;PML;DEDD2;SIAH2;RIPK1;BCL2L12;TRAF2;PELI3;AGT,23
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041),0.9858855160124715,0.9998690134726378,6/16,ARHGEF2;SCRT2;FEM1B;RIPK1;TRAF2;ICAM1,0.7237182372730193,0.9999948639545445,5/16,ARHGEF2;FAIM;RIPK1;TRAF2;ICAM1,16
regulation of mitotic nuclear division (GO:0007088),0.7966477586833661,0.9998690134726378,15/27,FBXO5;RCC1;EDN1;LRP5;LCMT1;CCDC8;OBSL1;USP44;FBXO43;PIN1;CHEK1;INS;KIF20B;NUP62;MKI67,0.660629700107048,0.9999948639545445,9/27,DAPK3;FBXO5;EGF;OBSL1;USP44;CHEK1;NME6;INS;KIF20B,27
regulation of myeloid cell differentiation (GO:0045637),0.5809487398747049,0.9998690134726378,16/26,FES;GATA1;SETD1A;RBM15;NFE2;PF4;LEO1;ASH2L;WDR61;MAFB;HDAC1;HOXA5;CDC73;HOXB8;SIN3A;NR4A3,0.2945882427454656,0.9999948639545445,11/26,SETD1A;PRMT6;ZFPM1;PF4;LEO1;CNOT4;MAFB;GP1BA;HDAC1;HOXB8;NR4A3,26
regulation of neurogenesis (GO:0050767),0.8695372861520774,0.9998690134726378,12/23,DYNLT1;CX3CR1;B2M;HEY1;NOTCH1;HEYL;HES6;ASCL1;BHLHB9;SORL1;SNW1;SERPINF1,0.7610291299009153,0.9999948639545445,7/23,DYNLT1;FAIM;HES7;HES6;ASCL1;BHLHB9;SNW1,23
regulation of neuron apoptotic process (GO:0043523),0.9839522518796471,0.9998690134726378,20/43,NFATC4;WFS1;CCL2;MSH2;TFAP2B;VSTM2L;BHLHB9;EGLN2;DDIT3;GRN;FZD9;KIF14;NTF4;SNX6;PRKCG;CITED1;GRM4;CDK5R1;RASA1;ADAM8,0.46126988558064197,0.9999948639545445,16/43,KCNB1;CITED1;GRM4;CDK5R1;CDK5;EPHA7;WFS1;SNX6;FZD9;GRID2;VSTM2L;FOXB1;BHLHB9;KIF14;NGF;CRLF1,43
regulation of neuron death (GO:1901214),0.40052983361021766,0.9998690134726378,29/45,CD200R1;FOS;CCL5;TSC1;EGLN2;ITGAM;DKK1;TYROBP;SNCA;GPR75;SNCB;HTRA2;EGR1;KIF14;WNT5A;RRAS2;NENF;CTSZ;TRAF2;ZNF746;DAXX;GRM4;SARM1;TNFRSF1B;MAP3K5;EIF4G1;SNCG;SORL1;CHGA,0.5501843686727845,0.9999948639545445,16/45,FOS;SNCA;GRM4;CDK5;SARM1;TNFRSF1B;MAP3K5;HTRA2;SNCG;CCL5;GRID2;FCGR2B;TSC1;TRAF2;KIF14;DAXX,45
regulation of neuron differentiation (GO:0045664),0.47279914964369396,0.9998690134726378,21/33,CDK5RAP1;DKK1;CALR;NEUROD1;SIX3;ALK;ADRA2C;LTK;NTF4;MMD;ADRA2B;YWHAH;KCTD11;HOXD3;BMP2;SIN3A;ARHGEF2;CDK5R1;HEYL;ASCL1;HEY1,0.5216852719583918,0.9999948639545445,12/33,ARHGEF2;EIF2AK4;CDK5R1;MMD2;MMD;ADRA2B;NGF;ASCL1;YWHAH;HOXD3;ALK;BMP2,33
"regulation of mRNA splicing, via spliceosome (GO:0048024)",0.3811972664933105,0.9998690134726378,16/24,RBM4;NOVA2;ZBTB7A;MAGOH;NOVA1;SF3B4;RBM15;DAZAP1;NUP98;PRDX6;SRPK1;RBM11;FXR2;STH;SNW1;MBNL3,0.046536830691868855,0.9583150390015904,13/24,RBM4;NOVA1;C9ORF78;SF3B4;NUP98;PRDX6;SRPK1;RBM11;FXR2;TRA2A;SNW1;KHDRBS3;RBM39,24
regulation of macroautophagy (GO:0016241),0.9043304884929364,0.9998690134726378,25/47,PRKAB1;ATP6V0E2;LZTS1;GAPDH;TSC1;ATP6V1E1;RB1CC1;RRAGD;SESN3;ATP6V1B1;ATP6V1D;ATP6V1G2;CAPN1;GNAI3;UBQLN2;ATP6V1B2;SNX6;ATP6V0A2;PRKAG1;ATP6V0D1;PRKAA1;C9ORF72;VPS26A;CDK5R1;RRAGA,0.7426421704726509,0.9999948639545445,15/47,PRKAB1;SIRT1;CDK5R1;CDK5;LZTS1;GNAI3;SH3GLB1;SNX6;PRKAG1;ATP6V1B2;ATP6V0E1;TSC1;RB1CC1;PRKAA1;C9ORF72,47
regulation of macromolecule metabolic process (GO:0060255),0.5306219311421428,0.9998690134726378,42/68,TRIM60;DPPA5;TRIM34;AHR;PRDM1;NKAP;TRIML1;DKK1;NOVA1;CRNN;TRIM39;TFEB;PRDM5;IGF2BP3;ADNP2;ZC3H12A;FEZF2;PIN1;HMG20B;ALPK2;AFF2;TSKU;TRIM43;RNF39;MTMR3;DHH;TBC1D16;PRDM12;MEGF8;PRDM14;NANOG;NOVA2;HMHB1;TRIM17;UBAP2;PRDM7;PRDM10;RASA1;ASCL1;ZFP64;PTH;CRIP1,0.976066996414103,0.9999948639545445,17/68,DHH;UBAP2;NOVA1;ZNF513;PRDM5;PRDM7;MEGF8;TRIM40;TRIM68;TRIM34;FEZF2;TSKU;TRIM48;ASCL1;PRDM1;AFF2;MTMR3,68
regulation of megakaryocyte differentiation (GO:0045652),0.776728396575326,0.9998690134726378,10/18,SCIN;GATA1;SETD1A;RBM15;NFE2;PF4;ASH2L;HDAC1;SIN3A;NR4A3,0.28534384934600315,0.9999948639545445,8/18,SETD1A;PRMT6;ZFPM1;PF4;CNOT4;HDAC1;GP1BA;NR4A3,18
regulation of mitochondrion organization (GO:0010821),0.5742645725132433,0.9998690134726378,10/16,SQSTM1;GOLPH3;SREBF2;HAX1;HTRA2;PLSCR3;STAT2;IAPP;DNM1L;PDE2A,0.32555730501338365,0.9999948639545445,7/16,GOLPH3;SREBF2;PRMT6;HAX1;HTRA2;PLSCR3;PDE2A,16
regulation of intracellular transport (GO:0032386),0.4678895268096429,0.9998690134726378,13/20,RBM4;LCP1;DYNC1H1;NUP214;MYBPC3;AAAS;RNF139;RAB11B;CRYAB;REEP6;MYLK2;NUMA1;SPAG5,0.1305656193622667,0.9999948639545445,10/20,RBM4;LCP1;DYNC1H1;MYBPC3;RINT1;RAB11B;CRYAB;REEP6;MYLK2;SPAG5,20
regulation of intrinsic apoptotic signaling pathway (GO:2001242),0.4432743965967442,0.9998690134726378,15/23,DDIT3;DAPK2;BAD;BOK;STYXL1;PYCARD;MMP9;NDUFS3;HERPUD1;P4HB;NDUFA13;DNM1L;S100A9;S100A8;PPIF,0.8785289621934916,0.9999948639545445,6/23,DAPK2;BOK;MMP9;NDUFS3;NDUFA13;BCL2L2,23
regulation of ion transmembrane transport (GO:0034765),0.6535030616595017,0.9998690134726378,9/15,SCN10A;KCNH2;KCNJ3;KCNJ15;KCNJ16;KCNJ6;KCNJ14;CASQ2;KCNJ11,0.9425577814680393,0.9999948639545445,3/15,SCN10A;KCNJ9;KCNJ13,15
regulation of kinase activity (GO:0043549),0.33424803878830806,0.9998690134726378,22/33,EPHB3;RYK;EPHB6;PRDX3;EPHA10;CDKN1C;TEK;EPHB4;LMO4;ALK;ZNF622;MST1R;HLA-DRB1;LTK;INSRR;FGFR2;EPHA2;EMP2;TTN;CSF1R;SLAMF8;EPHA1,0.08475303189009255,0.9999948639545445,16/33,EPHB3;PRDX3;INSRR;EPHA7;FGFR2;SLAMF8;EPHA10;RYK;LMO4;TEK;EPHB4;CD4;TIE1;ALK;EMP2;MST1R,33
regulation of lipid metabolic process (GO:0019216),0.5052196756769574,0.9998690134726378,22/35,RARRES2;NCOA6;SREBF2;TM6SF2;IDI1;CARM1;NPC2;GPS2;ABCA7;SMARCD3;SQLE;DHCR7;SIN3B;TGS1;MID1IP1;GGPS1;SIN3A;APOC2;LACTB;NCOA2;FASN;FDFT1,0.6197693757315851,0.9999948639545445,12/35,SQLE;SREBF2;DHCR7;SIN3B;FDFT1;HDAC3;PMVK;NCOA6;MVK;MID1IP1;ABCA7;SMARCD3,35
regulation of long-term synaptic potentiation (GO:1900271),0.5742645725132433,0.9998690134726378,10/16,AKAP5;SQSTM1;CALB1;TYROBP;ARC;CALB2;SCGN;CYP46A1;INS;SHANK3,0.7237182372730193,0.9999948639545445,5/16,CALB1;EIF2AK4;ARC;CALB2;INS,16
regulation of interleukin-1 beta production (GO:0032651),0.7283018668966221,0.9998690134726378,25/43,TRIM16;CCL19;SERPINB1;TMEM106A;LILRA5;ORM1;TYROBP;GHSR;GHRL;ZC3H12A;JAK2;EGR1;WNT5A;LPL;NOD2;PYCARD;GSDMD;TLR8;NLRC4;CX3CR1;APOA1;CCR7;PYHIN1;NLRP3;IL17A,0.9873406252037956,0.9999948639545445,9/43,GSDMD;GHRL;TRIM16;JAK2;CCL19;PYHIN1;FFAR1;NLRP3;NLRC4,43
regulation of interleukin-10 production (GO:0032653),0.8792341356851033,0.9998690134726378,13/25,NOD2;TYROBP;TNFSF4;PYCARD;CD40LG;SYK;LILRB1;PDCD1LG2;LILRA5;PLCG2;IL23R;TLR9;HLA-DRB1,0.7104879245356766,0.9999948639545445,8/25,IL23A;CD40LG;SYK;FCGR2B;IL13;PLCG2;IL12B;CD274,25
regulation of interleukin-12 production (GO:0032655),0.3811972664933105,0.9998690134726378,16/24,TLR3;TNFSF4;TLR8;MAST2;MAPK11;CCL19;CCR7;CD40LG;SYK;LILRB1;TLR2;LILRA5;PLCG2;IL23R;IL17A;TLR9,0.8027083156952632,0.9999948639545445,7/24,IL23A;MAST2;CCL19;CD40LG;SYK;PLCG2;IL12B,24
regulation of interleukin-17 production (GO:0032660),0.9743336993437292,0.9998690134726378,9/21,DDIT3;NOD2;TNFSF4;IL12A;CCL1;IL18;NCKAP1L;RFTN1;IL23R,0.4809420468591879,0.9999948639545445,8/21,IL23A;NR1H4;SLAMF6;CCL1;IL18;TGFB1;RFTN1;IL12B,21
regulation of interleukin-2 production (GO:0032663),0.9849798669262356,0.9998690134726378,8/20,ZFP36;RPS3;STOML2;GLMN;ANXA1;TRAF2;PLCG2;CARD11,0.5999867179977203,0.9999948639545445,7/20,ZFP36;RPS3;STOML2;TRAF2;CD4;PLCG2;PDE4B,20
regulation of interleukin-6 production (GO:0032675),0.5981762671211547,0.9998690134726378,31/51,CD200R1;IL17D;TMEM106A;IFIH1;NLRP10;LILRA5;ORM1;TYROBP;TLR3;GHSR;GHRL;ZC3H12A;SYK;PLCG2;WNT5A;LPL;NOD2;PYCARD;TLR8;MBP;TLR2;IL33;SPHK2;TLR9;ARHGEF2;TNFSF4;CYBA;LEP;NCKAP1L;C1QTNF4;IL17A,0.9999948639545445,0.9999948639545445,5/51,ARHGEF2;GHRL;SYK;LEP;PLCG2,51
regulation of interleukin-8 production (GO:0032677),0.7920325127589875,0.9998690134726378,22/39,BCL3;TLR5;PLA2G1B;IL17D;NLRP10;CD58;DDIT3;ANXA4;TLR3;SYK;F3;NOD2;PYCARD;TLR8;KLF4;ANXA1;TLR2;TLR9;RIPK1;APOA2;LEP;CD2,0.9951513280361959,0.9999948639545445,7/39,F3;FFAR2;RIPK1;SYK;KLF4;LEP;CD2,39
regulation of proteasomal protein catabolic process (GO:0061136),0.7026557262596564,0.9998690134726378,14/24,LAMP3;PRKCG;ARAF;RHBDF1;GLMN;RAD23A;OPHN1;F8A1;ALAD;PSMC3;UBQLN4;PSMC5;NUDT15;PSMD14,0.6598082501146421,0.9999948639545445,8/24,LAMP3;PSMC2;OSBPL7;ALAD;PSMC3;UBQLN4;PSMC5;NUDT15,24
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),0.38463026091753955,0.9998690134726378,21/32,DAB2;RNF217;EIF3H;HERPUD1;HECTD1;PRICKLE1;GABARAP;ARAF;TRIM39;RAD23A;CBFA2T3;DET1;FBXO22;COP1;RBX1;GLMN;SDCBP;SIRT2;GIPC1;MAP1A;UBQLN4,0.21067603903548512,0.9999948639545445,14/32,STUB1;GIPC1;HFE;PRICKLE1;GABARAP;RNF217;RBX1;MAP1A;DET1;EIF3H;UBQLN4;HECTD1;FBXO22;CSNK1D,32
regulation of protein binding (GO:0043393),0.9698565202541751,0.9998690134726378,16/34,BAMBI;DAB2;IDE;DKK1;PEX14;DISC1;AURKB;B2M;GTF2F1;ITGB1BP1;PIN1;SYMPK;CTSZ;SORL1;NVL;BMP2,0.7069365845690242,0.9999948639545445,11/34,BAMBI;IDE;HFE;DISC1;TFIP11;ZFPM1;GTF2F1;AURKB;ITGB1BP1;CAMK1;BMP2,34
regulation of protein catabolic process (GO:0042176),0.2871877682877959,0.9998690134726378,30/45,FAM83D;PLK2;FAF1;RAB26;TIPARP;HACE1;HECW1;EGLN2;ASB11;WWP1;PIN1;NDUFA13;INS;WNT5A;SNX12;WDR91;OAZ2;CHMP6;SIRT2;BARD1;PRKCG;IDE;VPS28;DTL;SORL1;SMURF2;TNFSF12;ODC1;EEF1A2;SERPINB12,0.9205344198820675,0.9999948639545445,12/45,IDE;SNX12;ATG7;WDR91;PLK2;DTL;TRIM40;C4BPA;CHMP6;NDUFA13;INS;NKD1,45
regulation of protein kinase B signaling (GO:0051896),0.9696464349486639,0.9998690134726378,42/81,PPP2R5B;FGF22;MYOC;SFRP5;CCL19;P2RY12;ITGB1BP1;IAPP;GATA4;HPSE;HCLS1;PIK3CG;DDIT3;TPTE2;FGF10;HAX1;TEK;AKR1C3;IL18;INS;MST1R;XDH;F3;TRAT1;GFRAL;IRS1;ICOS;FGFR2;NRG4;F10;EPHA2;FGF6;NRG2;GCNT2;CX3CR1;RTN4;CCR7;FGF3;LEP;FGF17;TSPYL5;ADAM8,0.3352816112909413,0.9999948639545445,31/81,AREG;CCL19;ITGB1BP1;PDCD6;HCLS1;PIK3CG;SIRT1;P2RX4;TPTE2;FGF10;HAX1;TEK;AKR1C3;IL18;INS;FGF8;FAM110C;MST1R;XDH;F3;OTUD3;GFRAL;EGF;ICOS;FGFR2;GCNT2;GDF15;PKHD1;LEP;TGFB1;FGF17,81
regulation of protein kinase activity (GO:0045859),0.6875517515767314,0.9998690134726378,23/39,MAPRE3;DBNDD2;CCL19;ITGB1BP1;IQGAP1;THY1;RASSF2;CAMKK1;SNCA;DBNDD1;TAF7;LCP2;DTNBP1;MMD;PRKAG1;TTN;UBASH3B;DAXX;ADCYAP1;CCR7;CENPE;JTB;EPHA1,0.11007276400154309,0.9999948639545445,18/39,MAPRE3;RASSF2;ADCYAP1;SNCA;DBNDD1;SIRT1;DTNBP1;MMD2;MMD;CCL19;ITGB1BP1;PRKAG1;IQGAP1;THY1;CD4;UBASH3B;DAXX;JTB,39
regulation of protein localization (GO:0032880),0.6760680276231581,0.9998690134726378,13/22,ADCYAP1;TRIM17;RAB9A;PARP1;MMD;USP8;DLG1;TRIM34;STX10;INS;VPS4A;PLEKHM2;TRIML1,0.05188725372823777,0.9689671311789294,12/22,ADCYAP1;RAB9A;MMD2;MMD;TRIM68;TRIM34;USP8;DNAJB6;INS;CAMK1;PARP1;PLEKHM2,22
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),0.9490555622925771,0.9998690134726378,20/40,PPP2R5B;MYOC;CCL5;HCLS1;PIK3CG;CRNN;PIP5K1B;HAX1;PTPN13;JAK2;TEK;IL18;INS;IER3;AGT;SEMA4D;FBXL2;HCST;STAMBP;LEP,0.21931408552043716,0.9999948639545445,17/40,PIK3CG;EGF;SIRT1;SEMA4D;STAMBP;HAX1;LIME1;FBXL2;JAK2;TEK;CCL5;IL18;IER3;LEP;INS;AGT;HCLS1,40
regulation of phosphorylation (GO:0042325),0.3199861858197652,0.9998690134726378,36/55,ZBTB7A;NUP35;NUP98;CCL5;NUP205;NUP54;SLC2A6;NUP37;CDKN1C;FNIP1;PIN1;NUP85;DSCAM;GLMN;SDCBP;GCKR;PRKAG1;GCK;RAE1;EMP2;NUP214;NUP62;SIRT2;BARD1;NUP133;PML;SLAMF8;ITGA6;AAAS;CD24;STAT2;ROPN1B;NCKAP1L;NUP107;CADM4;ROPN1,0.8717267519475156,0.9999948639545445,16/55,NUP35;INHA;FER;SIRT1;EGF;PML;SLAMF8;NUP98;CDKN2C;KCTD20;PRKAG1;CCL5;PGAM1;NUP205;EMP2;NUP85,55
regulation of plasma membrane bounded cell projection assembly (GO:0120032),0.43845914786045587,0.9998690134726378,20/31,WAS;CDKL5;RDX;IFT88;IFT140;FXR2;TBC1D10A;TWF2;TBC1D19;TBC1D22B;TBC1D24;TBC1D2;TBC1D21;TBC1D16;EPHA2;TBC1D10C;TBC1D17;CCR7;ATP8B1;CAPZB,0.021006346807321014,0.7863772648574545,17/31,FER;TBC1D22A;P2RX4;CDKL5;TBC1D19;TBC1D22B;TBC1D10A;TBC1D24;IFT20;ATP8B1;CAPZB;IFT140;RAB17;FXR2;TBC1D15;TBC1D13;TBC1D2,31
regulation of postsynaptic membrane potential (GO:0060078),0.819323160845107,0.9998690134726378,8/15,NPAS4;GABRA3;CHRNA4;GABRG3;GABRA5;GABRA6;RAB3GAP1;CHRNA3,0.6617217408490095,0.9999948639545445,5/15,GABRA3;CHRNA3;GRID2;RAB3GAP1;NPAS4,15
regulation of potassium ion transmembrane transport (GO:1901379),0.5091811302767864,0.9998690134726378,14/22,KCNH2;KCNJ3;GABBR2;KCNJ15;KCNN3;KCNMB3;KCNJ16;KCNJ6;DLG1;KCNAB3;KCNMB4;NOS1AP;KCNIP1;CAB39,0.9342737243501681,0.9999948639545445,5/22,KCNN4;KCNN3;KCNJ9;FHL1;NOS1AP,22
regulation of osteoblast differentiation (GO:0045667),0.5845103291443143,0.9998690134726378,19/31,FBXO5;LRP5;SNAI2;TRPM4;NOTCH1;RORB;BMPR1B;NPNT;SEMA4D;FGFR2;TWIST2;LIMD1;ZHX3;BMP2;LRP3;BAMBI;CITED1;GREM1;SMOC1,0.7075293128869312,0.9999948639545445,10/31,BAMBI;CITED1;FBXO5;GREM1;SEMA4D;FGFR2;TRPM4;ZHX3;BMPR1B;BMP2,31
regulation of osteoclast differentiation (GO:0045670),0.30470224267530366,0.9998690134726378,12/17,TLR3;GPR55;GPR137B;MAFB;POU4F2;IL17A;GPR137;CAMK4;IL23R;UBASH3B;CARTPT;FSTL3,0.39636932252238827,0.9999948639545445,7/17,IL23A;MAFB;GPR137;IL12B;CAMK4;UBASH3B;FSTL3,17
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393),0.9917964220767547,0.9998690134726378,15/35,GDF9;DAB2;DKK1;GREM1;BMP2;BMP8B;BMP15;SDCBP;GDF5;PIN1;GDF3;LEFTY1;TTK;EMILIN1;GDF1,0.7468882219528508,0.9999948639545445,11/35,INHA;GREM1;HFE;INHBE;BMP3;GDF5;TGFB1;GDF15;TTK;BMP2;NODAL,35
regulation of peptide hormone secretion (GO:0090276),0.9925655482396352,0.9998690134726378,18/41,ADRA2C;CLOCK;ITPR3;PASK;ALOX5;SYT7;MTNR1B;NEUROD1;DPP4;TFAP2B;CCL5;RASL10B;GCK;KCNJ11;INS;CRHBP;KCNG2;GIP,0.3708488511106263,0.9999948639545445,16/41,KCNB1;CLOCK;HFE;ITPR3;GRP;FFAR2;SYT7;MTNR1B;DPP4;GCG;CCL5;RASL10B;INS;CRHBP;KCNG2;FFAR1,41
regulation of peptidyl-serine phosphorylation (GO:0033135),0.9523576679578154,0.9998690134726378,21/42,RAF1;HCLS1;RASSF2;DKK1;SNCA;ARAF;HAX1;FNIP1;MLXIPL;TCL1B;BCAR3;NTF4;NCK1;TERF2IP;TCL1A;TNKS1BP1;EIF4G1;TFRC;BRAF;HRC;AVP,0.9249542848574508,0.9999948639545445,11/42,TCL1B;RASSF2;OPRD1;SNCA;SH2D3A;HAX1;TGFB1;MLXIPL;CAMK1;NGF;HCLS1,42
regulation of peptidyl-threonine phosphorylation (GO:0010799),0.9233800854418452,0.9998690134726378,7/15,TNKS1BP1;DGKQ;EIF4G1;PARD3;SIRT2;CADM4;CAB39,0.6617217408490095,0.9999948639545445,5/15,EGF;DGKQ;TGFB1;PARD3;S1PR2,15
regulation of peptidyl-tyrosine phosphorylation (GO:0050730),0.9873784536454672,0.9998690134726378,16/36,SAMSN1;GATA1;ARHGEF2;TNFRSF14;SEMA4D;DGKQ;FGF10;HAX1;JAK2;TNK2;PLCG2;IL23R;CADM4;BST1;AGT;HCLS1,0.09750360951098162,0.9999948639545445,17/36,IL23A;ARHGEF2;TNFRSF14;SEMA4D;EPHA7;FGF10;HAX1;DGKQ;CSPG4;JAK2;TNK2;TGFB1;IL12B;PLCG2;BST1;AGT;HCLS1,36
regulation of phagocytosis (GO:0050764),0.7479562698977744,0.9998690134726378,16/28,IL2RB;LYAR;PYCARD;CYBA;APOA1;SYT7;CALR;CAMK1D;FER1L5;SIRPG;SYK;APOA2;TLR2;ABCA7;IL2RG;HCK,0.708653613127097,0.9999948639545445,9/28,IL2RB;SYT7;FER1L5;CAMK1D;SIRPG;SYK;FCGR2B;ABCA7;LYAR,28
regulation of neuron projection development (GO:0010975),0.8019964546145911,0.9998690134726378,33/58,CDKL5;EPHB3;ARC;ZDHHC15;RIT2;MBOAT1;ZNF804A;ABI3;PPFIA2;TWF2;FES;STYXL1;CDH2;CAMK1D;SHANK3;WNT5A;NTNG2;S100A9;TSKU;ATP1B2;LTK;DISC1;RTN4IP1;FUT9;CSMD3;RTN4R;TBR1;CDK5R1;IL1RAPL1;ITGA6;GPC2;LRRC4C;BRSK1,0.7991178616253074,0.9999948639545445,18/58,ATP1B2;LRRC7;CDKL5;EPHB3;ARC;ZDHHC15;CDK5;DISC1;CDK5R1;MBOAT1;CAMK1D;RUFY3;RTN4RL2;RAB17;CHN1;CAMK1;TSKU;PPFIA2,58
regulation of neurotransmitter receptor activity (GO:0099601),0.8880713940275432,0.9998690134726378,14/27,NLGN2;NPTXR;CACNG3;NETO1;CACNG5;CAPN1;CACNG8;NPTX2;DLG1;CACNG2;CACNG4;GRIA1;CNIH3;CRHBP,0.9542858482780008,0.9999948639545445,6/27,NLGN2;LRRC7;CACNG3;CACNG4;CACNG7;CRHBP,27
regulation of nitric oxide biosynthetic process (GO:0045428),0.6535030616595017,0.9998690134726378,9/15,EDN1;DDAH2;GLA;CX3CR1;ZC3H12A;JAK2;KLF4;NOS1AP;ASS1,0.4504148948276363,0.9999948639545445,6/15,AGTR2;P2RX4;GLA;JAK2;KLF4;NOS1AP,15
regulation of nitric-oxide synthase activity (GO:0050999),0.9270923065649072,0.9998690134726378,8/17,SPR;DDAH2;GLA;LEP;S100A1;NOSTRIN;INS;NOS1AP,0.22439728000051998,0.9999948639545445,8/17,SPR;AGTR2;GLA;CYGB;LEP;S100A1;INS;NOS1AP,17
regulation of organelle organization (GO:0033043),0.6125775509160287,0.9998690134726378,11/18,SQSTM1;GOLPH3;TMED9;CAPN2;RDX;ZEB2;S100A8;DNM1L;PDE2A;S100A9;TAOK1,0.6599960554155286,0.9999948639545445,6/18,GOLPH3;TMED9;PRMT6;ZEB2;PDE2A;TAOK1,18
regulation of ossification (GO:0030278),0.7553811191332623,0.9998690134726378,9/16,DKK1;KREMEN2;LRP4;NOTCH1;S1PR1;CYP27B1;ENPP1;WNT5A;BMP2,0.32555730501338365,0.9999948639545445,7/16,KREMEN2;S1PR1;CHSY1;SOST;CYP27B1;ENPP1;BMP2,16
bile acid biosynthetic process (GO:0006699),0.9573488503479812,0.9998690134726378,9/20,SLC27A2;ABCB11;OSBPL1A;SLC27A5;SCP2;ACOX2;OSBPL6;CYP46A1;CH25H,0.4155624351787781,0.9999948639545445,8/20,CYP7A1;SLC27A2;ABCB11;ACOT8;OSBPL1A;OSBPL7;AKR1C4;SCP2,20
bile acid metabolic process (GO:0008206),0.9590622874106025,0.9998690134726378,10/22,SLC27A2;NPC1;ABCB11;OSBPL1A;SLC27A5;SCP2;ACOX2;OSBPL6;CYP46A1;CH25H,0.5442516708342076,0.9999948639545445,8/22,CYP7A1;SLC27A2;ABCB11;ACOT8;OSBPL1A;OSBPL7;AKR1C4;SCP2,22
blood circulation (GO:0008015),0.9627147921937982,0.9998690134726378,12/26,MYL2;GCLM;SGCZ;C3AR1;NPPB;ITGB1BP1;TNNI3;CYB5R3;SGCG;HTR7;BDKRB2;SCPEP1,0.6082710330031471,0.9999948639545445,9/26,SGCZ;NPPB;DLL4;ITGB1BP1;XCL2;TNNI3;SGCG;BDKRB2;SCPEP1,26
