set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
Renal cell carcinoma,0.812253275671817,12/22,BRAF;PAK6;ARAF;MAP2K2;FH;RAF1;RBX1;EGLN2;CUL2;MAP2K1;BAD;AKT3,0.9342737243501681,5/22,TGFB1;PRCC;RBX1;ARNT2;AKT3,22
Shigellosis,0.8144632683112862,44/77,NLRP3;IRF3;SQSTM1;TRAF2;MYL2;MYL7;CAPN2;TLR5;RPS6KB2;PIK3C3;NLRC4;ARPC5L;PLCG2;ITPR3;IL18;PYCARD;GLMN;ARPC3;UBE2D4;UBE2NL;TNFRSF1A;RRAGD;ARPC2;AKT3;MYLPF;GABARAP;PIK3R4;NFKBIA;RRAGA;RIPK1;UBA52;PFN3;CAPN1;MAPK11;ARPC1B;PLCD4;DOCK1;CCL5;ARPC5;RBCK1;RBX1;ATG16L1;HCLS1;ARHGEF2,0.5710891199494181,27/77,U2AF1L4;MAPK12;NLRP3;IRF3;TRAF2;MYL7;NLRC4;ARPC5L;PLCG2;ITPR3;IL18;NFKBIB;ARPC3;UBE2NL;AKT3;GABARAP;RIPK1;RNF31;PFN3;PFN4;CCL5;ARPC5;UBE2V2;WIPI1;RBX1;HCLS1;ARHGEF2,77
Tight junction,0.8145195330576289,34/60,CLDN23;TUBA3C;PPP2R2A;MPDZ;CD1B;MYL2;RDX;ARPC5L;IGSF5;PRKAB1;PPP2R2B;PARD3;ARPC3;SYMPK;DLG1;TUBA1A;TUBA8;MAP3K5;ARPC2;WAS;TJP2;CLDN2;CLDN15;ARPC1B;CD1C;CLDN10;CLDN7;ARPC5;GATA4;TUBAL3;PRKAG1;HCLS1;ARHGEF2;PRKAA1,0.680263259284877,20/60,TUBA3C;CD1B;ARPC5L;IGSF5;PRKAB1;PPP2R2B;PARD3;ARPC3;LLGL1;MARVELD3;MAP3K5;CLDN15;CD1C;ARPC5;AMOT;CLDN6;PRKAG1;HCLS1;ARHGEF2;PRKAA1,60
Adipocytokine signaling pathway,0.815630014245977,20/36,IRS1;ACSBG1;TRAF2;TNFRSF1B;PRKAB1;NFKBIE;LEPR;TNFRSF1A;AKT3;NFKBIA;CPT1C;JAK2;ACSL5;ACSL4;LEP;RXRB;ACSL6;AGRP;PRKAG1;PRKAA1,0.5296062484107531,13/36,PRKAB1;NFKBIE;NFKBIB;ACSBG2;CPT1C;TRAF2;JAK2;PRKAG1;TNFRSF1B;G6PC3;LEP;PRKAA1;AKT3,36
Renin secretion,0.815630014245977,20/36,ADCYAP1;CALML4;CLCA2;ITPR3;PDE3B;EDN1;EDN2;PTGER2;PPP3CC;CALML6;ADCYAP1R1;GNAI1;CACNA1F;ADRB1;NPPA;AGT;GNAI3;ADRB3;ADRB2;CLCA1,0.2687571037300811,15/36,ITPR3;ADCYAP1;PDE3B;CALML4;PTGER2;CALML6;AGT;GNAI1;CLCA2;GNAI3;PDE3A;NPPA;GNAI2;ADRB2;GUCY1A2,36
T cell receptor signaling pathway,0.815630014245977,20/36,NCK1;MAP3K8;NFKBIE;MAP2K2;CD40LG;LCP2;DLG1;AKT3;NFKBIA;PPP3CC;RAF1;FOS;ICOS;MAPK11;PAK6;CARD11;MAP3K14;CD8A;MAP2K1;CD3G,0.9351117124289094,9/36,NFKBIE;MAPK12;NFKBIB;CD40LG;CD8A;CD4;FOS;ICOS;AKT3,36
GnRH secretion,0.8266676594528091,17/31,KCNJ11;GABBR2;ITPR3;GNRH1;TRPC5;MAP2K2;PRKCG;KCNJ3;GNRH2;KCNN3;CACNA1F;RAF1;CACNA1G;HCN3;MAP2K1;KCNJ6;AKT3,0.824752181594417,9/31,ITPR3;GNRH1;KCNJ9;GNRH2;KCNN3;KCNN4;CACNA1G;HCN3;AKT3,31
Steroid hormone biosynthesis,0.8266676594528091,17/31,CYP1A1;SULT2B1;CYP3A4;AKR1C3;HSD3B2;CYP17A1;CYP3A5;CYP1B1;HSD17B6;CYP21A2;CYP11A1;STS;UGT2A3;HSD11B2;CYP11B2;CYP3A7;UGT1A8,0.4171592584571393,12/31,CYP1A1;SRD5A1;AKR1C3;HSD3B2;CYP17A1;AKR1C4;HSD17B6;STS;HSD17B2;CYP11B2;CYP7A1;UGT2B7,31
Tuberculosis,0.8326628596222378,39/69,HLA-DRB1;IFNGR1;IFNA10;CALML4;CEBPG;ATP6V0D1;TCIRG1;PIK3C3;IL18;ITGAM;LAMP2;HLA-DOB;CAMP;TNFRSF1A;NOD2;BAD;AKT3;IL12A;TLR9;IL10RB;PPP3CC;CALML6;SPHK2;RAF1;JAK2;ATP6V0A2;RAB5B;HLA-DMB;MAPK11;HLA-DRB4;CLEC4E;IFNGR2;SYK;IFNA8;CAMK2D;HLA-DRB3;TLR2;CYP27B1;FCGR2A,0.8963574060444053,20/69,MAPK12;CALML4;FCGR2B;TGFB1;IL18;CAMP;IFNA21;IL12B;AKT3;IL10RB;CALML6;JAK2;HLA-DMB;RAB5B;IL23A;IFNGR2;SYK;CYP27B1;IFNA5;RFXAP,69
Galactose metabolism,0.8339597105480018,9/17,B4GALT1;PFKM;PGM2;UGP2;SI;PGM1;GLA;GCK;GALK1,0.10641251444240321,9/17,B4GALT1;MGAM;GANC;PFKM;PGM2;LCT;G6PC3;GLA;GALK1,17
"Alanine, aspartate and glutamate metabolism",0.8339597105480018,9/17,GPT;IL4I1;ADSL;CAD;ASL;ASS1;NIT2;CPS1;NAT8L,0.9939701395486619,2/17,ASL;CAD,17
Cytosolic DNA-sensing pathway,0.8412648066003761,22/40,IFNA10;POLR3E;IRF3;POLR2E;POLR3H;IL33;IL18;PYCARD;POLR1C;RIPK3;POLR3K;POLR3GL;NFKBIA;RIPK1;IKBKE;POLR3D;CCL4;CCL5;IFNA8;POLR2H;POLR2F;POLR3G,0.5829104869434749,14/40,IL18;NFKBIB;POLR3E;RIPK1;IRF3;CCL5;RIPK3;POLR3H;POLR3D;IFNA21;POLR3K;IFNA5;POLR3C;CCL4,40
Metabolism of xenobiotics by cytochrome P450,0.8412648066003761,22/40,EPHX1;CYP3A4;GSTA3;GSTA2;UGT2A3;CYP2A6;ADH7;GSTA4;CYP1A1;CBR1;GSTM2;GSTK1;UGT1A8;ADH1C;AKR7A2;CYP3A5;GSTO2;AKR7A3;CYP1B1;ALDH3A1;DHDH;GSTA5,0.8116004585277339,12/40,EPHX1;CYP2C9;CYP1A1;CBR1;AKR7A3;GSTA3;CYP2A7;GSTA2;GSTM2;DHDH;GSTK1;UGT2B7,40
Drug metabolism,0.8481594750297694,30/54,GMPS;CYP3A4;GSTA2;GSTA3;CYP2A6;UGT2A3;ADH7;NME7;HPRT1;UCK2;TK1;FMO1;GSTA4;UCKL1;UPB1;IMPDH2;GSTM2;GSTK1;RRM1;UMPS;UGT1A8;RRM2B;ADH1C;NME3;CYP3A5;GSTO2;UPP2;ALDH3A1;XDH;GSTA5,0.6762381743377325,18/54,CYP2C9;NME3;UPP2;GMPS;MAOA;CYP2A7;GSTA3;GSTA2;UPB1;GSTM2;XDH;TK1;GSTK1;NME6;HPRT1;UCK2;UGT2B7;FMO1,54
Glycerophospholipid metabolism,0.8514516915076846,19/35,DGKH;DGKB;AGPAT1;PLA2G12A;PLA2G10;DGKI;PLA2G1B;PLA2G4A;LCAT;MBOAT1;PTDSS2;PCYT1A;LPCAT3;PNPLA7;LPIN1;DGKQ;PLA2G2A;PLD2;LPIN3,0.4800814298602182,13/35,DGKI;LCAT;MBOAT1;PTDSS2;DGKB;PLA2G4A;PLA2G6;LPCAT3;LPIN3;PNPLA7;PLA2G2A;DGKQ;CEPT1,35
Antigen processing and presentation,0.8528302457436638,15/28,HLA-DRB1;KIR3DL3;HSPA6;HLA-DRB4;TAP2;HSPA1L;TAP1;KIR2DS1;HLA-DOB;CD8A;HLA-DRB3;KLRC2;B2M;HLA-DMB;CALR,0.8309930118015887,8/28,HSPA6;KIR2DL2;RFXAP;TAP2;CD8A;CD4;KLRC2;HLA-DMB,28
Staphylococcus aureus infection,0.85496295741019,27/49,HLA-DRB1;KRT31;KRT12;KRT9;C3AR1;ICAM1;KRT20;KRT19;ITGAM;HLA-DOB;SELPLG;CAMP;C1R;KRT26;FPR1;KRT23;DEFA1;C4B;HLA-DMB;HLA-DRB4;DEFA4;KRT27;KRT33A;KRT34;HLA-DRB3;KRT25;FCGR2A,0.478774049918702,18/49,DEFB1;KRT19;KRT35;DEFA4;KRT37;KRT36;KRT12;C4B;KRT34;CAMP;KRT40;KRT26;KRT23;ICAM1;FCGR2B;DEFA1;C5;HLA-DMB,49
Endometrial cancer,0.8588618889118961,11/21,BRAF;TCF7L1;GADD45G;ARAF;MAP2K2;GADD45A;RAF1;MAP2K1;BAD;DDB2;AKT3,0.9699733806790846,4/21,EGF;GADD45A;BAK1;AKT3,21
Arginine and proline metabolism,0.8588618889118961,11/21,ALDH7A1;ODC1;SMOX;SAT2;SRM;GAMT;CKM;OAT;ARG2;ALDH9A1;GATM,0.3093205661981114,9/21,ALDH7A1;SMOX;SAT2;SRM;MAOA;CKM;OAT;ARG2;ARG1,21
Malaria,0.8588618889118961,11/21,IL12A;TLR9;IL18;CCL2;KLRB1;CD40LG;SDC2;HBA1;TLR2;ICAM1;SELE,0.8111729229789579,6/21,TGFB1;IL18;CD40LG;ICAM1;THBS3;SELE,21
Bacterial invasion of epithelial cells,0.8588618889118961,11/21,SHC3;ARPC3;DOCK1;DNM3;ARPC5;CLTA;CLTCL1;HCLS1;ARPC5L;ARPC2;ARPC1B,0.4809420468591879,8/21,SHC3;ARPC3;DNM3;ARPC5;CLTA;CLTCL1;HCLS1;ARPC5L,21
Human immunodeficiency virus 1 infection,0.8625507628957012,49/87,IFNA10;LIMK1;CALML4;TAP1;IRF3;GNG12;TRAF2;RPS6KB2;TNFRSF1B;PLCG2;CALR;ITPR3;TAP2;WEE1;MAP2K2;CCNB2;TNFRSF1A;BAD;B2M;AKT3;NFKBIA;GNG8;PPP3CC;NFATC4;CALML6;RIPK1;GNAI1;RAF1;FOS;GNG5;APOBEC3H;RNF7;APOBEC3G;MAPK11;PAK6;PRKCG;AP1S3;GNG3;ATR;IFNA8;APOBEC3D;GNAI3;RBX1;CHEK1;MAP2K6;TLR2;MAP2K1;CCNB3;CD3G,0.43695715693056497,32/87,MAPK12;CALML4;IRF3;TRAF2;TNFRSF1B;PLCG2;GNB2;ITPR3;TAP2;WEE1;IFNA21;BAK1;AP1B1;AKT3;CALML6;RIPK1;GNAI1;CD4;FOS;APOBEC3H;AP1M2;GNG13;AP1S3;ATR;GNAI3;RBX1;CHEK1;MAP2K6;GNAI2;AP1S1;CCNB3;IFNA5,87
Insulin resistance,0.8628738635275348,24/44,CREB3L1;IRS1;INS;CREB3;RPS6KB2;PPARGC1B;PRKAB1;SLC27A2;MLXIPL;TNFRSF1A;PYGM;AKT3;NFKBIA;GYS1;PPP1R3C;CREB3L4;RPS6KA2;SLC27A3;AGT;RPS6KA6;SLC27A5;TBC1D4;PRKAG1;PRKAA1,0.6302743754177652,15/44,PRKAB1;PPP1R3A;SLC27A3;AGT;SLC27A2;INS;GYS2;PPP1R3C;CREB3;MLXIPL;PRKAG1;G6PC3;PPP1R3B;PRKAA1;AKT3,44
Neutrophil extracellular trap formation,0.8628738635275348,24/44,CLCN3;SLC25A31;HDAC1;PLCG2;NCF4;ITGAM;MAP2K2;TLR8;SELPLG;CAMP;FPR1;PPIF;AKT3;AQP9;HDAC11;RAF1;MAPK11;PRKCG;CYBA;SYK;TLR2;MAP2K1;FCGR2A;GSDMD,0.743185128442678,14/44,MAPK12;CLCN3;HDAC3;PLCG2;AQP9;HDAC11;SYK;ATG7;CAMP;HDAC1;GP1BA;C5;GSDMD;AKT3,44
MicroRNAs in cancer,0.8648048804794444,28/51,CCNG1;IRS1;MARCKS;CCNE2;RECK;RDX;HDAC1;HOXD10;CDCA5;PLCG2;FZD3;MAP2K2;MMP9;E2F3;ABCB1;TIMP3;NOTCH1;RAF1;PLAU;CCNE1;NOTCH2;PRKCG;NOTCH3;CYP1B1;ZEB2;E2F1;TNR;MAP2K1,0.5619478466228569,18/51,HDAC1;SLC45A3;NOTCH2;CCNG1;EFNA4;BCL2L2;MMP9;E2F3;ZEB2;MMP16;RECK;TNR;CDCA5;HOXD10;CCNE1;SIRT1;BAK1;PLCG2,51
Necroptosis,0.8675214470416417,32/58,IFNGR1;IFNA10;DNM1L;BIRC2;NLRP3;TICAM2;SLC25A31;SQSTM1;TRAF2;IL33;TLR3;STAT6;PYCARD;RIPK3;TNFRSF1A;PYGM;PLA2G4A;PARP1;FAF1;IRF9;RIPK1;JAK2;VPS4A;STAT2;CHMP6;CAPN1;IFNGR2;IFNA8;RBCK1;USP21;CAMK2D;CAPN2,0.7991178616253074,18/58,PARP1;SPATA2L;BIRC2;NLRP3;IFNA5;RIPK1;IFNGR2;RNF31;TRAF2;JAK2;EIF2AK2;RIPK3;CHMP2A;USP21;IFNA21;CHMP1B;CHMP6;PLA2G4A,58
Human cytomegalovirus infection,0.8778032829171103,44/79,CREB3L1;IFNA10;CALML4;TAP1;IRF3;GNG12;TRAF2;TSC1;CREB3;RPS6KB2;EIF4EBP1;ADCY4;ITPR3;TAP2;MAP2K2;CCL2;E2F3;TNFRSF1A;B2M;AKT3;IL10RB;NFKBIA;PTGER2;GNG8;PPP3CC;NFATC4;CALML6;RIPK1;GNAI1;RAF1;PTGER1;GNG5;MAPK11;CCL4;CREB3L4;PRKCG;GNG3;CCL5;IFNA8;GNAI3;MAP2K6;E2F1;MAP2K1;CALR,0.6350231147599392,27/79,MAPK12;CALML4;IRF3;TRAF2;TSC1;CREB3;EIF4EBP1;ADCY4;GNB2;ITPR3;TAP2;E2F3;IFNA21;BAK1;AKT3;IL10RB;PTGER2;CALML6;RIPK1;GNAI1;CCL4;GNG13;CCL5;GNAI3;MAP2K6;GNAI2;IFNA5,79
Endocrine and other factor-regulated calcium reabsorption,0.8792341356851033,13/25,PTH;ATP1B3;PRKCG;ATP1B2;ATP1A3;DNM3;AP2S1;CALB1;CLTA;CLTCL1;BDKRB2;ATP1A2;ATP1A1,0.243430184211881,11/25,TRPV5;ATP1B3;ATP1B2;ATP1A3;DNM3;CALB1;CLTA;CLTCL1;BDKRB2;ATP1B4;ATP1A1,25
Central carbon metabolism in cancer,0.8792341356851033,13/25,SLC1A5;SIRT6;MAP2K2;SCO2;PFKM;FGFR2;G6PD;RAF1;MAP2K1;PDHA1;LDHAL6A;GCK;AKT3,0.7104879245356766,8/25,SLC1A5;PGAM2;PFKM;FGFR2;PDHA2;PGAM1;PDHA1;AKT3,25
Gastric acid secretion,0.8812177983762475,22/41,KCNK10;CA2;CCKBR;CALML4;ATP1B2;ADCY4;ATP1B3;KCNJ16;ITPR3;MYLK2;SLC9A1;CALML6;ATP1A3;GNAI1;KCNK2;PRKCG;GNAI3;SLC4A2;CAMK2D;ATP1A2;ATP1A1;KCNJ15,0.3708488511106263,16/41,KCNK10;CA2;CCKBR;ADCY4;ATP1B3;CALML4;ITPR3;ATP1B2;CALML6;MYLK2;ATP1A3;GNAI1;GNAI3;GNAI2;ATP1B4;ATP1A1,41
Autophagy,0.882356378573282,30/55,IRS1;INS;SQSTM1;ULK2;TSC1;ATG9A;TP53INP2;DAPK2;VAMP8;RPS6KB2;PIK3C3;ATG4A;MAP2K2;LAMP2;WDR41;RRAS2;BAD;RRAGD;AKT3;GABARAP;PIK3R4;MTMR3;RRAGA;RB1CC1;RAF1;TANK;ATG16L1;MAP2K1;C9ORF72;PRKAA1,0.7104150353906951,18/55,GABARAP;SH3GLB1;EIF2AK4;INS;MTMR3;RB1CC1;WIPI1;ATG4C;TSC1;ATG7;ATG9A;ATG4A;DAPK2;DAPK3;C9ORF72;TANK;PRKAA1;AKT3,55
Cholinergic synapse,0.882356378573282,30/55,CREB3L1;CHRNA4;KCNJ3;GNG12;CREB3;SLC5A7;KCNQ3;PIK3CG;ADCY4;CHRNB4;ITPR3;SLC18A3;KCNQ5;CHRNA3;AKT3;GNG8;GNAI1;CACNA1F;JAK2;FOS;GNG5;KCNJ6;CREB3L4;PRKCG;GNG3;KCNJ14;GNAI3;CAMK2D;MAP2K1;CAMK4,0.8004021351611386,17/55,ADCY4;GNB2;ITPR3;SLC18A3;GNG13;GNAI1;JAK2;FOS;CREB3;GNAI3;GNAI2;KCNQ3;PIK3CG;CAMK4;CHRNA3;KCNQ4;AKT3,55
Type I diabetes mellitus,0.8832652025569516,8/16,HLA-DRB1;IL12A;HLA-DRB4;INS;PTPRN;HLA-DOB;HLA-DRB3;HLA-DMB,0.8741488165271394,4/16,PTPRN;HLA-DMB;IL12B;INS,16
Neurotrophin signaling pathway,0.8895620224121862,23/43,NGFR;CALML4;IRS1;PLCG2;NFKBIE;ARHGDIG;SHC3;MAP2K2;BAD;MAP3K5;AKT3;BRAF;NFKBIA;CALML6;RAF1;MAPK11;RPS6KA2;RPS6KA6;NTF4;CAMK2D;MAP2K1;ARHGDIB;CAMK4,0.7072589797529331,14/43,NFKBIE;NGFR;MAPK12;MAP3K5;CALML4;SHC3;NFKBIB;CALML6;CAMK4;ARHGDIB;NGF;PLCG2;SH2B2;AKT3,43
Sphingolipid signaling pathway,0.8895620224121862,23/43,S1PR1;PPP2R2A;TRAF2;FCER1A;SGPP2;PPP2R2B;MAP2K2;TNFRSF1A;PPP2R5B;PPP2R3B;BDKRB2;MAP3K5;AKT3;PPP2R5E;SPHK2;GNAI1;RAF1;NSMAF;MAPK11;PRKCG;PLD2;GNAI3;MAP2K1,0.7072589797529331,14/43,S1PR2;S1PR1;MAPK12;OPRD1;PPP2R2B;GNAI1;TRAF2;GNAI3;SPTLC1;BDKRB2;GNAI2;MAP3K5;NSMAF;AKT3,43
PPAR signaling pathway,0.8895620224121862,23/43,ACSBG1;FABP3;EHHADH;APOA5;MMP1;SLC27A2;AQP7;SCP2;HMGCS2;ACOX3;CPT1C;ACOX2;ACSL5;ACSL4;GK;RXRB;APOA1;APOA2;ACSL6;CPT2;SLC27A5;FABP7;LPL,0.5879724629802306,15/43,HMGCS2;APOA5;SLC27A2;ACOX3;ACSBG2;FABP7;CPT1C;FABP3;UCP1;GK;EHHADH;FABP2;SCP2;CYP7A1;SORBS1,43
Protein digestion and absorption,0.890183988774653,31/57,CPB1;ATP1B2;COL20A1;COL23A1;COL6A2;COL9A2;MEP1B;CPA1;COL2A1;COL4A2;COL16A1;SLC9A3;ATP1B3;SLC16A10;SLC15A1;COL25A1;DPP4;KCNE3;COL11A2;ATP1A2;ATP1A3;COL6A3;COL4A4;PGA3;SLC1A5;SLC36A3;COL21A1;COL9A3;PGA5;COL4A5;ATP1A1,0.7719183523979563,18/57,KCNJ13;SLC36A1;ATP1B3;SLC1A5;ATP1B2;COL20A1;COL25A1;COL23A1;ATP1A3;COL27A1;KCNN4;PGA5;COL9A2;DPP4;COL4A4;KCNE3;ATP1B4;ATP1A1,57
Toll-like receptor signaling pathway,0.8972454023441689,24/45,MAP2K4;IFNA10;TICAM2;IRF3;MAP3K8;TLR5;TLR3;MAP2K2;TLR8;AKT3;IL12A;CTSK;TLR9;NFKBIA;RIPK1;IKBKE;FOS;MAPK11;CCL4;CCL5;IFNA8;MAP2K6;TLR2;MAP2K1,0.9591930003032307,11/45,MAPK12;RIPK1;IRF3;CCL4;CCL5;FOS;MAP2K6;IFNA21;IFNA5;IL12B;AKT3,45
FoxO signaling pathway,0.8972454023441689,24/45,IL7R;S1PR1;IRS1;INS;RAG2;PLK2;HOMER1;GADD45G;PRKAB1;MAP2K2;CCNB2;SGK3;AKT3;BRAF;GABARAP;ARAF;PRKAG1;RAF1;MAPK11;GADD45A;SGK1;MAP2K1;CCNB3;PRKAA1,0.5501843686727845,16/45,EGF;GABARAP;S1PR1;MAPK12;PRKAB1;TGFB1;INS;GADD45A;SGK1;CCNB3;PLK2;PRKAG1;SIRT1;G6PC3;PRKAA1;AKT3,45
Cocaine addiction,0.8985878630639262,10/20,GRIN3A;CREB3L1;CREB3L4;GNAI1;GNAI3;CREB3;SLC18A1;SLC18A2;CDK5R1;SLC6A3,0.25099827678295084,9/20,MAOA;CDK5;GNAI1;GNAI3;CREB3;GNAI2;SLC18A2;CDK5R1;SLC6A3,20
Adherens junction,0.8985878630639262,10/20,TCF7L1;IQGAP1;FARP2;SNAI1;PARD3;SNAI2;SSX2IP;CTNND1;ACP1;WAS,0.25099827678295084,9/20,IQGAP1;FARP2;FER;PARD3;SSX2IP;CTNND1;ACP1;SORBS1;WASF3,20
Retinol metabolism,0.8991898059860444,20/38,DHRS4;RDH12;CYP3A4;HSD17B6;UGT2A3;CYP2A6;ADH7;CYP3A7;CYP1A1;ALDH1A1;RDH11;RDH16;UGT1A8;RDH5;ADH1C;CYP3A5;DGAT1;CYP2W1;RETSAT;CYP26A1,0.7452322025845177,12/38,DHRS4;CYP2C9;CYP1A1;DGAT1;CYP2W1;CYP2A7;RPE65;HSD17B6;RETSAT;ALDH1A1;RDH11;UGT2B7,38
Chemokine signaling pathway,0.9025439888899026,44/80,CCL20;CXCR3;CCL19;CXCL14;CCL7;CCR7;CCL1;GNG12;PREX1;PIK3CG;PLCG2;CCR4;CCL22;ADCY4;CCL16;SHC3;CCL2;PARD3;BAD;PF4V1;WAS;AKT3;BRAF;NFKBIA;GNG8;GNAI1;GRK6;RAF1;JAK2;CCL15;PPBP;STAT2;GNG5;CCR9;HCK;CCL17;CCL4;PF4;GNG3;CX3CR1;CCL5;GNAI3;CCR10;MAP2K1,0.7468213462050283,26/80,CCL19;CXCL14;CCL1;PIK3CG;PLCG2;CCL22;ADCY4;GNB2;CCL25;SHC3;NFKBIB;PARD3;PF4V1;AKT3;GNAI1;GRK6;JAK2;PPBP;XCL2;CCL4;PF4;CCL24;GNG13;CCL5;GNAI3;GNAI2,80
Wnt signaling pathway,0.9041953283603865,33/61,WNT5B;BAMBI;FRAT1;DKK1;LGR5;FRAT2;RYK;FZD10;FZD8;FZD3;WNT5A;PRICKLE2;TBL1Y;SENP2;RNF43;DAAM2;TCF7L1;INVS;CTBP2;PPP3CC;NFATC4;LRP5;FZD9;PRKCG;FZD2;CBY1;SFRP5;RBX1;CAMK2D;PRICKLE1;SERPINF1;GPC4;TLE1,0.7980547806164746,19/61,BAMBI;LGR5;RYK;FZD8;SENP2;RNF43;WNT8B;WNT8A;WNT10B;SOST;INVS;CTBP2;CER1;FZD9;WNT9B;NKD1;RBX1;PRICKLE1;TLE1,61
"Glycine, serine and threonine metabolism",0.9054705021519751,11/22,PIPOX;GCAT;ALDH7A1;CHDH;GCSH;SRR;GAMT;AOC3;SDSL;GATM;GNMT,0.1153708542885946,11/22,GCAT;CHDH;ALDH7A1;CTH;PGAM2;BPGM;GCSH;MAOA;SRR;GLYCTK;PGAM1,22
Systemic lupus erythematosus,0.9054705021519751,11/22,HLA-DRB1;HLA-DRB4;SNRPD3;CD40LG;HLA-DOB;C4B;C1R;HLA-DRB3;FCGR2A;HLA-DMB;C9,0.977906637641066,4/22,HLA-DMB;C5;CD40LG;C4B,22
Glucagon signaling pathway,0.9108724073209195,26/49,CREB3L1;CALML4;CREB3;PHKA2;PRKAB1;ITPR3;PDE3B;PHKG1;PDHA1;LDHAL6A;PYGM;FBP1;GCK;AKT3;GYS1;PPP3CC;CALML6;CPT1C;FBP2;GCGR;CREB3L4;PFKM;CAMK2D;PRKAG1;PRKAA1;PPP4C,0.17391824184092994,21/49,CALML4;CREB3;PRKAB1;ITPR3;PDE3B;GYS2;PGAM1;PDHA1;FBP1;AKT3;PGAM2;CALML6;CPT1C;PDHA2;SIRT1;GCGR;PFKM;GCG;PRKAG1;G6PC3;PRKAA1,49
Transcriptional misregulation in cancer,0.9113088743838669,38/70,SUPT3H;NGFR;BIRC2;IL2RB;DOT1L;ZBTB17;EYA1;HOXA11;HDAC1;FEV;GADD45G;SIN3A;ITGAM;MMP9;LMO2;DDIT3;BAIAP3;SSX1;NR4A3;FUS;ETV5;ASPSCR1;REL;RUNX1T1;CCNA2;PTCRA;PLAU;RXRB;FLI1;DEFA1;ITGB7;ATF1;DEFA4;GADD45A;CSF1R;TLX3;PML;DDB2,0.7959326900673463,22/70,SLC45A3;NGFR;CDKN2C;BIRC2;IL2RB;HDAC1;FEV;MMP9;PBX3;WT1;BAK1;NR4A3;RUNX1T1;CCNA2;PRCC;ARNT2;DEFA1;FLI1;DEFA4;GADD45A;TLX3;PML,70
Pathways in cancer,0.9214257215259579,119/209,IFNA10;CCNE2;COL4A2;MMP1;HEYL;E2F3;JAG1;AKT3;BRAF;IL12A;RUNX1T1;GNG8;PLEKHG5;CKS2;LAMB4;STAT2;BMP2;AGT;GNG3;MSH2;FGF10;RBX1;CSF1R;CAMK2D;E2F1;JAG2;FGF3;RASSF5;PML;GSTA5;IL7R;IFNGR1;F2RL3;BIRC2;IL2RB;LAMC3;GSTA2;RPS6KB2;FZD8;SMO;FZD3;GSTA4;MMP9;BDKRB2;BAD;FH;NFKBIA;GNAI1;NOTCH1;ALK;LAMA3;COL4A4;LAMA2;FGF6;RXRB;GSTO2;PLD2;IFNA8;NFE2L2;ITGA6;KIF7;WNT5B;GSTA3;TRAF2;DAPK2;GLI1;GADD45G;ADCY4;STAT6;IL7;MAP2K2;EDN1;FGF17;FGF22;TCF7L1;PTGER2;ARAF;CALML6;JAK2;RAF1;FZD9;GLI3;LRP5;PTGER1;LAMB2;IL2RG;NOTCH2;PRKCG;GADD45A;IFNGR2;GNAI3;MAP2K1;COL4A5;DDB2;IL23R;CALML4;ZBTB17;RASGRP3;FRAT2;FRAT1;GNG12;HDAC1;FZD10;PLCG2;WNT5A;GSTM2;CTBP2;CCNA2;BRCA2;FOS;GNG5;CCNE1;NOTCH3;HEY1;FZD2;FGFR2;CUL2;EGLN2;LAMB1,0.5316579459237629,74/209,EGF;LAMB1;CALML4;BIRC2;IL2RB;GSTA2;GSTA3;RASGRP3;TRAF2;TXNRD2;DAPK2;HDAC1;FZD8;SMO;CSF2RB;PLCG2;ADCY4;TGFB1;GNB2;IL7;MMP9;E2F3;FGF17;PTCH2;GSTM2;DAPK3;BDKRB2;IFNA21;BAK1;IL12B;AKT3;WNT8B;WNT8A;WNT10B;RUNX1T1;PTGER2;CTBP2;PLEKHG5;CALML6;CKS2;CCNA2;LAMB4;GNAI1;ALK;JAK2;FZD9;GLI3;COL4A4;ARNT2;FGF8;FOS;LAMB2;IL13;RASSF5;CCNE1;NOTCH2;BMP2;AGT;FGF10;GNG13;WNT9B;GADD45A;DLL4;IL23A;IFNGR2;FGFR2;GNAI3;RBX1;HHIP;KIF7;GNAI2;JAG2;PML;IFNA5,209
Linoleic acid metabolism,0.9233800854418452,7/15,PLA2G4A;CYP3A4;PLA2G1B;CYP2J2;PLA2G12A;PLA2G10;PLA2G2A,0.6617217408490095,5/15,CYP2C9;PLA2G6;PLA2G2A;CYP2J2;PLA2G4A,15
Complement and coagulation cascades,0.9276618369981912,20/39,F2RL3;THBD;PROC;F11;F12;C3AR1;C9;CFHR4;ITGAM;SERPINB2;C1R;BDKRB2;PLAU;C4B;F13A1;KLKB1;A2M;F3;F10;SERPINC1,0.8687338548917732,11/39,CFHR4;CFHR3;THBD;C4BPA;F13B;KLKB1;A2M;BDKRB2;F3;C5;C4B,39
